,project,f1,precision,recall,g-score,d2h,pci_20,ifa,pd,pf,buggyness
574,v8.csv,0.73,1,0.59,0.61,0.44,0.2,0,0.59,0,0.940366972
575,x-ray-mule.csv,0.86,0.75,1,0.83,0.5,0.1,4,1,0.5,0.6
576,tango-cs.csv,0.24,0.25,0.22,0.25,0.9,0.17,1,0.22,0.57,0.394736842
577,geochat.csv,0.22,0.17,0.33,0.35,0.83,0.19,11,0.33,0.3,0.234375
578,roolo.csv,0.44,0.5,0.75,0.51,0.66,0.25,4,0.75,0.38,0.350877193
579,quantlib.csv,0.3,0.2,0.5,0.41,0.8,0.17,1,0.5,0.53,0.201680672
580,bullet.csv,0.53,0.86,0.38,0.42,0.73,0.21,8,0.38,0.25,0.761363636
581,kowari.csv,0,0,0,0,1.03,0.18,16,0,0.38,0.082352941
582,free-evolution.csv,0.4,0.36,0.67,0.45,0.72,0.19,14,0.67,0.36,0.235714286
583,multitude.csv,0.59,0.62,0.62,0.57,0.59,0.17,0,0.62,0.5,0.524193548
584,stemkit.csv,0.12,0.06,1,0,1,0.19,14,1,0.6,0.076923077
585,xamj.csv,0.57,0.45,0.7,0.67,0.46,0.14,1,0.7,0.23,0.300884956
586,jlinalg.csv,0.82,0.89,0.7,0.65,0.4,0.17,0,0.7,0.33,0.78125
587,cortex-vfx.csv,0.36,0.24,0.73,0.6,0.69,0.24,19,0.73,0.54,0.216292135
588,tokratan.csv,0.29,0.22,0.33,0.38,0.68,0.11,16,0.33,0.28,0.107913669
589,anaxagora.csv,0.24,0.15,0.5,0.5,0.72,0.19,20,0.5,0.5,0.162790698
590,ibatisdb.csv,0.56,0.39,0.71,0.71,0.52,0.21,21,0.71,0.29,0.255319149
591,cascading.csv,0.8,0.8,0.83,0.42,0.73,0.17,1,0.83,0.5,0.78
592,gbif-indexingtoolkit.csv,0.22,0.14,0.5,0.31,0.96,0.17,11,0.5,0.5,0.180327869
593,boost-sandbox.csv,0.15,0.5,0.09,0.11,0.96,0.13,9,0.09,0.25,0.736486486
594,owlib.csv,0.54,0.47,0.57,0.59,0.62,0.19,6,0.57,0.29,0.402097902
595,optalgtoolkit.csv,0,0,0,0,1,0.2,9,0,0,0.38
596,forester-atv.csv,0.53,0.46,0.8,0.56,0.78,0.15,0,0.8,0.75,0.393939394
597,zorannt.csv,0.25,0.16,0.2,0.24,0.8,0.19,10,0.2,0.26,0.144654088
598,ogrehg.csv,0.51,0.37,0.78,0.41,0.82,0.14,1,0.78,0.57,0.39017341
599,voms.csv,0.36,0.22,0.5,0.54,0.54,0.07,13,0.5,0.21,0.12
600,genoviz.csv,0,0,0,0,1,0.1,9,0,0.11,0.1
601,kwave.csv,0.33,0.21,0.67,0.37,0.76,0.21,1,0.67,0.36,0.222222222
602,gogoego.csv,0.36,0.3,0.44,0.46,0.66,0.21,32,0.44,0.32,0.24702381
603,re2c.csv,0.2,0.11,1,0.56,0.8,0.15,2,1,0.7,0.105263158
604,gabel.csv,0.25,0.17,1,0.89,0.39,0.21,7,1,0.26,0.08
605,grisbi.csv,0.83,0.91,0.77,0.68,0.46,0.19,1,0.77,0.33,0.825
606,wheat.csv,0.67,0.57,0.67,0.59,0.69,0.11,0,0.67,0.6,0.538461538
607,omseek.csv,0.29,0.19,0.67,0.68,0.5,0.21,29,0.67,0.3,0.109634551
608,nabu-library.csv,0.7,0.75,0.8,0.69,0.63,0.18,2,0.8,0.28,0.515625
609,jmoney.csv,0.55,0.5,0.75,0.68,0.56,0.15,1,0.75,0.25,0.327868852
610,orc.csv,0.44,0.29,0.67,0.71,0.36,0.19,3,0.67,0.21,0.102564103
611,tencompetence.csv,0.66,0.68,0.64,0.59,0.66,0.18,2,0.64,0.42,0.643410853
612,mpqc.csv,0.33,0.29,0.25,0.29,0.75,0.27,1,0.25,0.09,0.15625
613,acdk.csv,0.63,0.53,0.81,0.75,0.36,0.23,17,0.81,0.27,0.288043478
614,alleg.csv,0,0,0,0,1,0.18,27,0,0,0.615384615
615,wxjs.csv,0.33,0.22,1,0.86,0.44,0.2,6,1,0.39,0.081632653
616,sqlpower-library.csv,0.82,0.82,0.78,0.49,0.7,0.21,3,0.78,0.67,0.73015873
617,tcvp.csv,0.22,0.12,1,0.56,0.79,0.18,15,1,0.79,0.108433735
618,xuggle.csv,0.32,0.19,0.6,0.64,0.51,0.25,19,0.6,0.26,0.110576923
619,fluidium.csv,0.62,0.44,1,0.51,0.83,0.11,6,1,0.83,0.42
620,jrefactory.csv,0.67,0.67,0.64,0.64,0.62,0.12,0,0.64,0.57,0.573033708
621,passwordsafe.csv,0.61,0.58,0.64,0.66,0.44,0.23,4,0.64,0.25,0.358490566
622,guineu.csv,0.5,0.43,0.6,0.47,0.6,0.18,1,0.6,0.33,0.30952381
623,zengine.csv,0.92,1,0.86,0.88,0.14,0.18,1,0.86,0,0.76
624,lite.csv,0.5,0.4,0.67,0.66,0.5,0.09,0,0.67,0.38,0.267857143
625,haphazard.csv,0.33,0.25,0.33,0.37,0.7,0.15,12,0.33,0.3,0.2
626,itext.csv,0.71,0.6,0.86,0.65,0.6,0.23,3,0.86,0.33,0.53125
627,nug.csv,0.4,0.67,0.25,0.29,0.75,0.18,4,0.25,0.14,0.320754717
628,carabiner.csv,0.44,0.5,0.5,0.48,0.63,0.14,10,0.5,0.2,0.301369863
629,hydrogen.csv,0.29,0.18,0.67,0.64,0.56,0.09,1,0.67,0.55,0.137931034
630,opde.csv,0.29,0.4,0.2,0.24,0.81,0.21,2,0.2,0.33,0.357142857
631,botsnscouts.csv,0.6,0.6,0.6,0.6,0.57,0.17,4,0.6,0.33,0.5
632,pnotepad.csv,0.53,1,0.4,0.42,0.67,0.17,3,0.4,0,0.827586207
633,sepgsql.csv,0.22,0.13,0.6,0.65,0.4,0.18,112,0.6,0.3,0.046153846
634,jsr308-langtools.csv,0.8,0.86,0.83,0.72,0.33,0.1,1,0.83,0.25,0.6
635,pokenetonline.csv,0.67,0.78,0.58,0.58,0.58,0.18,2,0.58,0.4,0.705882353
636,qlc.csv,0.32,0.2,0.75,0.68,0.61,0.15,0,0.75,0.57,0.135338346
637,zact.csv,0,0,0,0,1.07,0.19,24,0,0.5,0.055555556
638,mumble.csv,0.57,0.44,0.8,0.76,0.46,0.11,11,0.8,0.46,0.277777778
639,javagroups.csv,0.59,0.5,0.78,0.69,0.54,0.15,1,0.78,0.28,0.345588235
640,yield.csv,0.47,0.75,0.31,0.36,0.69,0.15,1,0.31,0.08,0.480916031
641,yarp.csv,0.59,0.42,1,0,1,0.17,5,1,1,0.396825397
642,openefm.csv,0.5,0.4,0.5,0.56,0.66,0.16,5,0.5,0.31,0.33
643,jfreereport.csv,0.31,0.23,0.5,0.53,0.56,0.19,0,0.5,0.26,0.132637854
644,jas.csv,0.18,0.1,1,0.81,0.54,0.2,23,1,0.39,0.064
645,jcl.csv,0.25,0.2,0.33,0.38,0.68,0.17,11,0.33,0.19,0.120689655
646,nunit.csv,0.31,0.27,0.38,0.43,0.74,0.15,3,0.38,0.4,0.208333333
647,bacula.csv,0.74,0.75,0.74,0.6,0.56,0.23,4,0.74,0.5,0.668918919
648,jatlas.csv,0,0,0,0,1,0.21,12,0,0.08,0.074626866
649,nativeclient.csv,0.56,0.7,0.48,0.51,0.71,0.16,0,0.48,0.3,0.590361446
650,hydrate.csv,0.73,0.8,0.67,0.58,0.71,0.1,0,0.67,0.25,0.634615385
651,ivatamasks.csv,0.71,0.9,0.58,0.62,0.44,0.21,2,0.58,0.11,0.675862069
652,projectfactory.csv,0.46,0.5,0.43,0.46,0.71,0.18,2,0.43,0.38,0.475609756
653,tzod.csv,0.57,0.5,0.67,0.65,0.52,0.19,8,0.67,0.44,0.36
654,qtractor.csv,0.6,0.57,0.5,0.54,0.69,0.18,2,0.5,0.6,0.538461538
655,enlightenment.csv,0.64,0.69,0.63,0.6,0.6,0.15,2,0.63,0.4,0.583804143
656,xined.csv,0.36,0.22,1,0.41,0.88,0.1,4,1,0.67,0.188679245
657,dvt.csv,0.46,0.46,0.44,0.49,0.63,0.11,5,0.44,0.35,0.293706294
658,rcp-company-uibindings.csv,0.87,0.96,0.77,0.32,0.87,0.18,2,0.77,0.5,0.960159363
659,atomsite.csv,0.47,0.33,0.5,0.5,0.67,0.14,7,0.5,0.22,0.323529412
660,atunes.csv,0.16,0.1,0.75,0.72,0.45,0.2,50,0.75,0.23,0.03654485
661,chipster.csv,0.53,0.44,0.69,0.59,0.7,0.19,1,0.69,0.37,0.407407407
662,pi-qmc.csv,0.5,0.38,0.8,0.65,0.58,0.13,1,0.8,0.58,0.282051282
663,jhotdraw.csv,0.31,0.26,0.38,0.42,0.66,0.2,0,0.38,0.25,0.182352941
664,st-filteredstatistics.csv,0.82,0.83,0.88,0.66,0.58,0.11,0,0.88,0.5,0.75
665,apolloplayer.csv,0.47,0.38,0.75,0.71,0.51,0.14,1,0.75,0.31,0.233009709
666,minig.csv,0.6,0.55,0.67,0.67,0.48,0.16,2,0.67,0.27,0.368
667,knowledge.csv,0.92,1,0.85,0.79,0.25,0.15,0,0.85,0,0.925373134
668,loki-lib.csv,0.55,0.5,0.6,0.61,0.52,0.2,8,0.6,0.3,0.386666667
669,jslibs.csv,0.22,1,0.12,0.15,0.88,0.21,4,0.12,0,0.86013986
670,fw4spl.csv,0.26,0.18,0.5,0.52,0.63,0.18,3,0.5,0.38,0.12972973
,,0.5,0.47,0.67,0.545,0.64,0.18,4,0.67,0.33,0.383561644
