,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
javaprofiler.csv,0.7,0.74,0.56,0.45,0.54,1.0,0.73,0.74,0.58,0.4,0.63,0.97,0.61,0.6,0.66,0.57,0.3,0.72,0.98,0.62,0.57,0.68,0.73,0.87,0.56,0.38,0.72,0.81,0.54,0.98,0.25,0.5,0.0,0.92,0.88,0.54,0.61,0.66,0.86,0.69,0.62,0.8,0.6,0.89,0.85,0.41,0.63,0.49,0.7,0.6,0.98,0.77,0.54,0.82,0.66,0.52,0.5,0.85,0.23,0.6,0.7,0.61,0.91,0.57,0.84,0.73,0.71,0.6,0.8,0.6,0.58,1.0,1.0,0.47,0.73,0.96,0.19,0.69,0.6,0.95,0.49,0.7,0.64,0.39,1.0,0.71,0.59
jbasic.csv,1.0,0.59,1.0,0.78,0.5,1.0,0.71,0.74,0.46,0.85,0.79,0.67,0.82,0.86,0.83,0.57,0.44,0.95,0.99,0.25,1.0,0.32,0.87,1.0,0.91,0.74,0.55,0.43,1.0,0.83,1.0,0.87,1.0,0.57,1.0,0.92,0.93,0.68,0.53,0.78,0.92,0.96,0.66,1.0,0.81,0.98,0.0,0.97,0.09,1.0,0.63,0.27,0.99,0.33,0.8,1.0,1.0,0.83,0.86,0.95,0.24,1.0,0.63,1.0,0.97,0.93,0.8,0.55,0.9,1.0,0.98,0.49,0.99,0.96,0.27,0.78,0.67,0.72,0.81,0.61,0.93,0.9,0.91,0.61,0.67,1.0,0.65
jbpm.csv,0.2,0.0,0.05,0.02,0.02,0.0,0.02,0.04,0.0,0.0,0.0,0.01,0.0,0.06,0.02,0.03,0.0,0.1,0.01,0.0,0.07,0.05,0.13,0.0,0.03,0.0,0.01,0.01,0.02,0.06,0.0,0.0,0.0,0.15,0.12,0.0,0.07,0.1,0.06,0.0,0.07,0.04,0.0,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.22,0.05,0.02,0.13,0.03,0.05,0.02,0.13,0.02,0.12,0.0,0.0,0.07,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.06
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.02
jedit.csv,1.0,1.0,0.17,0.96,0.65,1.0,0.95,1.0,0.78,1.0,1.0,0.99,0.71,0.89,1.0,0.97,0.97,0.91,1.0,0.88,0.71,0.95,0.97,0.98,1.0,0.85,0.89,1.0,0.88,1.0,1.0,0.99,0.5,0.92,0.94,0.81,0.89,1.0,1.0,1.0,1.0,0.96,0.98,1.0,1.0,0.98,0.83,0.7,0.95,1.0,0.94,0.86,1.0,0.98,0.98,1.0,0.78,1.0,1.0,1.0,0.97,0.96,1.0,1.0,1.0,0.98,0.98,0.95,0.9,1.0,0.97,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.88,1.0,1.0,0.78,1.0
jgnash.csv,0.55,0.33,0.31,0.41,0.87,0.33,0.37,0.15,0.27,0.49,0.34,0.43,0.55,0.26,0.4,0.6,0.17,0.41,0.14,0.62,0.21,0.49,0.87,0.3,0.88,0.76,0.67,0.32,0.48,0.44,0.75,0.62,0.0,0.6,0.38,0.4,0.14,0.56,0.5,0.19,0.51,0.24,0.4,0.53,0.4,0.7,0.76,0.3,0.56,0.3,0.79,0.63,0.22,0.47,0.64,0.58,0.38,0.79,0.2,0.45,0.5,0.38,0.35,0.86,0.47,0.24,0.63,0.4,0.32,0.5,0.45,0.2,0.2,0.51,0.3,0.63,0.14,0.55,0.23,0.42,0.28,0.48,0.35,0.7,0.43,0.16,0.31
jgossipforum.csv,0.1,0.19,0.04,0.2,0.15,0.33,0.16,0.11,0.03,0.15,0.29,0.03,0.11,0.09,0.33,0.34,0.26,0.24,0.28,0.42,0.5,0.05,0.67,0.3,0.59,0.03,0.29,0.07,0.37,0.08,0.25,0.19,0.5,0.3,0.06,0.25,0.18,0.0,0.34,0.0,0.11,0.16,0.06,0.0,0.1,0.04,0.41,0.41,0.56,0.3,0.59,0.3,0.06,0.23,0.18,0.5,0.2,0.35,0.08,0.02,0.63,0.29,0.03,0.19,0.13,0.0,0.39,0.15,0.24,0.33,0.17,0.17,0.04,0.29,0.35,0.44,0.08,0.3,0.14,0.39,0.24,0.28,0.3,0.03,0.17,0.37,0.04
jmoney.csv,0.85,0.22,0.87,0.33,0.65,0.33,0.48,0.26,0.43,0.65,0.58,0.38,0.47,0.2,0.39,0.54,0.55,0.5,0.16,0.42,0.43,0.43,0.9,0.26,0.88,0.41,0.31,0.24,0.58,0.27,0.0,0.38,0.0,0.55,0.19,0.38,0.11,0.68,0.46,0.31,0.4,0.6,0.53,0.89,0.48,0.15,0.61,0.43,0.49,0.2,0.67,0.86,0.62,0.62,0.3,0.48,0.48,0.85,0.26,0.7,0.35,0.26,0.32,0.74,0.4,0.2,0.51,0.45,0.34,0.47,0.43,0.04,0.27,0.41,0.29,0.04,0.17,0.64,0.39,0.29,0.53,0.48,0.3,0.36,0.36,0.3,0.35
jmonkeyengine.csv,0.3,0.41,0.12,0.65,0.43,0.0,0.55,0.44,0.44,0.23,0.82,0.57,0.45,0.11,0.41,0.77,0.26,0.74,0.76,0.54,0.14,0.19,0.77,0.94,0.72,0.59,0.68,0.66,0.29,0.6,0.75,0.2,0.0,0.8,0.12,0.94,0.54,0.61,0.54,0.06,0.43,0.4,0.63,0.2,0.46,0.0,0.93,1.0,1.0,0.0,0.76,0.55,0.33,0.4,0.68,0.53,0.22,0.63,0.54,0.38,0.72,0.59,0.68,0.98,0.74,0.56,0.84,0.55,0.83,0.37,0.98,0.49,0.07,0.69,0.65,0.26,0.42,0.18,0.31,0.74,0.52,0.04,0.55,0.45,0.71,0.15,0.67
joustsim.csv,0.2,0.3,0.8,0.55,0.78,0.0,0.68,0.54,0.11,0.43,0.79,0.25,0.53,0.31,0.51,0.63,0.52,0.6,0.88,0.71,0.57,0.32,0.5,0.53,0.88,0.59,0.57,0.14,0.52,0.33,0.25,0.55,0.5,0.8,0.94,0.75,0.71,0.12,0.87,0.09,0.48,0.24,0.4,0.24,0.53,0.91,0.76,0.84,0.88,0.1,0.41,0.87,0.27,0.37,0.31,0.92,0.54,0.33,0.24,0.12,0.84,0.56,0.26,0.64,0.31,0.34,0.78,0.3,0.46,0.1,0.78,0.23,0.24,0.57,0.55,0.63,0.36,0.61,0.42,0.74,0.55,0.66,0.52,0.58,0.57,0.61,0.14
jpaul.csv,0.25,0.0,0.41,0.04,0.15,0.0,0.35,0.33,0.19,0.28,0.16,0.51,0.37,0.17,0.28,0.0,0.12,0.22,0.26,0.0,0.43,0.65,0.63,0.04,0.16,0.29,0.45,0.59,0.22,0.25,0.25,0.3,0.0,0.75,0.69,0.0,0.18,0.34,0.43,0.19,0.32,0.32,0.56,0.11,0.55,0.2,0.0,0.0,0.0,0.0,0.63,0.05,0.22,0.21,0.4,0.03,0.28,0.23,0.2,0.38,0.0,0.04,0.5,0.0,0.18,0.71,0.06,0.2,0.54,0.5,0.02,0.81,0.07,0.0,0.26,0.11,0.19,0.1,0.32,0.05,0.18,0.0,0.12,0.18,0.64,0.45,0.27
jrefactory.csv,1.0,0.3,0.47,0.47,0.09,1.0,0.61,0.35,0.79,0.78,0.37,0.82,0.66,0.31,0.47,0.6,0.59,0.59,0.02,0.62,0.21,0.57,0.93,0.47,0.5,0.97,0.61,0.84,0.68,0.81,0.75,0.71,1.0,0.82,0.69,0.33,0.75,0.83,0.83,0.69,0.87,0.96,0.08,0.78,0.65,0.85,0.71,0.38,0.47,0.8,0.89,0.73,0.71,0.82,0.75,0.48,0.14,0.63,0.52,0.92,0.39,0.4,0.91,0.69,0.97,0.66,0.51,0.5,0.39,0.83,0.4,0.69,0.3,0.43,0.76,0.7,0.78,0.73,0.63,0.71,0.5,0.8,0.41,0.79,0.86,0.3,0.94
jsecurity.csv,0.4,0.11,0.05,0.22,0.33,0.0,0.11,0.65,0.02,0.14,0.5,0.24,0.13,0.37,0.25,0.46,0.05,0.14,0.16,0.12,0.21,0.22,0.37,0.06,0.03,0.38,0.09,0.01,0.09,0.1,0.0,0.34,0.0,0.68,0.19,0.1,0.07,0.1,0.37,0.12,0.38,0.2,0.6,0.6,0.22,0.09,0.17,0.3,0.26,0.2,0.17,0.23,0.3,0.04,0.09,0.15,0.24,0.23,0.18,0.58,0.06,0.2,0.38,0.14,0.02,0.22,0.16,0.0,0.24,0.53,0.3,0.31,0.21,0.1,0.33,0.22,0.33,0.19,0.68,0.18,0.46,0.34,0.06,0.06,0.21,0.11,0.06
jsidplay2.csv,0.85,0.26,0.99,0.31,0.52,1.0,0.39,0.48,0.67,0.8,0.39,0.2,0.42,0.71,0.57,0.17,0.44,0.29,0.38,0.38,0.86,0.65,0.77,0.19,0.62,0.38,0.12,0.14,0.88,0.08,0.75,0.61,1.0,0.6,0.81,0.08,0.5,0.41,0.36,0.84,0.76,0.76,0.11,0.89,0.36,0.39,0.07,0.3,0.14,0.6,0.35,0.39,0.88,0.72,0.24,0.23,0.92,0.33,0.14,1.0,0.22,0.42,0.31,0.26,0.89,0.56,0.41,0.25,0.41,0.57,0.17,0.21,0.86,0.27,0.48,0.3,0.72,0.36,0.66,0.45,0.69,0.18,0.56,0.33,0.48,0.98,0.37
libopenmetaverse.csv,0.5,0.15,0.35,0.39,0.76,0.0,0.77,0.78,0.43,0.75,0.84,0.82,0.32,0.34,0.67,0.29,0.89,0.24,0.12,0.75,0.21,0.92,0.9,0.19,0.5,0.09,0.79,0.81,0.52,0.75,1.0,0.45,1.0,0.9,0.25,0.69,0.14,0.71,0.81,0.47,0.6,0.12,0.45,0.38,0.87,0.11,0.88,0.57,0.86,0.6,0.81,0.77,0.46,0.86,0.73,0.29,0.26,0.87,0.92,0.3,0.76,0.47,0.86,0.24,0.23,0.68,0.61,0.75,0.41,1.0,0.65,0.99,0.21,0.49,0.79,0.81,0.5,0.48,0.67,0.34,0.69,0.64,0.45,0.36,0.86,0.16,0.75
log4net.csv,0.4,0.37,0.16,0.47,0.37,0.0,0.15,0.15,0.16,0.19,0.11,0.17,0.32,0.69,0.25,0.37,0.02,0.38,0.04,0.42,0.43,0.16,0.57,0.13,0.19,0.12,0.44,0.05,0.12,0.25,0.5,0.33,0.0,0.35,0.44,0.06,0.07,0.27,0.37,0.34,0.4,0.48,0.19,0.27,0.17,0.26,0.41,0.16,0.02,0.6,0.4,0.11,0.26,0.18,0.13,0.15,0.08,0.4,0.01,0.28,0.14,0.25,0.14,0.17,0.45,0.2,0.12,0.05,0.12,0.57,0.17,0.19,0.27,0.27,0.0,0.26,0.06,0.16,0.28,0.37,0.45,0.22,0.09,0.12,0.31,0.3,0.04
logicmail.csv,0.2,1.0,1.0,1.0,1.0,0.33,0.9,0.96,0.91,0.99,1.0,0.92,0.97,1.0,0.91,1.0,1.0,0.81,1.0,0.92,0.93,1.0,0.6,0.98,0.94,1.0,1.0,1.0,0.91,0.69,0.75,0.84,1.0,0.98,1.0,1.0,0.75,0.68,0.97,0.72,0.87,0.88,1.0,0.38,0.95,0.96,0.95,0.97,0.98,0.5,0.86,0.98,0.99,0.67,0.98,0.97,1.0,0.96,0.95,0.38,0.95,1.0,0.89,1.0,0.65,0.85,0.98,0.95,1.0,0.97,1.0,0.88,1.0,0.96,0.7,0.7,0.89,0.99,0.96,0.87,0.99,0.96,1.0,0.97,0.69,0.94,0.57
madman.csv,0.55,0.19,0.03,0.16,0.07,1.0,0.23,0.22,0.23,0.23,0.16,0.58,0.11,0.09,0.23,0.2,0.09,0.48,0.0,0.12,0.0,0.08,0.47,0.28,0.16,0.21,0.21,0.16,0.37,0.4,0.25,0.11,0.0,0.28,0.06,0.23,0.18,0.27,0.47,0.22,0.09,0.36,0.05,0.31,0.36,0.2,0.2,0.19,0.21,0.2,0.54,0.73,0.05,0.38,0.12,0.1,0.06,0.13,0.24,0.37,0.32,0.19,0.22,0.17,0.45,0.05,0.24,0.25,0.12,0.23,0.12,0.04,0.14,0.18,0.09,0.44,0.06,0.33,0.21,0.16,0.05,0.1,0.06,0.03,0.55,0.07,0.35
matrex.csv,0.5,0.22,0.65,0.18,0.15,1.0,0.15,0.31,0.07,0.3,0.32,0.17,0.24,0.34,0.22,0.46,0.32,0.4,0.04,0.38,0.79,0.24,0.47,0.21,0.09,0.06,0.67,0.25,0.35,0.21,0.0,0.3,0.0,0.15,0.12,0.35,0.04,0.51,0.19,0.75,0.3,0.24,0.6,0.49,0.39,0.04,0.44,0.51,0.42,0.6,0.29,0.37,0.29,0.39,0.24,0.06,0.34,0.65,0.45,0.27,0.21,0.4,0.16,0.62,0.1,0.27,0.29,0.25,0.05,0.3,0.33,0.19,0.36,0.41,0.06,0.04,0.31,0.42,0.52,0.21,0.68,0.46,0.03,0.39,0.21,0.34,0.2
mclient-mume.csv,0.05,0.15,0.2,0.53,0.43,0.0,0.32,0.43,0.1,0.07,0.47,0.27,0.05,0.66,0.22,0.34,0.17,0.07,0.53,0.38,0.14,0.38,0.27,0.36,0.44,0.26,0.6,0.47,0.0,0.29,0.0,0.09,0.0,0.68,0.19,0.52,0.04,0.07,0.37,0.12,0.12,0.04,0.82,0.04,0.31,0.0,0.61,0.76,0.67,0.1,0.41,0.11,0.07,0.12,0.22,0.37,0.12,0.46,0.31,0.0,0.66,0.49,0.37,0.29,0.1,0.49,0.65,0.1,0.39,0.13,0.38,0.41,0.01,0.35,0.18,0.15,0.0,0.18,0.17,0.5,0.34,0.42,0.32,0.27,0.31,0.09,0.14
mediate.csv,0.1,0.0,0.21,0.06,0.2,1.0,0.11,0.65,0.02,0.14,0.61,0.08,0.32,0.23,0.49,0.29,0.2,0.4,0.29,0.04,0.36,0.3,0.13,0.08,0.06,0.03,0.65,0.34,0.06,0.19,0.25,0.43,0.5,0.82,0.19,0.04,0.14,0.49,0.67,0.03,0.58,0.28,0.76,0.09,0.3,0.02,0.15,0.35,0.26,0.4,0.87,0.19,0.37,0.45,0.45,0.31,0.26,0.52,0.52,0.27,0.24,0.2,0.19,0.12,0.06,0.22,0.2,0.2,0.22,0.43,0.2,0.81,0.33,0.08,0.79,0.19,0.42,0.3,0.65,0.21,0.38,0.04,0.17,0.09,0.43,0.26,0.33
mobicents.csv,0.55,0.81,0.65,0.71,0.43,0.33,0.47,0.37,0.29,0.43,0.5,0.16,0.21,0.97,0.34,0.77,0.73,0.47,0.95,0.58,0.64,0.59,0.6,0.94,0.78,0.56,0.17,0.25,0.85,0.6,0.25,0.32,0.5,0.65,1.0,0.81,0.5,0.29,0.33,0.47,0.3,0.88,0.9,0.33,0.64,0.52,0.51,0.97,0.91,0.2,0.29,0.44,0.48,0.7,0.49,0.98,0.78,0.48,0.75,0.23,0.75,0.98,0.26,0.93,0.82,0.88,0.88,0.4,0.8,0.7,0.78,0.48,0.4,0.69,0.62,0.59,0.31,0.48,0.42,0.89,0.55,0.88,0.85,0.55,0.4,0.7,0.41
mp-rechnungs-und-kundenverwaltung.csv,0.95,0.04,0.55,0.02,0.24,0.67,0.27,0.24,0.53,0.65,0.55,0.57,0.11,0.06,0.28,0.23,0.83,0.43,0.04,0.0,0.14,0.43,0.33,0.08,0.22,0.32,0.09,0.1,0.31,0.1,0.0,0.26,0.5,0.28,0.0,0.12,0.5,0.56,0.23,0.0,0.32,0.08,0.31,1.0,0.63,0.07,0.1,0.22,0.3,0.0,0.13,0.45,0.59,0.49,0.4,0.03,0.32,0.5,0.94,0.78,0.15,0.06,1.0,0.14,0.05,0.49,0.24,0.4,0.1,0.1,0.17,0.11,0.33,0.16,0.55,0.04,0.56,0.3,0.3,0.03,0.32,0.24,0.11,0.52,0.1,0.03,1.0
mule.csv,0.25,0.41,0.8,0.51,0.11,0.0,0.03,0.48,0.01,0.31,0.34,0.06,0.13,0.74,0.15,0.54,0.05,0.4,0.47,0.21,0.71,0.16,0.37,0.7,0.53,0.5,0.43,0.0,0.15,0.15,0.0,0.15,0.0,0.78,1.0,0.27,0.25,0.29,0.56,0.34,0.24,0.72,0.32,0.2,0.43,0.17,0.0,0.38,0.12,0.1,0.22,0.07,0.49,0.12,0.14,0.58,0.24,0.27,0.17,0.22,0.18,0.81,0.12,0.62,0.34,0.41,0.65,0.15,0.41,0.33,0.43,0.08,0.57,0.71,0.09,0.07,0.06,0.03,0.64,0.5,0.59,0.26,0.48,0.15,0.24,0.94,0.06
mycila.csv,0.8,1.0,0.79,0.98,0.72,1.0,0.63,0.65,0.85,0.81,0.66,0.75,0.61,1.0,0.66,1.0,0.85,0.64,0.51,1.0,0.93,0.73,0.83,0.96,0.88,0.88,0.56,0.43,0.88,0.79,0.75,0.72,1.0,0.45,1.0,1.0,0.82,0.8,0.54,0.97,0.83,0.6,0.73,0.93,0.57,0.8,0.95,0.65,1.0,0.9,0.57,0.8,0.84,0.82,0.5,0.92,0.78,0.83,0.73,0.78,0.71,0.79,0.89,1.0,0.76,0.76,0.82,0.45,0.51,0.23,0.83,0.17,1.0,1.0,0.42,0.74,0.69,0.87,0.77,0.87,0.7,1.0,0.62,1.0,0.21,0.46,0.76
neodatis-odb.csv,0.2,0.52,0.63,0.47,0.39,1.0,0.19,0.78,0.04,0.29,0.76,0.18,0.32,0.4,0.71,0.6,0.17,0.45,0.41,0.46,0.64,0.54,0.33,0.17,0.38,0.18,0.69,0.42,0.35,0.31,0.25,0.86,1.0,0.9,0.38,0.25,0.36,0.85,0.36,0.41,0.72,0.24,0.9,0.44,0.4,0.22,0.56,0.38,0.93,0.7,0.83,0.52,0.8,0.88,0.46,0.87,0.72,0.87,0.56,0.57,0.33,0.42,0.46,0.19,0.19,0.61,0.53,0.2,0.37,0.2,0.2,0.52,0.87,0.49,0.79,0.63,0.47,0.22,0.83,0.47,0.69,0.86,0.29,0.73,0.4,0.41,0.67
ngl.csv,0.35,0.56,0.68,0.57,0.74,0.0,0.66,0.54,0.69,0.8,0.66,0.76,0.47,0.77,0.79,0.69,0.71,0.22,0.92,0.92,0.86,0.84,0.93,0.83,0.97,0.65,0.96,0.71,0.38,0.62,0.25,0.66,0.5,0.92,0.88,0.81,0.68,0.61,0.69,0.72,0.71,0.84,0.19,0.38,0.72,0.67,0.93,0.59,0.81,0.2,0.65,0.57,0.78,0.76,0.78,0.9,0.32,0.58,0.58,0.38,0.91,0.35,0.59,0.64,0.95,0.85,0.94,0.6,0.95,0.87,0.68,0.67,0.53,0.71,0.32,0.48,0.33,0.69,0.63,0.84,0.82,0.68,0.8,0.88,0.86,0.89,0.55
nunit.csv,0.3,0.81,0.55,0.86,0.22,0.33,0.34,0.44,0.27,0.31,0.5,0.15,0.11,0.89,0.6,0.57,0.52,0.22,0.93,0.75,0.07,0.51,0.43,0.75,0.62,0.29,0.34,0.67,0.48,0.38,0.25,0.24,0.5,0.48,0.69,0.69,0.21,0.71,0.43,0.38,0.27,0.8,0.58,0.22,0.36,0.43,0.71,0.86,0.7,0.3,0.68,0.33,0.4,0.68,0.31,0.66,0.38,0.65,0.35,0.22,0.69,0.66,0.52,0.79,0.65,0.34,0.82,0.6,0.73,0.5,0.58,0.19,0.24,0.67,0.68,0.52,0.44,0.31,0.39,0.89,0.41,0.64,0.67,0.3,0.48,0.27,0.25
octet.csv,0.3,0.59,0.51,0.27,0.89,0.0,0.32,0.44,0.16,0.6,0.47,0.3,0.42,0.86,0.53,0.71,0.21,0.41,0.84,0.33,0.93,0.54,0.4,0.04,0.56,0.21,0.64,0.14,0.63,0.35,0.75,0.29,0.0,0.62,0.38,0.08,0.21,0.46,0.24,0.19,0.35,0.2,0.69,0.49,0.35,0.02,0.46,0.51,0.44,0.3,0.16,0.2,0.61,0.36,0.44,0.47,0.9,0.6,0.85,0.18,0.22,0.24,0.26,0.48,0.34,0.88,0.53,0.55,0.34,0.8,0.48,0.56,0.79,0.59,0.2,0.04,0.33,0.1,0.41,0.29,0.68,0.36,0.61,0.52,0.29,0.38,0.16
open-media-library.csv,0.5,0.22,0.79,0.2,0.3,0.67,0.4,0.67,0.07,0.56,0.71,0.39,0.37,0.4,0.57,0.54,0.79,0.64,0.51,0.46,0.93,0.62,0.73,0.43,0.28,0.12,0.45,0.3,0.82,0.85,0.5,0.64,1.0,0.52,0.69,0.58,0.46,0.34,0.69,0.69,0.65,0.32,0.5,0.4,0.73,0.76,0.41,0.73,0.67,0.9,0.6,0.36,0.51,0.65,0.87,0.65,0.52,0.67,0.54,0.32,0.51,0.56,0.41,0.71,0.13,0.66,0.47,0.5,0.41,1.0,0.52,0.77,0.61,0.63,0.38,0.81,0.61,0.69,0.75,0.45,0.71,0.64,0.32,0.58,0.6,0.7,0.63
opendvr.csv,0.1,0.19,0.72,0.12,0.8,0.0,0.31,0.52,0.15,0.32,0.55,0.15,0.18,1.0,0.32,0.14,0.38,0.26,0.8,0.17,0.86,0.62,0.2,0.28,0.25,0.59,0.37,0.07,0.25,0.19,0.0,0.34,0.0,0.6,0.94,0.08,0.21,0.1,0.24,0.12,0.36,0.08,0.94,0.38,0.43,0.28,0.15,0.3,0.26,0.1,0.08,0.31,0.39,0.28,0.21,0.31,0.76,0.48,0.42,0.12,0.31,0.31,0.28,0.14,0.16,0.61,0.37,0.2,0.15,0.3,0.27,0.25,0.97,0.41,0.14,0.0,0.19,0.4,0.52,0.16,0.67,0.42,0.39,0.7,0.19,0.3,0.06
openefm.csv,0.75,0.22,0.0,0.47,0.17,0.0,0.47,0.39,0.09,0.7,0.74,0.57,0.03,0.31,0.73,0.4,0.06,0.43,0.47,0.33,0.0,0.08,0.3,0.4,0.66,0.44,0.55,0.18,0.08,0.79,1.0,0.38,0.0,0.38,0.5,0.46,0.07,0.0,0.76,0.5,0.57,0.64,0.19,0.58,0.68,0.2,0.1,0.57,0.21,0.2,0.03,0.33,0.34,0.4,0.21,0.4,0.08,0.08,0.43,0.62,0.39,0.58,0.5,0.9,0.26,0.51,0.67,0.05,0.32,1.0,0.63,0.29,0.11,0.47,0.71,0.3,0.81,0.25,0.59,0.32,0.66,0.3,0.24,0.12,0.6,0.2,0.04
piccolo2d.csv,0.25,0.04,0.23,0.08,0.17,0.67,0.06,0.09,0.03,0.07,0.11,0.08,0.11,0.26,0.17,0.2,0.09,0.52,0.05,0.17,0.57,0.14,0.43,0.15,0.09,0.03,0.1,0.02,0.31,0.23,0.0,0.14,0.0,0.22,0.5,0.08,0.14,0.15,0.26,0.28,0.23,0.28,0.03,0.09,0.17,0.04,0.1,0.22,0.16,0.4,0.52,0.21,0.29,0.27,0.15,0.13,0.16,0.31,0.0,0.17,0.07,0.18,0.05,0.1,0.27,0.07,0.04,0.05,0.15,0.27,0.07,0.33,0.2,0.22,0.0,0.26,0.06,0.21,0.22,0.18,0.21,0.3,0.08,0.09,0.4,0.34,0.12
pokenetonline.csv,0.85,0.96,0.96,0.94,0.98,1.0,0.95,0.98,0.93,0.93,0.97,0.89,0.95,0.89,0.97,0.94,0.95,0.83,1.0,1.0,0.93,0.97,0.8,0.83,0.88,0.53,1.0,0.81,0.97,0.96,1.0,0.84,0.5,0.92,1.0,0.98,0.86,0.93,0.9,0.97,0.98,0.28,1.0,0.96,0.94,0.83,0.98,0.92,0.98,1.0,0.81,0.71,1.0,0.94,0.91,0.97,1.0,0.96,0.94,0.6,0.98,0.93,0.85,1.0,0.81,0.95,0.98,0.95,0.93,0.97,1.0,0.99,0.9,1.0,0.44,0.89,0.86,0.93,0.97,0.82,0.99,0.92,0.94,0.94,0.69,0.8,0.98
power-architect.csv,0.65,0.93,0.13,1.0,0.98,0.0,0.76,0.61,0.74,0.68,0.87,0.44,0.5,0.91,0.83,0.89,0.24,0.78,0.93,0.96,0.07,0.46,0.67,1.0,1.0,1.0,0.71,0.7,0.69,0.6,0.75,0.88,0.0,0.75,0.75,1.0,0.11,0.39,0.81,0.19,0.85,0.92,0.98,0.76,0.64,0.39,1.0,1.0,0.98,0.1,0.54,0.87,0.66,0.5,0.81,0.85,0.6,0.69,0.52,0.48,0.95,0.99,0.56,1.0,0.95,0.9,0.98,0.4,0.98,1.0,0.98,0.72,0.49,0.96,0.88,0.22,0.89,0.58,0.66,1.0,0.73,0.8,1.0,0.94,0.67,0.46,0.41
primefaces.csv,0.7,0.78,0.27,0.88,0.43,0.0,0.71,0.43,0.37,0.48,0.55,0.57,0.68,0.37,0.51,0.83,0.2,0.78,0.26,0.96,0.5,0.49,1.0,0.57,1.0,0.38,0.7,0.68,0.98,0.4,0.5,0.47,0.0,0.7,0.75,0.94,0.21,0.56,0.64,0.47,0.67,1.0,0.39,0.71,0.44,0.17,1.0,1.0,1.0,0.1,0.62,0.51,0.32,0.48,0.63,0.98,0.4,0.48,0.47,0.93,0.9,0.89,0.52,1.0,0.94,0.54,0.92,0.35,0.9,0.87,1.0,0.45,0.04,0.94,0.62,0.22,0.47,0.22,0.37,0.97,0.59,0.64,0.71,0.06,0.6,0.76,0.51
pustefix.csv,0.85,0.22,0.87,0.31,0.59,0.67,0.81,0.87,0.58,0.86,0.95,0.86,0.63,0.2,0.72,0.54,0.98,0.34,0.95,0.54,0.43,0.78,0.8,0.34,0.53,0.71,0.71,0.65,0.38,0.56,1.0,0.36,1.0,0.85,0.12,0.71,0.89,0.95,0.89,0.34,0.47,0.28,0.58,0.58,0.81,0.5,0.61,0.54,0.6,0.2,0.86,0.68,0.88,0.49,0.84,0.29,0.7,0.96,0.98,0.65,0.4,0.43,1.0,0.67,0.15,0.85,0.51,0.9,0.51,0.57,0.6,0.91,0.81,0.43,0.98,0.74,0.58,0.6,0.78,0.32,0.61,0.54,0.42,0.85,0.74,0.3,0.96
