,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
mplayer-ce.csv,0.91,0.6,0.97,0.93,0.84,0.97,0.85,0.84,0.82,0.81,0.74,0.95,0.92,0.29,0.37,0.84,0.89,0.68,0.68,0.72,0.54,0.67,0.93,0.69,0.34,0.97,0.4,0.44,0.72,0.42,1.0,0.9,0.76,0.53,0.82,0.81,0.84,0.81,0.82,0.38,0.94,0.58,0.8,0.15,0.4,0.35,0.29,0.77,0.85,0.81,0.6,0.7,0.5,0.87,0.8,0.64,1.0,0.88,0.86,0.86,0.84,1.0,0.7,0.85,1.0,0.8,0.86,1.0,1.0,0.96,0.92,1.0,0.46,1.0,0.75,0.25,0.64,0.73,0.68,1.0,0.44,1.0,0.46,0.95,0.85,0.78,1.0,0.88,1.0,0.92,1.0,0.93,0.97,0.65,1.0,0.7,0.48,0.72,0.61,0.45,0.22,1.0,0.93
multitude.csv,0.7,0.87,0.75,0.9,0.89,1.0,0.85,0.74,0.77,0.69,0.67,0.77,0.81,0.33,0.8,0.47,0.24,0.26,0.26,0.75,0.3,1.0,0.67,0.71,0.72,0.65,0.01,0.64,0.59,0.54,0.12,0.84,0.32,0.39,0.8,0.79,0.6,0.8,0.18,0.25,0.69,0.86,0.76,0.25,0.35,0.72,0.94,0.65,0.58,0.81,0.36,0.85,0.62,0.64,0.78,0.54,0.7,0.84,0.82,0.86,0.76,0.5,0.6,0.85,0.83,0.68,1.0,0.22,1.0,1.0,0.62,1.0,0.42,0.55,0.79,0.39,0.67,0.64,0.7,0.0,0.56,1.0,0.7,0.45,0.87,0.97,0.4,0.77,1.0,0.12,0.23,0.81,0.53,0.7,0.5,0.9,0.74,0.96,0.7,0.69,0.0,0.49,0.93
ng4j.csv,0.8,0.5,0.89,0.66,0.74,0.63,0.41,0.58,0.68,1.0,0.69,0.73,1.0,0.47,0.59,0.68,0.88,0.87,0.89,0.72,0.77,1.0,0.93,0.75,0.93,0.97,0.76,0.61,0.66,0.82,0.5,0.95,0.62,0.76,0.53,0.7,0.86,0.93,0.48,0.21,0.94,0.97,0.86,0.4,1.0,0.53,0.82,0.85,0.73,0.97,0.98,0.8,0.79,0.92,0.85,0.82,0.74,0.74,0.94,0.84,0.84,1.0,0.4,0.7,0.62,0.65,0.71,0.89,1.0,1.0,0.92,1.0,0.69,0.78,0.72,0.74,0.92,0.45,0.77,0.62,0.61,1.0,0.57,0.94,0.72,1.0,0.6,0.7,1.0,0.38,0.8,0.4,0.97,0.85,1.0,0.7,0.74,0.84,0.65,0.55,0.46,0.81,0.95
ns-3-dev-def-routing.csv,0.58,0.31,0.8,0.54,0.73,0.69,0.31,0.61,0.5,0.12,0.49,0.5,0.7,0.94,0.54,0.89,0.73,0.89,0.16,0.46,0.81,0.67,0.63,0.44,0.76,0.63,0.78,0.75,0.73,0.5,0.12,0.29,0.68,0.84,0.56,0.44,0.66,0.62,0.84,0.75,0.31,0.98,0.47,0.6,0.75,0.64,0.56,0.63,0.54,0.84,0.92,0.55,0.12,0.67,0.29,0.68,0.58,0.46,0.62,0.76,0.82,0.25,0.4,0.4,0.92,0.52,0.71,0.11,0.0,0.71,0.31,1.0,0.85,0.72,0.66,0.51,0.75,0.09,0.6,0.25,0.7,0.0,0.24,0.14,0.52,0.37,0.6,0.4,0.0,0.96,0.87,0.39,0.27,0.65,0.5,0.6,0.22,0.36,0.41,0.21,0.29,0.75,0.71
nutz.csv,0.43,0.6,0.76,0.32,0.24,0.46,0.9,0.9,0.82,0.0,0.74,0.41,0.95,0.86,0.7,0.47,0.63,0.43,0.74,0.87,0.79,1.0,0.74,0.47,0.93,0.41,0.81,0.86,0.53,0.84,0.88,0.99,0.78,0.92,0.82,0.94,0.84,0.68,0.75,1.0,0.75,0.26,0.84,0.9,0.85,0.7,0.89,0.73,0.38,0.59,0.92,0.6,1.0,0.67,0.79,0.59,0.58,0.44,0.81,0.78,0.29,1.0,1.0,1.0,0.54,0.72,0.71,0.78,1.0,0.29,0.69,0.0,0.81,0.65,0.84,0.68,0.89,0.73,0.77,0.5,0.91,0.0,0.89,0.51,0.52,0.58,0.6,0.65,0.0,0.62,0.47,0.63,0.97,0.3,0.5,1.0,0.78,0.4,0.77,0.97,0.97,0.35,0.98
openmeetings.csv,0.28,0.42,0.38,0.66,0.65,0.43,0.26,0.52,0.91,0.69,0.21,0.55,0.54,0.04,0.41,0.32,0.52,0.66,0.26,0.21,0.35,0.33,0.56,0.45,0.07,0.64,0.22,0.36,0.51,0.23,0.0,0.64,0.43,0.16,0.4,0.35,0.38,0.32,0.34,0.12,0.56,0.54,0.49,0.1,0.3,0.19,0.37,0.35,0.46,0.3,0.54,0.45,0.71,0.54,0.46,0.66,0.58,0.28,0.61,0.55,0.48,0.5,0.2,0.1,0.29,0.35,0.43,0.56,1.0,0.58,0.23,0.0,0.35,0.42,0.46,0.38,0.61,0.36,0.23,0.5,0.56,0.67,0.14,0.81,0.28,0.09,0.0,0.08,1.0,0.12,0.43,0.9,0.5,0.45,0.5,0.5,0.48,0.28,0.29,0.17,0.13,0.41,0.54
openxava.csv,0.48,0.42,0.3,0.34,0.47,0.31,0.38,0.65,0.68,0.62,0.31,0.23,0.62,0.12,0.39,0.47,0.49,0.68,0.42,0.57,0.21,0.33,0.52,0.42,0.66,0.48,0.31,0.56,0.52,0.35,0.62,0.73,0.55,0.24,0.41,0.45,0.16,0.13,0.18,0.33,0.75,0.71,0.57,0.8,0.5,0.83,0.6,0.38,0.81,0.57,0.5,0.65,0.79,0.54,0.31,0.52,0.16,0.38,0.42,0.5,0.35,0.5,0.5,0.45,0.25,0.4,0.71,0.33,0.67,0.62,0.38,0.0,0.46,0.38,0.53,0.33,0.53,0.55,0.4,0.38,0.47,1.0,0.65,0.28,0.11,0.06,0.2,0.14,1.0,0.46,0.03,0.58,0.07,0.5,0.0,0.6,0.74,0.56,0.57,0.21,0.36,0.42,0.41
patterntesting.csv,0.91,0.92,0.99,0.98,0.95,0.94,0.98,1.0,0.95,0.5,0.9,0.86,0.95,0.92,0.86,0.95,0.93,0.89,0.79,0.81,0.97,1.0,0.96,0.95,0.93,0.94,0.91,0.92,0.95,0.76,0.62,0.95,0.95,0.95,0.86,0.9,0.94,0.96,0.93,0.79,0.94,1.0,1.0,0.95,0.85,0.9,0.99,0.94,0.73,0.95,0.94,0.95,0.79,0.95,0.75,0.89,0.82,0.86,0.92,0.88,0.98,0.75,0.8,1.0,1.0,0.88,1.0,0.11,1.0,1.0,0.92,1.0,0.81,1.0,0.97,0.8,0.86,0.91,0.79,0.75,0.88,1.0,0.97,0.96,0.96,0.96,1.0,0.91,1.0,1.0,0.97,0.95,0.67,1.0,1.0,0.9,1.0,0.72,0.8,0.83,0.55,0.99,1.0
pcsx2.csv,0.87,1.0,0.55,0.71,0.77,0.8,0.64,0.77,0.77,0.31,0.62,1.0,0.43,0.69,1.0,0.58,0.38,0.83,0.21,0.62,0.61,0.33,0.74,0.49,0.21,0.52,0.59,0.81,0.7,0.71,0.0,0.87,0.38,0.42,0.67,0.31,0.46,0.49,0.48,0.38,0.44,1.0,0.69,0.7,0.9,0.74,0.89,0.59,0.62,1.0,0.93,0.7,0.46,0.77,0.46,0.61,0.62,0.82,0.67,0.76,0.84,0.25,0.8,0.35,0.92,0.72,1.0,0.0,0.67,0.88,0.85,1.0,0.69,0.62,0.76,0.39,0.31,0.82,0.91,0.5,0.63,0.33,0.92,0.42,0.75,0.29,0.2,0.59,1.0,0.73,0.53,0.65,0.27,0.95,0.5,0.9,0.44,0.36,0.5,0.76,0.04,0.65,0.68
pgui.csv,1.0,0.02,0.79,0.73,0.08,1.0,0.97,0.32,0.91,0.0,0.41,0.82,0.86,0.02,0.79,0.74,0.05,0.72,0.95,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86,0.0,0.9,0.0,0.0,0.0,1.0,0.07,0.29,0.74,0.0,0.93,0.0,0.25,0.6,0.49,0.55,1.0,0.0,0.44,0.01,0.73,1.0,0.0,1.0,0.54,0.0,0.0,0.0,1.0,0.2,0.96,0.48,1.0,0.0,1.0,0.85,0.96,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.92,0.75,0.0,0.4,1.0,0.0,0.94,1.0,0.25,0.0,0.22,1.0,1.0,0.06,0.4,0.99,1.0,0.96,1.0,0.31,1.0,0.95,0.0,1.0,0.78,0.96,0.0,0.83,0.35,1.0,1.0
phonon-vlc-mplayer.csv,0.78,0.73,0.99,0.73,1.0,0.8,0.53,0.61,0.73,1.0,0.77,0.73,0.86,0.71,0.59,0.89,0.8,0.81,0.84,0.58,0.8,1.0,0.81,0.75,0.41,1.0,0.76,0.64,0.8,0.62,0.12,0.86,0.58,0.61,0.48,0.68,0.8,0.83,0.68,0.29,0.62,1.0,0.76,0.35,0.85,0.58,0.8,0.78,0.58,0.89,1.0,0.75,0.04,0.79,0.65,0.88,0.8,0.92,0.88,0.83,0.94,0.5,0.3,0.65,0.75,0.62,0.71,0.44,1.0,0.96,0.77,1.0,0.85,1.0,0.85,0.68,0.75,0.27,0.81,0.62,0.56,1.0,0.51,1.0,0.7,1.0,0.8,0.74,1.0,0.73,0.8,0.8,0.77,1.0,1.0,0.5,0.81,0.96,0.53,0.55,0.29,0.94,0.95
playerstage.csv,0.65,0.69,0.7,0.51,0.68,0.66,0.44,0.52,0.68,0.12,0.56,0.27,0.38,0.35,0.37,0.68,0.75,0.4,0.63,0.52,0.25,1.0,0.89,0.54,0.14,0.78,0.76,0.14,0.59,0.4,0.25,0.79,0.38,0.32,0.41,0.56,0.3,0.78,0.66,0.92,0.25,0.43,0.73,0.2,0.65,0.34,0.72,0.59,0.46,0.86,0.32,0.8,0.12,0.62,0.49,0.37,0.64,0.8,0.94,0.74,0.74,0.5,0.2,0.45,0.42,0.49,0.57,0.44,0.33,1.0,0.62,0.0,0.58,0.62,0.83,0.37,0.28,0.18,0.87,0.5,0.19,0.67,0.49,0.69,0.59,0.65,0.2,0.61,1.0,0.65,0.67,0.55,0.3,0.85,0.5,0.4,0.67,0.48,0.46,0.52,0.08,0.41,0.63
pokeglobal.csv,0.78,0.77,0.39,0.71,0.52,0.31,0.36,0.81,0.82,0.5,0.54,1.0,0.49,0.08,0.1,0.79,0.73,0.96,0.32,0.32,0.56,1.0,0.41,0.37,0.03,0.74,0.15,0.33,0.2,0.82,0.62,0.75,0.68,0.03,0.31,0.38,0.26,0.61,1.0,0.38,0.25,0.98,0.63,0.3,0.3,0.31,0.33,0.57,0.58,0.19,0.27,0.65,0.04,0.9,0.46,0.34,0.24,0.44,0.85,0.67,0.85,0.75,0.4,0.4,1.0,0.65,0.86,0.11,1.0,0.71,0.31,0.0,0.27,0.3,0.56,0.37,0.11,0.91,0.66,0.5,0.18,1.0,0.16,0.94,0.2,0.87,0.4,0.74,1.0,0.23,0.97,0.63,0.67,0.6,0.0,1.0,0.56,0.48,0.48,0.17,0.01,0.95,0.83
ppcboot.csv,0.91,0.77,0.97,0.88,0.95,0.89,0.56,0.65,0.68,0.88,0.9,0.82,0.89,0.82,0.59,0.95,0.84,0.89,0.74,0.67,0.9,1.0,0.81,0.74,1.0,0.97,0.84,0.83,0.83,0.6,0.5,0.69,0.7,0.87,0.74,0.81,0.96,0.94,0.7,0.5,0.94,0.29,0.86,0.4,0.95,0.59,0.81,0.91,0.65,0.89,0.96,0.75,0.25,0.85,0.74,0.85,0.94,0.92,0.9,0.81,0.95,1.0,0.4,0.9,1.0,0.71,0.71,0.78,1.0,0.96,0.92,1.0,0.92,1.0,0.87,0.59,0.89,0.45,0.68,0.75,0.67,1.0,0.68,0.91,0.77,1.0,0.8,0.85,1.0,0.69,0.9,0.83,0.93,0.95,1.0,0.4,0.74,0.76,0.57,0.69,0.38,0.96,0.98
psycle.csv,0.71,1.0,0.73,0.66,0.87,0.8,0.85,0.81,1.0,0.88,0.72,0.73,0.65,0.55,0.78,0.79,0.76,0.87,0.84,0.75,0.72,1.0,0.85,0.64,0.38,0.88,0.73,0.56,0.83,0.8,1.0,0.99,0.51,0.37,0.81,0.86,0.64,0.84,0.89,0.58,0.69,1.0,0.92,0.55,0.8,0.58,0.69,0.87,0.62,0.86,0.76,0.7,1.0,0.82,0.78,0.82,0.72,0.98,0.93,0.97,0.9,1.0,0.4,1.0,0.67,0.75,0.86,0.56,1.0,0.96,0.62,1.0,0.85,0.82,0.96,0.58,0.58,0.73,0.74,0.5,0.75,1.0,0.57,0.96,0.45,0.93,1.0,0.68,1.0,0.35,0.73,0.88,1.0,0.8,1.0,1.0,0.85,0.76,0.59,0.62,0.16,0.72,0.95
qgis.csv,0.68,0.62,0.51,0.59,0.31,0.26,0.24,0.58,0.36,0.25,0.77,0.95,0.0,0.0,0.0,0.63,0.7,0.83,0.74,0.21,0.77,0.67,0.67,0.56,0.0,0.81,0.01,0.0,0.02,0.06,0.62,0.79,0.57,0.05,0.29,0.65,0.36,0.81,0.45,0.04,0.62,0.0,0.59,0.25,0.0,0.0,0.43,0.67,0.65,0.86,0.01,0.4,0.0,0.77,0.58,0.28,0.74,0.64,0.9,0.78,0.81,0.75,0.3,0.7,0.67,0.49,0.57,0.44,1.0,0.58,0.85,0.0,0.0,0.55,0.63,0.01,0.0,0.45,0.4,0.25,0.0,1.0,0.51,0.63,0.68,0.59,1.0,0.37,1.0,0.31,0.8,0.49,0.6,0.95,0.0,0.4,0.48,0.6,0.47,0.41,0.0,0.31,0.98
qpe.csv,0.68,0.87,0.56,0.71,0.34,0.69,0.56,0.9,0.77,0.69,0.46,0.68,0.7,0.43,0.39,0.95,0.76,0.85,0.21,0.73,0.59,1.0,0.67,0.32,0.34,0.72,0.61,0.44,0.57,0.88,0.88,0.64,0.59,0.42,0.57,0.61,0.44,0.36,0.93,0.71,0.31,0.94,0.61,0.4,0.5,0.6,0.76,0.67,0.42,0.51,0.48,0.5,0.71,0.72,0.54,0.73,0.34,0.92,0.74,0.78,0.71,0.75,0.5,0.6,0.92,0.71,0.43,0.11,0.67,0.58,0.38,1.0,0.73,0.7,0.8,0.64,0.44,0.45,0.91,0.5,0.63,0.67,0.43,0.83,0.39,0.53,0.4,0.5,1.0,0.35,0.63,0.59,0.77,0.65,1.0,0.9,0.37,0.16,0.42,0.48,0.1,0.68,0.63
quarkplusplus.csv,0.28,0.35,0.56,0.44,0.27,0.57,0.59,0.42,0.55,0.44,0.41,0.45,0.76,0.18,0.43,0.37,0.15,0.36,0.53,0.49,0.37,1.0,0.7,0.24,0.14,0.81,0.23,0.22,0.4,0.46,0.38,0.71,0.36,0.24,0.57,0.7,0.5,0.81,0.43,0.33,0.94,0.08,0.65,0.1,0.1,0.09,0.27,0.57,0.42,0.57,0.27,0.35,0.58,0.59,0.66,0.52,0.82,0.62,0.61,0.55,0.6,1.0,0.1,0.9,0.58,0.51,0.43,1.0,1.0,0.67,0.54,1.0,0.54,0.57,0.65,0.25,0.42,0.09,0.32,0.25,0.35,0.0,0.35,0.57,0.44,0.45,0.2,0.39,0.0,0.27,0.37,0.78,1.0,0.45,1.0,0.5,0.7,0.48,0.42,0.31,0.15,0.73,0.83
repositorium.csv,0.17,0.17,0.14,0.05,0.18,0.46,0.45,0.42,0.0,0.81,0.31,0.41,0.0,0.02,0.14,0.11,0.23,0.0,0.32,0.48,0.01,0.0,0.04,0.6,0.48,0.24,0.48,0.11,0.07,0.1,0.88,0.31,0.33,0.05,0.27,0.2,0.4,0.13,0.02,0.0,0.5,0.02,0.08,0.55,0.0,0.07,0.2,0.23,0.5,0.03,0.0,0.2,0.12,0.31,0.4,0.17,0.46,0.14,0.07,0.1,0.1,0.25,0.3,0.0,0.12,0.4,0.43,0.78,0.0,0.04,0.08,0.0,0.08,0.02,0.01,0.14,0.14,0.82,0.04,0.38,0.23,1.0,0.38,0.51,0.28,0.48,0.2,0.34,0.0,0.04,0.13,0.54,0.53,0.3,0.0,0.2,0.52,0.68,0.45,0.17,0.12,0.12,0.15
rsyslog.csv,0.93,1.0,0.8,0.98,0.47,0.89,0.9,0.87,0.64,0.94,0.82,0.91,1.0,0.27,0.35,1.0,0.98,0.64,0.79,0.84,0.66,1.0,0.81,0.73,0.48,0.97,0.46,0.42,0.7,0.83,1.0,0.99,0.86,0.24,0.73,0.85,0.38,0.96,0.41,0.75,0.94,0.06,0.84,0.25,0.45,0.51,0.84,0.95,0.96,0.3,0.46,0.55,0.58,0.97,0.87,0.79,1.0,1.0,0.97,0.97,0.95,1.0,0.6,0.95,1.0,0.89,0.71,1.0,1.0,0.79,0.85,1.0,0.73,0.98,0.84,0.73,0.42,1.0,0.81,0.75,0.61,1.0,0.73,1.0,0.8,1.0,0.8,0.96,1.0,0.88,0.47,0.76,1.0,1.0,1.0,0.7,0.56,0.92,0.77,0.76,0.21,0.98,0.95
rtrt-on-gpu.csv,0.29,0.29,0.58,0.2,0.79,0.74,0.13,0.1,0.23,0.12,0.26,0.36,0.49,0.65,0.84,0.26,0.18,0.36,0.47,0.14,0.84,0.0,0.3,0.64,0.93,0.16,0.71,0.89,0.6,0.19,0.0,0.34,0.32,0.66,0.32,0.29,0.54,0.35,0.09,0.21,0.25,0.86,0.41,0.5,0.75,0.89,0.34,0.3,0.23,0.76,0.64,0.45,0.17,0.26,0.17,0.34,0.22,0.04,0.15,0.14,0.48,0.0,0.8,0.2,0.46,0.18,0.29,0.0,0.0,0.58,0.23,1.0,0.27,0.42,0.31,0.77,0.58,0.18,0.3,0.38,0.61,1.0,0.41,0.08,0.34,0.84,1.0,0.15,0.0,0.77,0.0,0.31,0.0,0.3,0.0,0.3,0.37,0.44,0.48,0.31,0.85,0.24,0.29
simplewebservices.csv,0.74,0.88,0.51,0.68,0.37,0.71,0.83,0.97,0.86,0.44,0.56,0.41,0.59,0.29,0.98,0.79,0.79,0.7,0.74,0.84,0.38,1.0,0.93,0.66,0.97,0.84,0.95,0.69,0.87,0.54,1.0,0.87,0.74,0.71,0.72,0.99,0.48,0.87,0.82,0.75,0.81,0.89,0.86,0.75,0.85,0.75,0.87,0.77,0.88,0.97,0.6,0.65,0.67,0.77,0.69,0.71,0.38,0.88,0.88,0.81,0.68,1.0,0.5,1.0,0.5,0.69,0.86,0.78,1.0,0.79,1.0,1.0,0.85,0.78,0.86,0.66,0.56,0.82,0.85,0.88,0.72,1.0,0.86,0.69,0.37,0.72,1.0,0.58,1.0,0.96,0.7,0.51,0.87,0.9,0.5,1.0,0.59,0.8,0.65,0.76,0.98,0.9,0.88
snakeyaml.csv,0.17,0.52,0.44,0.49,0.74,0.34,0.35,0.65,0.68,0.44,0.41,0.32,0.51,0.08,0.52,0.63,0.49,0.23,0.26,0.38,0.35,1.0,0.3,0.69,0.86,0.62,0.42,0.47,0.47,0.19,1.0,0.26,0.49,0.5,0.27,0.38,0.5,0.43,0.23,0.29,0.5,0.72,0.41,0.45,0.05,0.39,0.32,0.65,0.62,0.68,0.52,0.35,0.33,0.49,0.44,0.28,0.28,0.18,0.28,0.64,0.44,0.5,0.4,0.25,0.29,0.48,0.71,0.11,0.33,0.75,0.0,1.0,0.23,0.45,0.64,0.27,0.83,0.36,0.51,0.0,0.47,1.0,0.27,0.29,0.15,0.32,0.0,0.37,1.0,0.31,0.37,0.52,0.53,0.4,0.0,0.3,0.67,0.2,0.39,0.1,0.21,0.24,0.59
superwaba.csv,0.36,0.75,0.35,0.61,0.47,0.6,0.46,0.68,0.73,0.69,0.41,0.32,0.59,0.12,0.26,0.26,0.69,0.53,0.53,0.44,0.35,1.0,0.52,0.39,0.24,0.61,0.23,0.42,0.49,0.18,0.75,0.82,0.36,0.05,0.48,0.57,0.28,0.35,0.41,0.25,0.56,0.42,0.69,0.05,0.4,0.42,0.73,0.46,0.38,0.24,0.32,0.5,0.46,0.64,0.44,0.28,0.4,0.74,0.65,0.52,0.39,0.5,0.1,0.6,0.25,0.38,0.57,0.56,1.0,0.71,0.54,1.0,0.27,0.72,0.58,0.22,0.11,0.82,0.34,0.12,0.54,1.0,0.54,0.78,0.2,0.38,0.2,0.35,1.0,0.19,0.33,0.77,0.77,0.7,0.5,0.6,0.59,0.28,0.29,0.66,0.29,0.35,0.56
tradelink.csv,0.39,0.29,0.44,0.37,1.0,0.43,0.26,0.16,0.59,0.81,0.44,0.5,0.65,0.59,0.67,0.74,0.67,0.79,0.68,0.3,0.83,0.67,0.78,0.72,0.93,0.78,0.69,0.64,0.8,0.55,0.0,0.65,0.55,0.42,0.42,0.21,0.72,0.68,0.43,0.0,0.94,1.0,0.29,0.3,0.7,0.54,0.32,0.56,0.65,0.86,1.0,0.5,0.21,0.74,0.51,0.81,0.94,0.36,0.71,0.53,0.81,0.25,0.0,0.05,0.5,0.28,0.0,0.89,0.67,0.38,0.31,0.0,0.77,0.57,0.53,0.78,0.83,0.27,0.04,0.75,0.74,0.67,0.16,0.89,0.82,0.38,0.6,0.38,1.0,0.81,0.8,0.87,0.63,0.35,0.5,0.1,0.19,0.88,0.73,0.07,0.38,0.4,0.73
ultimairis.csv,0.75,0.54,0.77,0.95,0.94,0.17,0.36,0.42,0.95,0.94,0.62,0.09,1.0,0.82,0.64,0.74,0.79,0.83,0.58,0.26,0.91,1.0,0.93,0.38,1.0,0.88,0.0,0.92,0.88,0.81,0.0,0.42,0.58,1.0,0.64,0.57,0.78,0.86,0.34,0.25,0.5,1.0,0.92,0.15,1.0,0.87,0.66,0.62,0.62,0.0,1.0,0.65,0.5,0.15,0.46,0.77,0.72,0.98,0.94,0.83,0.32,0.75,0.0,0.5,0.12,0.32,0.29,0.22,1.0,0.92,0.69,1.0,0.88,1.0,0.87,0.81,1.0,0.36,0.64,1.0,0.93,0.0,0.38,0.74,0.52,0.21,0.0,0.79,1.0,1.0,0.57,0.49,0.43,0.5,1.0,0.0,0.44,0.48,0.88,0.45,0.65,0.81,0.93
unflobtactical.csv,0.67,0.79,0.85,0.66,0.68,0.74,0.52,0.55,0.5,0.31,0.64,0.59,0.05,0.16,0.59,0.42,0.3,0.19,0.84,0.5,0.23,1.0,0.63,0.37,0.21,0.68,0.86,0.06,0.33,0.34,0.25,0.56,0.16,0.11,0.6,0.63,0.32,0.78,0.16,0.46,0.38,0.22,0.73,0.15,0.45,0.21,0.93,0.59,0.42,0.95,0.2,0.7,0.0,0.72,0.46,0.5,0.82,0.9,0.9,0.74,0.81,0.25,0.1,1.0,0.83,0.62,0.57,0.33,0.67,0.79,0.69,0.0,0.54,0.7,0.81,0.25,0.06,0.27,0.77,0.62,0.26,0.67,0.46,0.56,0.76,0.7,0.6,0.76,1.0,1.0,0.1,0.6,0.7,0.8,0.5,0.7,0.26,0.4,0.37,0.38,0.33,0.83,0.76
vars-redux.csv,0.42,0.4,0.66,0.61,0.69,0.4,0.41,0.65,0.64,0.62,0.36,0.45,0.35,0.47,0.57,0.42,0.43,0.87,0.68,0.35,0.67,0.33,0.74,0.4,0.48,0.92,0.31,0.61,0.58,0.43,0.12,0.55,0.49,0.45,0.54,0.45,0.66,0.41,0.25,0.0,1.0,0.92,0.84,0.75,0.3,0.27,0.54,0.48,0.5,0.73,0.78,0.4,0.54,0.64,0.4,0.62,0.62,0.54,0.61,0.5,0.5,0.5,0.4,0.4,0.29,0.29,0.71,0.33,0.67,0.71,0.38,1.0,0.54,0.45,0.41,0.22,0.67,0.18,0.19,0.5,0.61,1.0,0.43,0.63,0.45,0.21,0.6,0.36,1.0,0.46,0.73,0.61,0.5,0.95,1.0,0.4,0.78,0.72,0.42,0.17,0.09,0.4,0.68
voms.csv,0.55,0.46,0.21,0.71,0.85,0.54,0.26,0.39,0.5,1.0,0.51,0.41,0.43,0.2,0.44,0.68,0.71,0.81,0.47,0.28,0.52,1.0,0.67,0.47,0.24,1.0,0.29,0.19,0.51,0.19,0.75,0.62,0.46,0.21,0.57,0.43,0.88,0.8,0.41,0.04,0.69,0.88,0.41,0.25,0.3,0.18,0.22,0.65,0.54,0.73,0.6,0.3,0.0,0.59,0.55,0.86,0.94,0.94,0.64,0.53,0.81,0.5,0.2,0.15,0.58,0.32,0.57,1.0,1.0,0.71,0.31,1.0,0.5,0.8,0.62,0.34,0.33,0.36,0.26,0.75,0.47,1.0,0.16,0.95,0.41,0.65,0.4,0.08,1.0,0.42,0.7,0.87,0.67,0.8,1.0,0.1,0.26,0.92,0.36,0.31,0.2,0.95,0.85
werx.csv,0.99,1.0,1.0,0.98,1.0,0.97,0.97,0.94,0.91,1.0,0.95,0.95,1.0,0.98,1.0,1.0,0.99,1.0,0.79,0.94,0.99,1.0,0.81,1.0,1.0,0.97,1.0,1.0,0.99,0.87,1.0,0.69,1.0,1.0,0.98,0.79,0.96,0.97,1.0,1.0,0.88,1.0,0.8,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,0.99,1.0,0.96,0.82,0.74,0.98,0.97,0.75,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,0.9,0.97,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.85,0.99,1.0,0.96,1.0,1.0,1.0,0.88,0.97,1.0,1.0,1.0,0.96,0.96,0.99,1.0,1.0,0.98,0.56
wikipediardware.csv,0.96,1.0,0.9,0.95,0.98,0.83,0.93,0.87,0.86,1.0,0.79,0.86,0.84,0.51,0.65,1.0,0.89,0.94,0.74,0.95,0.86,1.0,0.96,0.63,0.48,0.99,0.76,0.92,0.85,0.93,1.0,0.88,0.68,0.71,0.68,0.82,0.9,0.96,0.98,0.5,0.94,0.97,0.96,0.75,0.8,0.86,0.98,0.91,0.85,0.95,0.72,0.8,0.79,0.85,0.78,0.98,0.9,0.98,0.92,0.91,0.92,1.0,0.6,0.9,0.83,0.85,0.71,1.0,1.0,0.92,0.92,1.0,0.88,0.98,0.78,0.62,0.94,1.0,0.85,0.88,0.89,1.0,0.7,1.0,0.75,0.99,0.6,0.99,1.0,0.65,0.97,0.98,1.0,1.0,1.0,0.8,0.96,0.96,0.98,0.9,0.53,1.0,0.93
