,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
freebios.csv,0.59,0.81,0.66,0.72,0.74,0.73,0.64,0.95,0.69,0.94,0.74,0.76,0.79,0.45,0.97,0.73,0.54,0.73,0.85,0.85,0.88,0.61,0.92,0.86,0.91,0.69,0.72,0.66,0.73,0.72,0.81,0.73,0.78,1.02,0.49,0.77,0.87,0.67,0.76,0.64,0.93,0.97,0.9,0.86,0.7,0.87,0.8,0.76,0.72,0.92,0.71,0.61,0.87,0.86,0.69,0.84,0.7,0.8,0.79,0.8,0.69,0.69,0.77,0.8,0.87,0.83,0.83,0.82,0.54,0.63,0.58,1.01,0.93,0.72,0.74,0.58,0.86,0.82,0.83,0.9,0.91,1.05,0.88,0.75,0.71,0.67,0.56,0.82,0.55,0.47,0.9,0.72,0.72,0.86,0.69,0.79,0.78,0.68,0.85,0.85,0.8,0.66,0.81
fritzing.csv,0.6,0.55,0.98,0.52,0.87,0.37,0.69,0.6,0.6,0.98,0.71,0.7,0.6,0.67,0.49,0.39,0.42,0.59,0.76,0.71,0.71,0.48,0.61,0.52,0.97,0.73,0.55,0.72,0.53,0.63,0.48,0.66,0.56,0.77,0.58,0.6,0.87,0.3,0.62,0.96,0.95,0.95,0.61,0.7,0.72,0.68,0.56,0.58,0.58,0.58,0.71,0.66,1.0,0.56,0.58,0.69,0.63,0.54,0.42,0.64,0.61,0.59,0.8,0.71,0.59,0.59,0.64,0.78,0.9,0.37,0.69,0.52,0.42,0.57,0.44,0.61,0.41,0.57,0.68,0.62,0.46,0.91,0.82,0.83,0.45,0.69,0.83,0.83,0.69,0.87,0.51,0.81,0.47,0.95,0.79,0.95,0.61,0.73,0.71,0.66,0.72,0.7,0.55
gdis.csv,0.69,0.71,0.87,0.64,0.77,0.66,0.71,0.63,0.52,0.93,0.64,0.62,0.76,0.73,0.53,0.53,0.69,0.67,0.57,0.64,0.59,0.68,0.61,0.69,0.82,0.76,0.59,0.64,0.7,0.73,0.7,0.62,0.51,0.62,0.58,0.54,0.96,0.37,0.52,0.92,1.0,0.75,0.59,0.56,0.65,0.67,0.68,0.63,0.49,0.6,0.65,0.52,0.76,0.53,0.56,0.59,1.0,0.51,0.47,0.55,0.27,0.67,0.77,0.62,0.63,0.59,0.7,0.74,0.81,0.36,0.4,0.89,0.59,0.68,0.46,0.51,0.41,0.43,0.65,0.59,0.21,1.08,0.8,0.65,0.47,0.61,0.89,0.86,1.28,0.62,0.75,0.87,1.0,0.86,0.54,0.58,0.64,0.83,0.67,0.64,0.66,0.58,0.62
gebr.csv,0.79,1.0,0.99,0.83,0.98,0.89,1.0,0.95,1.0,0.93,0.83,0.77,0.97,1.0,0.38,0.9,1.0,0.85,0.99,0.71,0.82,1.0,1.0,0.6,0.77,0.94,0.79,0.77,0.81,0.71,0.86,0.99,0.82,0.58,0.98,0.85,0.55,0.96,0.98,0.97,1.0,0.92,1.0,0.78,0.63,0.94,1.0,0.91,0.6,0.92,0.88,0.98,1.0,0.58,0.71,0.98,0.57,0.89,0.97,0.87,0.41,0.91,0.91,0.85,0.81,0.77,0.78,0.61,1.0,1.0,0.88,0.95,0.51,1.0,0.77,0.71,0.71,0.98,0.98,0.93,0.57,0.87,0.79,0.99,0.9,0.87,0.99,1.0,0.94,1.0,0.83,0.98,0.83,0.73,0.81,0.88,0.91,0.99,0.77,0.74,0.57,0.84,0.7
gnome-jabber.csv,0.78,0.59,0.59,0.6,0.59,0.67,0.55,0.55,0.59,0.84,0.64,0.57,0.69,0.65,0.53,0.65,0.37,0.84,0.73,0.7,0.76,0.62,0.52,0.61,0.8,0.61,0.71,0.83,0.69,0.85,0.68,0.63,0.7,0.64,0.71,0.62,0.64,0.91,0.71,0.87,0.89,0.63,0.7,0.75,0.98,0.63,0.7,0.79,0.61,0.44,0.67,0.87,0.77,0.56,0.78,0.62,0.53,0.54,0.8,0.85,0.68,0.75,0.62,0.64,0.56,0.58,0.79,0.53,0.79,0.95,0.71,0.63,0.6,0.72,0.52,0.82,0.65,0.71,0.69,0.77,0.77,0.85,0.47,0.9,0.82,0.7,1.08,0.96,1.16,0.83,0.7,0.68,0.67,0.52,0.79,0.7,0.42,0.73,0.73,0.63,0.45,0.56,0.52
gnukeda.csv,0.69,0.68,0.82,0.78,0.94,0.93,0.77,0.74,0.71,0.81,0.34,0.75,0.76,0.87,0.8,1.0,1.09,0.87,0.84,0.88,0.98,0.98,0.89,0.69,1.0,0.71,0.82,0.94,0.83,0.71,0.77,0.78,0.95,0.84,0.65,0.67,0.88,0.8,0.89,0.84,0.84,0.94,0.67,0.95,0.8,0.96,0.63,0.78,0.89,0.9,0.95,0.9,0.9,0.95,0.66,0.82,0.96,0.71,0.82,0.9,0.89,0.5,0.92,0.7,0.92,0.68,0.51,0.79,0.43,0.81,0.82,1.15,0.96,0.79,0.55,0.97,0.85,0.89,0.91,0.73,0.92,0.71,0.7,0.84,0.69,0.74,1.01,1.01,1.02,0.94,1.0,0.89,0.84,0.56,1.01,0.92,0.77,0.83,0.61,0.91,1.0,0.56,0.65
gnupdate.csv,0.73,0.86,0.78,0.72,0.81,0.76,0.82,0.77,0.93,1.0,0.72,0.74,0.71,0.88,0.87,0.87,1.02,0.75,0.95,0.62,0.8,0.77,0.69,0.81,0.96,0.77,0.79,0.7,0.78,0.85,1.02,0.83,0.86,0.73,0.66,0.95,0.88,1.05,0.84,0.94,0.72,0.92,0.81,0.9,0.4,0.73,0.77,0.79,0.79,0.8,0.93,0.82,1.0,0.79,0.83,0.71,0.78,0.87,0.87,0.73,0.85,0.24,0.88,0.77,0.7,0.74,0.93,0.62,0.71,0.87,0.96,1.02,0.71,0.73,0.95,0.8,0.81,1.05,0.99,0.91,0.84,1.0,0.59,0.62,0.86,0.89,0.84,1.07,1.01,0.66,0.79,0.65,0.81,0.66,1.01,0.8,0.69,0.96,0.77,0.87,0.8,0.48,0.93
gogoego.csv,0.83,0.56,0.38,0.52,0.74,0.6,0.62,0.55,0.37,0.54,0.63,0.83,0.62,0.97,0.46,0.67,0.95,0.83,0.78,0.6,0.78,0.75,0.56,0.66,0.7,0.56,0.75,0.89,0.62,0.8,0.53,0.59,0.71,0.49,0.73,0.54,0.54,0.71,0.73,0.77,0.54,0.89,0.52,0.67,0.73,0.68,0.43,0.64,0.46,0.47,0.84,0.62,0.64,0.47,0.54,0.67,0.64,0.78,0.62,0.65,0.55,0.51,0.8,0.4,0.68,0.63,0.66,0.55,0.68,0.6,0.77,0.68,0.49,0.63,0.5,0.79,0.71,0.76,0.59,0.36,0.49,0.4,0.58,0.92,0.71,0.73,1.06,0.93,0.34,0.87,0.68,0.52,0.52,0.61,0.64,0.65,0.36,0.9,0.68,0.83,0.61,0.56,0.52
google-gears.csv,0.8,0.93,0.71,0.66,0.73,0.68,1.0,0.52,0.54,0.61,0.59,0.71,0.86,0.97,0.58,0.86,0.97,0.86,0.66,0.42,0.51,0.64,0.97,0.58,0.83,0.89,0.62,0.61,0.75,0.65,0.67,0.89,0.8,0.64,0.85,0.51,0.61,0.76,0.97,1.07,1.05,0.88,0.79,0.61,0.44,0.68,0.96,0.75,0.6,0.85,0.71,0.97,0.79,0.51,0.59,0.83,0.29,0.8,0.81,0.46,0.48,0.46,0.78,0.48,0.68,0.62,0.63,0.59,1.0,0.66,0.68,0.61,0.57,0.82,0.73,0.74,0.6,0.95,0.85,0.74,0.62,0.71,0.64,0.91,0.45,0.88,0.98,1.01,0.79,0.94,0.93,0.72,0.68,0.45,0.57,0.95,0.7,0.69,0.71,0.5,0.59,0.7,0.28
gstreamer.csv,0.73,0.65,0.54,0.61,0.71,0.65,0.77,0.59,0.91,0.96,0.64,0.78,0.87,0.96,0.5,0.72,0.77,0.68,0.63,0.6,0.4,0.77,0.97,0.55,0.57,0.89,0.75,0.8,0.54,0.75,0.83,0.91,0.78,0.57,0.8,0.62,0.57,0.7,0.67,0.9,0.99,0.72,0.81,0.8,0.72,0.75,0.81,0.69,0.73,0.73,0.75,0.72,0.73,0.61,0.69,0.75,0.48,0.69,0.7,0.75,0.57,0.72,0.7,0.6,0.63,0.55,0.73,0.75,0.88,0.81,0.87,0.74,0.61,0.84,0.78,0.78,0.53,0.88,0.92,0.65,0.59,0.42,0.52,0.76,0.52,0.8,1.0,1.0,0.75,0.95,0.74,0.77,0.65,0.57,0.55,0.57,0.64,0.71,0.86,0.59,0.59,0.75,0.43
httpcontentparser.csv,0.66,0.6,0.6,0.6,0.87,0.62,0.71,0.54,0.68,0.85,0.58,0.6,1.0,0.86,0.8,1.0,1.0,0.59,0.75,0.67,0.94,0.57,0.69,0.57,1.0,0.63,0.82,1.0,0.9,0.82,0.74,0.67,1.0,1.0,0.7,0.62,0.73,0.48,0.78,0.8,0.93,0.52,0.75,1.0,0.9,0.95,0.67,0.61,0.68,0.95,0.91,0.62,0.51,0.45,0.76,0.65,0.86,0.53,0.81,0.44,0.79,0.51,0.74,0.62,0.79,0.61,0.78,0.89,0.46,0.64,0.7,0.73,0.92,0.62,0.5,0.91,0.97,0.74,0.82,0.75,1.0,0.69,0.64,0.83,0.53,0.8,0.96,0.73,1.06,0.97,0.93,0.64,0.77,0.33,0.88,0.61,0.81,0.7,0.73,0.7,0.98,0.87,0.65
ifmo-game-1.csv,0.94,1.0,0.83,0.78,0.68,0.94,0.88,1.0,0.65,0.78,0.97,0.91,1.0,0.83,0.52,1.0,0.97,0.85,0.76,0.95,0.79,1.01,0.74,0.87,0.97,0.65,0.85,0.8,0.83,0.94,1.0,0.76,0.99,1.0,0.78,0.97,0.81,0.97,0.89,1.0,0.76,0.56,0.71,0.78,0.71,0.89,0.7,0.96,0.96,0.66,0.73,0.72,0.78,1.0,0.95,0.76,0.8,0.9,0.99,0.93,0.97,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.7,0.76,0.8,1.07,0.93,0.76,0.91,0.83,0.98,1.0,0.98,0.75,0.81,0.44,0.95,0.74,0.83,0.93,1.0,0.99,0.09,0.87,0.97,0.77,0.97,0.53,1.26,1.0,0.47,0.73,0.78,0.97,0.96,0.73,0.98
ildjit.csv,0.89,0.97,0.66,0.91,0.76,0.93,0.72,0.74,0.6,0.67,0.54,0.83,0.63,0.85,0.73,0.95,0.89,0.89,0.8,0.73,0.72,0.43,0.52,0.7,0.39,0.75,0.79,0.66,0.83,0.75,0.77,0.98,0.76,0.6,0.67,0.76,0.73,0.87,0.71,0.97,0.64,0.8,0.77,0.65,0.82,0.69,0.89,0.68,0.89,0.81,0.97,0.82,0.87,0.69,0.87,0.71,0.58,0.74,0.9,0.82,0.93,0.64,0.78,0.88,0.88,0.69,0.89,0.69,0.38,0.87,0.86,1.03,0.76,0.79,0.9,0.83,0.7,1.0,0.92,0.73,0.65,0.38,0.71,0.91,1.07,0.84,1.0,0.76,1.0,0.94,0.89,0.9,0.83,0.95,1.01,0.61,0.69,0.96,0.71,0.83,0.67,0.94,0.73
impala.csv,0.81,0.86,0.96,0.79,0.8,0.86,0.83,0.82,1.0,0.7,0.9,0.71,0.77,0.74,0.82,0.68,0.56,0.64,0.8,0.76,0.95,0.68,0.84,0.89,0.97,0.78,0.7,0.9,0.77,0.88,0.59,0.91,0.78,0.73,0.8,0.74,0.78,0.93,0.99,1.0,0.89,0.97,0.88,0.79,0.83,0.81,0.82,0.83,0.89,0.89,0.88,0.74,1.07,0.86,0.81,0.85,0.9,0.98,0.59,0.9,0.69,0.61,0.67,0.85,0.95,0.76,0.77,0.76,0.89,0.79,1.07,1.05,0.82,0.79,0.9,0.8,0.97,0.74,0.88,0.81,0.88,1.01,0.75,0.91,0.87,0.96,0.71,0.76,0.31,0.75,0.76,0.8,0.91,0.71,0.61,0.66,0.89,0.48,0.76,0.63,0.68,0.76,0.77
jaxlib.csv,0.7,0.65,0.74,0.86,0.85,0.39,0.68,0.67,0.74,0.88,0.73,0.69,0.62,0.88,0.84,0.53,0.8,0.77,0.55,0.59,0.74,0.84,0.73,0.86,0.95,0.7,0.71,0.75,0.76,0.84,0.68,0.76,0.49,0.72,0.76,0.58,0.7,0.44,0.68,0.84,0.87,0.94,0.71,0.86,0.75,0.84,0.78,0.68,0.62,0.44,0.92,0.68,0.97,0.45,0.69,0.76,1.01,0.59,0.6,0.56,0.39,0.6,0.78,0.63,0.58,0.65,0.89,0.52,0.65,0.58,0.49,1.05,0.62,0.6,0.63,0.85,0.78,0.75,0.72,0.63,0.67,1.0,0.63,0.8,0.45,0.69,0.89,0.7,1.27,0.68,0.55,0.69,0.78,0.6,0.02,0.56,0.9,0.75,0.64,0.59,0.93,0.64,0.47
jfreereport.csv,0.8,0.79,0.53,0.54,0.81,0.58,0.78,0.69,0.6,1.01,0.8,0.73,0.57,0.88,0.84,0.64,0.9,0.51,0.63,0.68,0.64,0.46,0.45,0.85,0.95,0.57,0.76,0.87,0.65,0.78,0.88,0.73,0.64,0.87,0.8,0.54,0.75,0.4,0.77,0.92,0.31,0.92,0.62,0.8,0.75,0.87,0.73,0.68,0.63,0.44,0.9,0.65,0.75,0.52,0.73,0.78,0.56,0.76,0.58,0.54,0.53,0.32,0.92,0.41,0.73,0.8,0.77,0.51,0.38,0.43,0.41,1.08,0.67,0.71,0.55,0.79,0.61,0.91,0.83,1.0,0.65,1.0,0.69,0.58,0.62,0.8,1.05,1.07,1.02,0.86,0.58,0.57,0.4,0.71,0.19,0.73,0.6,0.73,0.73,0.72,0.85,0.69,0.37
jgameai.csv,0.84,1.0,0.97,0.86,0.94,0.95,0.92,0.91,0.91,0.94,0.92,0.79,0.81,0.54,0.96,0.95,0.43,0.74,0.77,0.79,0.91,1.0,1.01,0.93,0.65,0.91,0.79,0.66,0.83,0.98,1.06,0.9,0.85,0.96,0.73,0.8,0.87,0.66,0.79,0.82,0.88,0.95,0.94,0.9,0.72,0.89,0.94,0.75,0.83,0.94,0.75,0.79,0.89,0.94,0.96,0.87,0.78,0.9,0.86,0.87,0.93,1.0,0.87,1.0,0.85,0.83,0.69,0.81,1.0,0.92,1.01,1.0,0.96,1.0,0.85,0.61,1.0,0.9,0.8,1.02,1.0,1.0,0.87,0.87,1.01,1.0,0.43,0.96,1.01,0.53,0.96,0.92,0.94,0.93,0.54,0.79,1.0,0.75,0.98,1.0,0.79,0.93,0.95
jhotdraw.csv,0.74,0.81,0.82,0.94,0.47,0.69,0.76,0.87,0.83,0.95,0.62,0.73,0.88,0.98,0.8,0.86,0.87,1.0,0.9,0.73,1.0,0.82,0.87,0.76,0.62,0.95,0.88,0.58,0.72,0.88,0.93,0.84,0.89,0.43,0.73,0.58,0.63,0.76,1.0,0.97,1.07,0.72,0.82,1.0,0.83,0.83,0.84,0.88,0.71,0.93,0.7,0.73,0.95,0.69,0.78,0.87,0.98,0.82,0.81,0.84,0.9,0.76,1.0,0.87,0.77,0.78,0.62,0.64,0.79,0.82,0.56,0.53,0.84,0.86,0.77,0.82,0.85,0.76,0.73,0.78,0.7,0.72,0.56,0.96,0.62,0.9,0.85,0.75,0.66,0.8,1.0,0.95,0.85,0.68,0.71,0.7,0.82,0.82,0.73,0.76,1.0,0.73,0.85
jlinalg.csv,0.7,0.83,0.67,0.75,0.73,0.78,0.77,0.69,0.98,0.97,0.51,0.68,0.93,0.84,0.77,0.92,0.87,0.72,0.65,0.56,0.55,0.81,0.94,0.75,0.61,0.67,0.76,0.67,0.7,0.93,1.08,1.0,0.89,0.65,0.84,0.88,0.74,0.91,0.84,0.94,1.0,0.64,0.8,0.97,0.76,0.64,0.84,0.79,0.87,0.78,0.98,0.79,1.0,0.65,0.7,0.7,0.23,0.78,0.92,0.79,0.48,0.54,0.92,0.78,0.76,0.77,0.51,0.88,0.49,0.73,1.01,1.12,0.9,0.73,0.82,0.79,0.7,1.08,0.94,0.71,0.74,0.68,0.6,0.68,0.52,0.77,0.85,1.01,1.11,0.65,0.77,0.71,0.82,0.68,1.05,0.85,0.7,0.75,0.71,0.96,0.56,0.76,0.39
jmule.csv,0.64,0.41,0.39,0.45,0.83,0.62,0.52,0.75,0.58,0.66,0.46,0.65,0.74,0.9,0.45,0.44,0.89,0.61,0.65,0.53,0.53,0.87,0.78,0.57,0.79,0.69,0.55,0.63,0.58,0.63,1.01,1.0,0.48,0.53,0.57,0.68,0.41,0.3,0.5,0.5,0.97,0.97,0.84,0.5,0.62,0.56,0.56,0.61,0.54,0.69,1.0,0.38,0.22,0.48,0.53,0.56,0.41,0.56,0.6,0.44,0.29,0.59,0.9,0.74,0.63,0.58,0.65,0.55,0.57,0.78,0.94,0.56,0.52,0.8,0.62,0.57,0.39,0.82,0.52,0.58,0.5,0.76,0.73,0.61,0.47,0.84,0.85,1.04,0.44,0.69,0.63,0.68,0.44,0.68,0.98,0.44,0.53,0.88,0.62,0.58,0.78,0.59,0.47
jnode.csv,0.96,0.69,1.0,0.96,0.95,0.97,0.8,1.0,0.69,0.26,0.74,0.96,1.0,0.88,0.91,0.8,0.91,0.98,0.95,0.9,0.98,0.7,0.96,0.66,0.72,0.97,0.86,0.97,0.9,0.96,0.65,1.0,0.95,0.91,0.81,0.9,1.05,1.05,0.93,0.94,1.0,0.89,1.0,0.95,1.0,0.98,0.96,0.91,0.77,0.98,1.0,0.94,0.84,0.98,0.98,0.91,0.9,0.78,0.96,0.92,0.87,1.0,1.0,1.0,0.98,0.96,0.73,0.96,1.05,0.96,1.0,1.0,0.75,0.98,0.86,0.88,0.95,0.67,0.92,0.89,0.8,0.8,0.83,0.86,1.0,0.76,1.01,0.96,1.0,0.96,1.0,0.92,0.84,1.0,1.04,0.88,0.79,0.64,0.82,0.85,0.98,0.99,0.98
kml.csv,0.9,0.97,1.0,0.59,1.0,0.89,0.94,0.99,0.9,0.98,0.97,0.98,1.0,1.0,0.43,1.0,1.0,0.94,0.99,0.88,1.0,0.99,1.0,0.88,0.9,0.99,0.99,0.55,0.66,0.65,0.93,1.0,0.76,0.53,0.88,0.73,0.77,0.77,1.0,0.6,1.0,0.96,0.94,0.72,0.49,0.95,0.99,0.86,0.74,0.95,1.0,0.92,0.74,0.85,0.7,0.95,1.0,1.0,0.99,0.95,0.8,0.95,1.0,0.87,0.94,0.92,0.84,0.95,0.94,1.0,0.75,0.91,0.57,0.99,0.84,0.61,0.36,0.98,0.99,1.0,0.39,0.98,0.94,1.0,1.0,1.0,0.97,1.0,0.99,0.98,0.99,0.95,1.0,1.0,0.94,0.71,0.94,0.99,0.93,0.57,0.48,0.95,0.85
knowledge.csv,0.78,0.46,0.55,0.61,0.98,0.75,0.79,0.62,0.22,0.94,0.42,0.93,0.91,0.82,0.42,0.59,0.92,0.92,0.52,0.76,0.71,0.68,0.72,0.59,0.7,0.99,0.66,1.0,0.57,0.72,0.73,1.0,0.63,0.58,0.57,0.51,0.71,0.74,0.71,0.79,0.99,0.99,0.72,0.62,0.97,0.76,0.57,0.86,0.42,0.52,0.99,0.69,0.57,0.7,0.8,0.68,0.23,0.68,0.62,0.85,0.13,0.79,0.91,0.74,0.55,0.75,0.83,0.6,1.0,0.47,0.94,1.27,0.71,0.78,0.56,0.7,0.61,0.79,0.8,0.59,0.7,0.92,0.67,0.99,0.51,0.74,0.8,1.0,0.45,0.66,0.75,0.86,1.0,0.8,0.71,0.78,0.67,0.9,0.63,0.63,0.7,0.89,0.54
les-indemodables.csv,0.66,0.42,0.55,0.76,0.72,0.42,0.69,0.53,0.43,0.84,0.61,0.58,0.67,0.71,0.52,0.5,0.53,0.51,0.52,0.64,0.51,0.89,0.7,0.53,0.91,0.66,0.61,0.57,0.55,0.81,0.67,0.56,0.56,0.78,0.63,0.59,0.57,0.58,0.62,0.69,0.78,0.61,0.72,0.71,0.47,0.63,0.56,0.64,0.58,0.46,0.67,0.83,0.65,0.59,0.58,0.6,0.91,0.63,0.64,0.54,0.56,0.64,0.66,0.61,0.48,0.52,0.62,0.73,1.03,0.66,0.59,0.44,0.44,0.82,0.65,0.9,0.41,1.03,0.74,0.63,0.44,0.68,0.64,0.76,0.49,0.81,0.72,1.16,1.09,0.79,0.46,0.68,0.51,0.45,0.81,0.53,0.48,0.96,0.68,0.6,0.63,0.31,0.4
lmms.csv,0.8,0.74,0.39,0.71,0.69,0.75,0.71,0.69,0.37,0.51,0.69,0.67,0.63,0.72,0.76,0.56,0.71,0.64,0.88,0.67,0.7,0.5,0.65,0.68,0.83,0.61,0.61,0.77,0.57,0.94,0.67,0.67,0.54,0.57,0.67,0.66,0.66,0.61,0.49,0.75,0.39,0.74,0.57,0.55,0.63,0.7,0.8,0.67,0.64,0.7,0.75,0.71,0.45,0.63,0.44,0.57,0.6,0.71,0.89,0.62,0.39,0.37,0.98,0.54,0.57,0.48,0.86,0.51,0.67,0.55,0.8,0.41,0.57,0.73,0.5,0.74,0.53,0.82,0.83,0.65,0.85,1.07,0.79,0.85,0.83,0.66,1.01,1.0,1.04,0.8,0.61,0.59,0.6,0.75,0.58,0.84,0.46,0.87,0.85,0.74,0.74,0.59,0.47
loki-lib.csv,0.5,0.76,0.56,0.63,0.74,0.51,0.73,0.54,0.54,0.55,0.72,0.73,0.97,0.91,0.71,0.96,0.89,0.98,0.56,0.61,0.86,0.76,0.63,0.58,0.94,0.62,0.94,1.0,0.75,0.74,0.71,0.96,1.0,0.86,0.75,0.65,0.54,0.82,0.98,0.95,0.53,0.65,0.88,0.95,1.0,0.97,0.73,0.68,0.68,0.99,0.87,0.7,0.61,0.65,0.76,0.65,0.56,0.72,0.79,0.47,0.48,1.05,0.8,0.86,0.68,0.68,0.7,0.58,0.89,0.68,0.75,1.06,0.96,0.81,0.58,0.93,0.95,0.78,0.71,0.76,0.69,0.87,0.6,0.69,0.86,0.59,0.53,0.74,0.76,0.57,0.99,0.64,0.52,0.63,0.88,0.84,0.78,0.55,0.76,0.45,1.0,0.44,0.53
lufa-lib.csv,0.84,0.84,0.94,0.8,0.65,0.62,0.7,0.89,0.88,0.94,0.8,0.77,0.71,0.69,0.78,0.59,0.88,0.67,0.77,0.58,0.66,0.93,0.6,0.85,0.76,0.6,0.63,0.68,0.69,0.44,0.82,0.63,0.59,0.8,0.78,0.74,0.57,0.63,0.51,0.4,0.96,0.84,0.68,0.68,0.53,0.78,0.83,0.66,0.74,0.86,0.74,0.52,0.72,0.63,0.64,0.63,1.02,0.69,0.53,0.58,1.03,0.61,0.96,0.83,0.62,0.65,0.86,0.86,0.82,0.72,0.75,0.8,0.62,0.61,0.6,0.63,0.71,0.87,0.64,1.02,0.74,1.01,0.75,0.7,0.58,0.94,0.76,0.97,0.9,0.73,0.95,0.8,0.9,0.95,0.54,0.62,0.76,0.83,0.73,0.67,0.83,0.75,0.77
massiv.csv,1.0,0.89,0.97,0.83,0.98,1.0,0.96,0.94,0.78,1.01,0.92,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.69,0.98,1.0,1.01,0.76,0.98,1.0,0.81,1.0,1.0,0.99,0.99,1.0,0.84,1.0,1.0,0.92,0.73,0.94,0.87,1.0,1.0,0.67,1.0,0.78,1.0,1.0,1.0,0.99,0.99,1.0,0.95,1.0,0.85,0.88,0.95,0.87,0.96,0.86,0.72,0.67,1.0,1.0,0.04,1.0,0.46,1.0,0.98,1.0,0.69,0.67,0.82,0.77,1.03,1.0,0.83,0.77,1.0,1.0,1.0,0.98,0.88,1.0,1.0,0.95,0.97,0.77,0.89,1.01,1.0,1.0,1.0,1.0,0.79,0.7,0.95,0.15,1.0,0.93,0.92,0.9,1.0,1.0,0.87,0.63
mbse.csv,0.72,0.64,0.87,0.58,0.63,0.74,0.69,0.45,0.69,0.58,0.74,0.68,0.65,0.93,0.54,0.6,0.96,0.66,0.86,0.53,0.59,0.6,0.58,0.65,0.75,0.61,0.67,0.85,0.65,0.9,0.54,0.73,0.67,0.87,0.76,0.72,0.88,0.96,0.91,1.03,0.51,0.48,0.7,0.68,0.65,0.65,0.6,0.74,0.68,0.8,0.7,0.67,0.93,0.54,0.68,0.59,0.76,0.55,0.79,0.72,0.73,0.57,0.6,0.63,0.77,0.62,0.72,0.61,0.61,0.86,0.86,0.69,0.54,0.73,0.76,0.84,0.76,0.83,0.74,0.65,0.62,0.62,0.51,0.55,0.9,0.94,1.11,1.06,1.01,0.79,0.77,0.63,0.55,0.56,1.06,0.81,0.45,0.87,0.69,0.65,0.72,0.65,0.88
metacosm.csv,0.86,0.63,0.62,0.64,0.62,0.53,0.89,0.78,0.7,0.57,0.69,0.85,0.59,0.98,0.58,0.84,0.94,0.67,0.64,0.75,0.77,0.75,0.41,0.57,0.57,0.62,0.74,0.79,0.54,0.78,0.9,0.72,0.6,0.79,0.82,0.64,0.64,0.64,0.68,0.61,0.51,0.8,0.55,0.69,0.52,0.69,0.52,0.61,0.68,0.63,0.73,0.49,0.47,0.57,0.6,0.68,0.58,0.68,0.79,0.61,0.6,0.65,0.64,0.65,0.84,0.86,0.6,0.59,0.79,0.83,0.99,0.68,0.92,0.64,0.63,0.82,0.51,0.73,0.61,0.62,0.83,0.67,0.54,0.81,0.54,0.81,0.92,0.82,0.29,0.89,0.59,0.65,0.97,0.57,1.08,0.63,0.44,0.72,0.67,0.9,0.72,0.75,0.61
micomt.csv,0.64,0.59,0.86,0.8,0.73,0.56,0.68,0.65,0.91,0.95,0.59,0.63,0.87,0.89,0.72,0.64,0.63,0.7,0.55,0.51,0.8,0.79,0.94,0.56,0.89,0.83,0.53,0.89,0.51,0.66,0.77,0.58,0.84,0.76,0.77,0.55,0.59,0.36,0.73,0.76,0.88,0.75,0.87,0.95,0.51,0.85,0.84,0.58,0.6,0.6,0.86,0.59,0.69,0.46,0.56,0.73,1.02,0.95,0.66,0.49,0.63,0.58,0.77,0.56,0.65,0.52,0.62,0.73,0.7,0.85,0.28,0.69,0.44,0.72,0.63,0.73,0.78,0.68,0.81,0.75,0.79,0.81,0.74,0.73,0.41,0.74,0.79,1.02,0.83,0.75,0.67,0.8,0.63,0.56,0.62,0.4,0.84,0.78,0.79,0.54,0.95,0.86,0.62
