,project,f1,precision,recall,g-score,d2h,pci_20,ifa,pd,pf,buggyness
506,alembik.csv,0.71,0.62,0.75,0.71,0.67,0.1,1.0,0.75,0.33,0.41509433962264153
507,freebios.csv,0.6,0.6,0.56,0.6,0.57,0.21,4.0,0.56,0.3,0.49
508,elmo.csv,0.0,0.0,0.0,0.0,1.0,0.21,13.0,0.0,0.0,0.06944444444444445
509,hazelcast.csv,0.96,0.92,1.0,0.83,0.5,0.23,2.0,1.0,0.5,0.8461538461538461
510,migen.csv,0.47,0.4,0.57,0.34,0.86,0.12,2.0,0.57,0.33,0.44155844155844154
511,pclasses.csv,0.0,0.0,0.0,0.0,1.0,0.23,12.0,0.0,0.08,0.16417910447761194
512,avifile.csv,0.0,0.0,0.0,0.0,1.0,0.14,13.0,0.0,0.0,0.07142857142857142
513,tweetsharp.csv,0.74,0.75,0.75,0.6,0.71,0.18,0.0,0.75,0.67,0.7368421052631579
514,array4j.csv,0.0,0.0,0.0,0.0,1.0,0.13,14.0,0.0,0.23,0.20253164556962025
515,opendvr.csv,0.44,0.5,0.5,0.52,0.62,0.14,0.0,0.5,0.18,0.29333333333333333
516,moast.csv,0.97,0.98,1.0,0.87,0.17,0.19,0.0,1.0,0.17,0.8875968992248062
517,jaolt.csv,0.79,0.75,0.86,0.52,0.81,0.19,0.0,0.86,0.8,0.7156862745098039
518,pcgen.csv,0.57,0.71,0.73,0.64,0.56,0.11,1.0,0.73,0.18,0.40441176470588236
519,rosegarden.csv,0.63,0.79,0.52,0.57,0.48,0.21,9.0,0.52,0.06,0.2853185595567867
520,netatalk.csv,0.0,0.0,0.0,0.0,1.0,0.18,8.0,0.0,0.25,0.2692307692307692
521,beast-mcmc.csv,0.46,0.5,0.38,0.43,0.62,0.17,3.0,0.38,0.06,0.2727272727272727
522,customsagetv.csv,0.87,0.91,1.0,0.91,0.33,0.17,9.0,1.0,0.11,0.5416666666666666
523,baadengine.csv,0.87,0.82,0.96,0.7,0.62,0.19,0.0,0.96,0.61,0.752411575562701
524,gnome-jabber.csv,0.97,0.95,1.0,0.0,1.0,0.21,1.0,1.0,1.0,0.9484536082474226
525,yarp0.csv,0.4,0.5,0.33,0.38,0.68,0.17,5.0,0.33,0.14,0.2962962962962963
526,wxcrp.csv,0.29,0.4,0.17,0.2,0.83,0.19,16.0,0.17,0.13,0.29245283018867924
527,sigil.csv,0.78,0.83,0.82,0.77,0.41,0.12,1.0,0.82,0.29,0.5842696629213483
528,emulemorph.csv,0.0,0.0,0.0,0.0,1.0,0.18,21.0,0.0,0.0,0.05454545454545454
529,lmms.csv,0.83,0.74,0.85,0.73,0.53,0.19,0.0,0.85,0.47,0.6473429951690821
530,primefaces.csv,0.59,0.6,0.62,0.48,0.71,0.15,0.0,0.62,0.6,0.5970149253731343
531,jnode.csv,0.0,0.0,0.0,0.0,1.0,0.2,81.0,0.0,0.0,0.038834951456310676
532,qdvdauthor.csv,0.62,0.64,0.62,0.0,1.01,0.17,1.0,0.62,1.0,0.6779661016949152
533,ftm.csv,0.52,0.57,0.5,0.52,0.61,0.19,2.0,0.5,0.36,0.4621212121212121
534,mb-unit.csv,0.92,0.85,1.0,0.0,1.0,0.19,13.0,1.0,1.0,0.8546255506607929
535,logicmail.csv,0.86,0.86,0.86,0.84,0.29,0.2,1.0,0.86,0.25,0.6226415094339622
536,illumination.csv,0.29,0.33,0.25,0.29,0.77,0.18,14.0,0.25,0.08,0.2073170731707317
537,sevenupdate.csv,0.9,0.9,0.9,0.0,1.0,0.1,0.0,0.9,1.0,0.8909090909090909
538,opennms.csv,0.15,0.14,0.17,0.2,0.91,0.18,13.0,0.17,0.25,0.26666666666666666
539,gamestone.csv,0.67,0.5,0.5,0.56,0.5,0.15,10.0,0.5,0.0,0.13333333333333333
540,jam-daq.csv,0.53,0.5,0.56,0.56,0.64,0.15,2.0,0.56,0.4,0.45454545454545453
541,badtrinitycore.csv,0.0,0.0,0.0,0.0,1.0,0.19,80.0,0.0,0.0,0.11576354679802955
542,kftpgrabber.csv,0.33,0.4,0.33,0.37,0.75,0.11,0.0,0.33,0.31,0.32608695652173914
543,qtwin.csv,0.0,0.0,0.0,0.0,1.0,0.21,497.0,0.0,0.0,0.0024106066693451184
544,snakeyaml.csv,0.22,0.23,0.17,0.2,0.84,0.14,9.0,0.17,0.03,0.13106796116504854
545,mevenide.csv,0.36,0.33,0.33,0.38,0.67,0.17,3.0,0.33,0.11,0.24786324786324787
546,robocode.csv,0.55,0.56,0.5,0.54,0.67,0.18,2.0,0.5,0.5,0.45098039215686275
547,red5.csv,0.59,0.54,0.62,0.25,0.92,0.15,1.0,0.62,0.5,0.5972222222222222
548,springside.csv,0.5,0.5,0.44,0.5,0.56,0.14,0.0,0.44,0.25,0.33793103448275863
549,ltp.csv,0.82,0.69,0.98,0.0,1.0,0.2,14.0,0.98,1.0,0.6927966101694916
550,gretl.csv,0.91,0.83,1.0,0.0,1.0,0.2,0.0,1.0,1.0,0.8275862068965517
551,ambulant.csv,0.47,0.5,0.44,0.48,0.64,0.29,13.0,0.44,0.29,0.38317757009345793
552,yaprm.csv,0.29,0.33,0.25,0.16,0.95,0.2,3.0,0.25,0.43,0.49333333333333335
553,bulmages.csv,0.0,0.0,0.0,0.0,1.01,0.15,19.0,0.0,0.12,0.2079207920792079
554,oscarmcmaster.csv,0.0,0.0,0.0,0.0,1.0,0.16,44.0,0.0,0.0,0.2088888888888889
555,superwaba.csv,0.37,0.5,0.3,0.34,0.72,0.18,19.0,0.3,0.16,0.352112676056338
556,proftp.csv,0.6,0.57,0.67,0.55,0.54,0.14,4.0,0.67,0.43,0.44776119402985076
557,kmatplot.csv,0.14,0.12,0.17,0.2,0.88,0.22,25.0,0.17,0.08,0.1858974358974359
558,nuttx.csv,0.89,0.82,0.97,0.0,1.0,0.2,0.0,0.97,1.0,0.8251121076233184
559,checker-framework.csv,0.0,0.0,0.0,0.0,1.0,0.23,12.0,0.0,0.0,0.18840579710144928
560,plato.csv,0.93,0.89,0.89,0.77,0.51,0.11,0.0,0.89,0.5,0.84
561,alpine.csv,0.0,0.0,0.0,0.0,1.0,0.23,29.0,0.0,0.0,0.0784313725490196
562,ns-3-dev-def-routing.csv,0.48,0.53,0.44,0.48,0.61,0.21,18.0,0.44,0.24,0.3923444976076555
563,inkscape.csv,0.67,0.75,0.78,0.45,0.65,0.19,0.0,0.78,0.29,0.5733333333333334
564,thrust.csv,0.0,0.0,0.0,0.0,1.0,0.17,11.0,0.0,0.11,0.265625
565,fulguro.csv,0.0,0.0,0.0,0.0,1.0,0.17,17.0,0.0,0.0,0.12222222222222222
566,gusanos.csv,0.85,0.77,0.79,0.69,0.55,0.21,3.0,0.79,0.5,0.6979166666666666
567,popeye-chess.csv,0.62,0.83,0.57,0.6,0.48,0.25,9.0,0.57,0.11,0.4430379746835443
568,blogentis.csv,0.5,0.5,0.4,0.45,0.6,0.16,6.0,0.4,0.21,0.25806451612903225
569,tigermud.csv,0.67,0.75,0.57,0.6,0.52,0.17,0.0,0.57,0.5,0.625
570,moving-pictures.csv,0.36,0.4,0.33,0.36,0.79,0.15,8.0,0.33,0.43,0.4745762711864407
571,critterding.csv,0.5,0.5,0.5,0.52,0.64,0.2,7.0,0.5,0.38,0.4533333333333333
572,wxcode.csv,0.0,0.0,0.0,0.0,1.0,0.19,15.0,0.0,0.0,0.08433734939759036
573,unicase.csv,0.84,0.73,1.0,0.0,1.0,0.19,0.0,1.0,1.0,0.7245053272450532
574,v8.csv,0.96,0.93,1.0,0.0,1.0,0.2,0.0,1.0,1.0,0.9403669724770642
575,x-ray-mule.csv,0.86,0.75,1.0,0.83,0.5,0.1,4.0,1.0,0.5,0.6
576,tango-cs.csv,0.0,0.0,0.0,0.0,1.0,0.17,21.0,0.0,0.14,0.39473684210526316
577,geochat.csv,0.0,0.0,0.0,0.0,1.0,0.19,24.0,0.0,0.1,0.234375
578,roolo.csv,0.75,0.75,0.75,0.77,0.28,0.25,4.0,0.75,0.14,0.3508771929824561
579,quantlib.csv,0.33,1.0,0.2,0.24,0.8,0.17,5.0,0.2,0.0,0.20168067226890757
580,bullet.csv,0.86,0.8,0.86,0.6,0.75,0.21,2.0,0.86,0.75,0.7613636363636364
581,kowari.csv,0.0,0.0,0.0,0.0,1.0,0.18,16.0,0.0,0.0,0.08235294117647059
582,free-evolution.csv,0.18,0.2,0.17,0.2,0.87,0.19,24.0,0.17,0.18,0.2357142857142857
583,multitude.csv,0.53,0.53,0.62,0.48,0.71,0.17,1.0,0.62,0.58,0.5241935483870968
584,stemkit.csv,0.0,0.0,0.0,0.0,1.0,0.19,14.0,0.0,0.07,0.07692307692307693
585,xamj.csv,0.51,0.6,0.45,0.5,0.56,0.14,2.0,0.45,0.12,0.3008849557522124
586,jlinalg.csv,0.86,0.89,0.9,0.77,0.39,0.17,0.0,0.9,0.33,0.78125
587,cortex-vfx.csv,0.25,0.44,0.19,0.23,0.82,0.24,38.0,0.19,0.04,0.21629213483146068
588,tokratan.csv,0.0,0.0,0.0,0.0,1.0,0.11,27.0,0.0,0.08,0.1079136690647482
589,anaxagora.csv,0.0,0.0,0.0,0.0,1.0,0.19,25.0,0.0,0.29,0.16279069767441862
590,ibatisdb.csv,0.6,0.5,0.86,0.81,0.36,0.21,22.0,0.86,0.14,0.2553191489361702
591,cascading.csv,0.78,0.79,0.79,0.48,0.72,0.17,0.0,0.79,0.71,0.78
592,gbif-indexingtoolkit.csv,0.0,0.0,0.0,0.0,1.0,0.17,11.0,0.0,0.1,0.18032786885245902
593,boost-sandbox.csv,0.84,0.73,0.95,0.4,0.88,0.13,0.0,0.95,0.88,0.7364864864864865
594,owlib.csv,0.59,0.61,0.52,0.56,0.51,0.19,1.0,0.52,0.21,0.4020979020979021
595,optalgtoolkit.csv,0.18,0.14,0.25,0.22,1.01,0.2,5.0,0.25,0.17,0.38
596,forester-atv.csv,0.6,0.5,0.6,0.41,0.81,0.15,0.0,0.6,0.25,0.3939393939393939
597,zorannt.csv,0.25,0.25,0.2,0.24,0.8,0.19,25.0,0.2,0.11,0.14465408805031446
598,ogrehg.csv,0.43,0.34,0.44,0.47,0.84,0.14,3.0,0.44,0.14,0.3901734104046243
599,voms.csv,0.0,0.0,0.0,0.0,1.0,0.07,14.0,0.0,0.14,0.12
600,genoviz.csv,0.0,0.0,0.0,0.0,1.0,0.1,9.0,0.0,0.0,0.1
601,kwave.csv,0.0,0.0,0.0,0.0,1.0,0.21,13.0,0.0,0.18,0.2222222222222222
602,gogoego.csv,0.16,0.4,0.12,0.14,0.89,0.21,45.0,0.12,0.04,0.24702380952380953
603,re2c.csv,0.0,0.0,0.0,0.0,1.0,0.15,10.0,0.0,0.0,0.10526315789473684
604,gabel.csv,0.0,0.0,0.0,0.0,1.0,0.21,19.0,0.0,0.06,0.08
605,grisbi.csv,0.89,0.92,0.92,0.81,0.37,0.19,1.0,0.92,0.33,0.825
606,wheat.csv,0.5,0.5,0.5,0.48,0.78,0.11,1.0,0.5,0.4,0.5384615384615384
607,omseek.csv,0.0,0.0,0.0,0.0,1.0,0.21,60.0,0.0,0.0,0.10963455149501661
608,nabu-library.csv,0.74,0.75,0.85,0.76,0.5,0.18,0.0,0.85,0.17,0.515625
609,jmoney.csv,0.44,0.4,0.5,0.53,0.6,0.15,1.0,0.5,0.33,0.32786885245901637
610,orc.csv,0.0,0.0,0.0,0.0,1.0,0.19,30.0,0.0,0.07,0.10256410256410256
611,tencompetence.csv,0.79,0.77,0.82,0.75,0.48,0.18,0.0,0.82,0.44,0.6434108527131783
612,mpqc.csv,0.0,0.0,0.0,0.0,1.0,0.27,25.0,0.0,0.0,0.15625
613,acdk.csv,0.0,0.0,0.0,0.0,1.0,0.23,72.0,0.0,0.0,0.28804347826086957
614,alleg.csv,0.76,0.71,0.72,0.72,0.64,0.18,2.0,0.72,0.55,0.6153846153846154
615,wxjs.csv,0.0,0.0,0.0,0.0,1.0,0.2,19.0,0.0,0.0,0.08163265306122448
616,sqlpower-library.csv,0.82,0.88,0.89,0.76,0.4,0.21,2.0,0.89,0.33,0.7301587301587301
617,tcvp.csv,0.0,0.0,0.0,0.0,1.0,0.18,16.0,0.0,0.13,0.10843373493975904
618,xuggle.csv,0.0,0.0,0.0,0.0,1.0,0.25,82.0,0.0,0.0,0.11057692307692307
619,fluidium.csv,0.0,0.0,0.0,0.0,1.12,0.11,9.0,0.0,0.67,0.42
620,jrefactory.csv,0.61,0.64,0.64,0.56,0.63,0.12,3.0,0.64,0.62,0.5730337078651685
621,passwordsafe.csv,0.56,0.62,0.55,0.57,0.54,0.23,4.0,0.55,0.14,0.3584905660377358
622,guineu.csv,0.44,0.5,0.4,0.45,0.62,0.18,0.0,0.4,0.18,0.30952380952380953
623,zengine.csv,0.93,1.0,0.88,0.83,0.5,0.18,0.0,0.88,0.0,0.76
624,lite.csv,0.44,0.33,0.67,0.58,0.67,0.09,0.0,0.67,0.12,0.26785714285714285
625,haphazard.csv,0.0,0.0,0.0,0.0,1.0,0.15,11.0,0.0,0.1,0.2
626,itext.csv,0.67,1.0,0.71,0.56,0.57,0.23,3.0,0.71,0.0,0.53125
627,nug.csv,0.5,0.5,0.33,0.38,0.67,0.18,6.0,0.33,0.14,0.32075471698113206
628,carabiner.csv,0.25,0.22,0.2,0.24,0.86,0.14,10.0,0.2,0.2,0.3013698630136986
629,hydrogen.csv,0.67,0.67,0.67,0.71,0.34,0.09,1.0,0.67,0.05,0.13793103448275862
630,opde.csv,0.4,0.4,0.4,0.44,0.69,0.21,0.0,0.4,0.33,0.35714285714285715
631,botsnscouts.csv,0.62,0.6,0.6,0.63,0.57,0.17,4.0,0.6,0.4,0.5
632,pnotepad.csv,0.9,0.82,1.0,0.0,1.0,0.17,0.0,1.0,1.0,0.8275862068965517
633,sepgsql.csv,0.0,0.0,0.0,0.0,1.0,0.18,116.0,0.0,0.0,0.046153846153846156
634,jsr308-langtools.csv,0.77,0.71,0.83,0.62,0.67,0.1,1.0,0.83,0.5,0.6
635,pokenetonline.csv,0.83,0.8,0.83,0.77,0.6,0.18,1.0,0.83,0.4,0.7058823529411765
636,qlc.csv,0.33,0.33,0.25,0.29,0.75,0.15,18.0,0.25,0.04,0.13533834586466165
637,zact.csv,0.0,0.0,0.0,0.0,1.0,0.19,24.0,0.0,0.0,0.05555555555555555
638,mumble.csv,0.46,0.4,0.4,0.45,0.6,0.11,13.0,0.4,0.23,0.2777777777777778
639,javagroups.csv,0.4,0.5,0.33,0.38,0.68,0.15,2.0,0.33,0.11,0.34558823529411764
640,yield.csv,0.71,0.75,0.75,0.74,0.41,0.15,1.0,0.75,0.23,0.48091603053435117
641,yarp.csv,0.25,0.22,0.2,0.23,0.94,0.17,10.0,0.2,0.5,0.3968253968253968
642,openefm.csv,0.43,0.5,0.43,0.47,0.64,0.16,7.0,0.43,0.29,0.33
643,jfreereport.csv,0.0,0.0,0.0,0.0,1.0,0.19,268.0,0.0,0.0,0.13263785394932937
644,jas.csv,0.0,0.0,0.0,0.0,1.0,0.2,23.0,0.0,0.09,0.064
645,jcl.csv,0.0,0.0,0.0,0.0,1.0,0.17,22.0,0.0,0.0,0.1206896551724138
646,nunit.csv,0.38,0.5,0.25,0.29,0.75,0.15,3.0,0.25,0.07,0.20833333333333334
647,bacula.csv,0.77,0.71,0.85,0.62,0.72,0.23,4.0,0.85,0.7,0.668918918918919
648,jatlas.csv,0.0,0.0,0.0,0.0,1.0,0.21,12.0,0.0,0.0,0.07462686567164178
649,nativeclient.csv,0.7,0.62,0.72,0.6,0.68,0.16,0.0,0.72,0.6,0.5903614457831325
650,hydrate.csv,0.55,0.6,0.5,0.44,0.76,0.1,0.0,0.5,0.67,0.6346153846153846
651,ivatamasks.csv,0.82,0.78,0.8,0.71,0.56,0.21,2.0,0.8,0.56,0.6758620689655173
652,projectfactory.csv,0.57,0.56,0.62,0.51,0.66,0.18,2.0,0.62,0.44,0.47560975609756095
653,tzod.csv,0.55,0.5,0.6,0.61,0.52,0.19,8.0,0.6,0.3,0.36
654,qtractor.csv,0.67,0.67,0.8,0.51,0.65,0.18,2.0,0.8,0.4,0.5384615384615384
655,enlightenment.csv,0.72,0.59,0.89,0.27,0.93,0.15,2.0,0.89,0.93,0.583804143126177
656,xined.csv,0.0,0.0,0.0,0.0,1.0,0.1,10.0,0.0,0.0,0.18867924528301888
657,dvt.csv,0.42,0.36,0.38,0.43,0.64,0.11,7.0,0.38,0.15,0.2937062937062937
658,rcp-company-uibindings.csv,0.98,0.96,1.0,0.0,1.0,0.18,0.0,1.0,1.0,0.9601593625498008
659,atomsite.csv,0.22,0.2,0.25,0.28,0.87,0.14,12.0,0.25,0.3,0.3235294117647059
660,atunes.csv,0.0,0.0,0.0,0.0,1.0,0.2,119.0,0.0,0.0,0.036544850498338874
661,chipster.csv,0.5,0.47,0.54,0.55,0.76,0.19,1.0,0.54,0.42,0.4074074074074074
662,pi-qmc.csv,0.57,0.67,0.5,0.55,0.51,0.13,2.0,0.5,0.09,0.28205128205128205
663,jhotdraw.csv,0.0,0.0,0.0,0.0,1.0,0.2,66.0,0.0,0.0,0.18235294117647058
664,st-filteredstatistics.csv,0.88,0.86,0.88,0.75,0.42,0.11,0.0,0.88,0.33,0.75
665,apolloplayer.csv,0.25,0.33,0.2,0.24,0.81,0.14,10.0,0.2,0.13,0.23300970873786409
666,minig.csv,0.56,0.56,0.56,0.59,0.52,0.16,2.0,0.56,0.25,0.368
667,knowledge.csv,0.92,0.92,0.92,0.0,1.0,0.15,0.0,0.92,1.0,0.9253731343283582
668,loki-lib.csv,0.43,0.38,0.5,0.49,0.75,0.2,3.0,0.5,0.44,0.38666666666666666
669,jslibs.csv,0.93,0.88,1.0,0.61,0.75,0.21,0.0,1.0,0.75,0.8601398601398601
670,fw4spl.csv,0.0,0.0,0.0,0.0,1.0,0.18,73.0,0.0,0.0,0.12972972972972974
