,campsoft.csv,gtad.csv,rhex.csv,owlib.csv,ktc.csv,jedit.csv,net-snmp.csv,encog-java.csv,umber.csv,jahshakafx.csv,jahshaka.csv,selenium.csv,paintown.csv,h2database.csv,x4x.csv,elmo.csv,jmoney.csv,google-collections.csv,baadengine.csv,raven-monitoring.csv,smbopensoft.csv,xharbour.csv,flylinkdc.csv,reactos-mirror.csv,qpe.csv,xbrlapi.csv,prelude.csv,neoengine.csv,atunes.csv,avifile.csv,lamp.csv,logicmail.csv,wgs-assembler.csv,plearn.csv,werx.csv,plog4u.csv,openwbem.csv,qgo.csv,jaql.csv,kmatplot.csv,pclasses.csv,agilitybook.csv,triplea.csv,raygina.csv,wpdev.csv,owfs.csv,olap-navigator.csv,pokeglobal.csv,nova.csv,sauerbraten.csv,graphmak.csv,jgameai.csv,gpsmid.csv,empyrean.csv,awemud.csv,crisscross.csv,re2c.csv,tzod.csv,octave.csv,adaptagrams.csv,open-media-library.csv,vdsf.csv,alit.csv,orc.csv,lazarus-ccr.csv,n2cms.csv,forester-atv.csv,mob-sen-plat.csv,nh3d.csv,amanda.csv,rectracker.csv,dynalloy.csv,mpqc.csv,thout.csv,benojt.csv,sabbu.csv,unladen-swallow.csv,powerfolder-.csv,barracudamvc.csv,guineu.csv
nova.csv,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.98,0.99,1.0,1.0,1.0,0.67,0.95,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.91,0.76,1.0,1.0,1.0,0.93,0.89,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0.9,0.79,1.0,1.0,0.74,1.0,0.91,0.83,1.0,,1.0,0.88,1.01,1.0,0.75,0.83,0.72,1.0,1.0,1.0,0.81,1.0,1.0,0.97,0.95,1.0,0.98,1.0,0.97,1.0,1.0,1.01,1.0,1.0,0.95,0.96,1.0,1.0,1.0,0.89,0.96
octave.csv,1.0,0.58,0.86,0.95,1.0,1.0,1.0,0.59,0.95,1.0,1.0,0.65,0.45,1.0,1.0,0.79,0.98,0.36,1.0,0.76,0.64,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.95,1.0,0.76,1.0,1.0,0.98,1.0,0.94,1.0,0.49,0.55,0.63,1.0,1.0,0.5,1.0,0.84,0.91,0.96,0.54,1.0,0.46,0.98,0.98,0.58,1.0,0.97,1.0,1.0,0.57,,1.0,0.69,1.0,0.13,1.0,1.0,0.75,0.81,1.0,1.0,1.0,0.86,0.72,1.0,0.95,1.0,0.45,1.0,0.87,1.0,0.98
olap-navigator.csv,0.56,0.28,0.75,1.0,1.0,1.0,1.0,0.73,1.0,1.0,0.48,0.74,0.87,1.0,0.72,0.76,0.62,0.61,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.72,0.64,1.0,0.95,1.0,0.93,0.71,1.0,1.0,1.0,0.36,1.0,0.63,0.71,0.83,0.84,1.0,0.75,0.66,1.0,0.76,,0.77,0.66,1.0,0.78,0.68,0.59,0.73,0.61,1.0,1.0,0.93,1.0,0.92,0.88,1.0,0.15,0.39,1.0,0.62,0.96,0.8,1.0,1.0,0.87,0.98,1.0,0.5,0.72,0.65,1.0,0.44,0.97,0.61
open-media-library.csv,0.61,0.68,0.53,0.66,1.0,1.0,0.78,0.87,1.15,0.6,0.59,0.76,0.54,0.99,0.69,1.0,0.63,1.1,0.84,0.9,1.0,1.0,1.0,1.0,0.72,0.76,1.0,0.8,0.88,0.98,0.67,0.81,0.88,0.57,0.84,1.09,0.98,0.63,0.79,0.56,0.51,0.76,0.79,0.69,0.64,1.01,0.85,0.64,1.0,0.82,0.55,0.78,0.88,0.76,0.64,0.59,1.0,0.47,0.75,0.81,,1.0,0.8,0.61,1.0,0.65,0.8,0.47,1.0,0.95,0.63,0.58,1.0,0.84,1.06,0.41,1.0,0.58,0.64,0.66
openwbem.csv,1.0,0.99,1.0,0.88,1.0,0.34,0.66,0.99,0.91,0.4,1.0,1.0,0.88,0.81,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,0.54,1.0,0.55,1.0,1.0,0.83,0.95,1.14,0.94,1.0,0.72,0.83,1.0,1.0,,0.83,0.99,1.0,1.0,0.58,0.91,1.0,0.54,1.0,1.0,0.97,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.81,1.0,0.91,0.98,0.17,1.0,0.78,0.93,0.92,1.0,1.0,0.52,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
orc.csv,1.02,0.92,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.83,1.0,1.0,1.0,0.73,1.0,1.0,0.78,0.99,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,0.42,0.94,1.0,1.0,1.0,1.01,1.0,0.94,1.0,0.63,1.0,1.0,1.0,1.0,1.0,0.91,0.98,0.93,1.0,1.0,0.92,1.0,0.75,1.0,0.8,1.0,1.0,0.73,1.0,0.65,1.0,1.0,1.0,,1.0,0.78,1.0,1.0,1.0,1.0,0.96,0.95,1.0,0.91,0.95,0.71,1.0,0.96,0.92,0.7
owfs.csv,1.04,1.0,0.92,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.44,0.95,1.0,1.0,0.79,1.0,0.63,0.99,1.0,0.78,1.0,1.0,1.0,1.0,1.0,0.65,0.91,1.0,1.0,1.0,0.79,0.66,1.0,1.0,0.36,0.28,1.0,1.0,1.0,0.86,0.77,1.0,0.97,0.89,1.0,,0.74,1.0,0.66,1.0,0.78,0.78,1.0,0.8,0.96,0.56,1.0,1.0,1.0,0.59,1.0,1.0,0.49,0.85,1.0,1.0,1.0,0.93,1.0,1.0,1.0,0.98,1.0,0.6,0.52,1.0,1.0,1.0,0.85,0.73
owlib.csv,0.88,0.59,0.78,,1.0,0.95,0.61,0.54,0.68,0.38,0.76,0.53,0.48,0.96,0.85,0.59,0.65,0.51,0.81,0.77,0.65,1.0,0.87,1.0,0.54,0.69,0.69,0.65,0.78,0.85,0.67,0.66,0.72,0.55,1.06,0.84,0.77,0.77,0.57,0.61,0.73,0.56,0.79,0.86,0.75,0.83,0.91,0.8,0.57,0.56,0.63,0.77,0.65,0.87,0.46,0.77,1.0,0.6,0.52,0.71,0.7,0.49,0.85,0.86,0.96,0.69,0.5,0.44,0.76,0.56,0.78,0.8,1.0,0.46,0.36,0.77,1.0,0.79,1.0,0.82
paintown.csv,0.64,1.0,1.0,0.84,1.0,1.0,1.0,0.88,0.47,0.99,1.0,0.8,,1.0,1.01,0.67,0.87,0.84,0.98,0.82,0.94,1.0,1.0,1.0,0.75,0.87,1.0,0.84,0.96,0.82,0.69,1.0,1.0,0.95,0.52,1.25,1.0,0.86,0.9,0.84,0.98,0.97,0.77,1.0,0.78,0.9,0.84,0.72,1.0,0.55,0.74,0.86,0.9,1.0,1.0,1.0,1.0,0.73,0.66,1.0,1.0,1.0,0.46,1.0,1.0,0.63,0.92,0.86,1.0,1.0,0.88,0.7,1.0,0.86,1.01,0.99,1.0,0.76,0.92,0.55
pclasses.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,1.0,0.76,1.0,1.0,0.88,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.03,1.01,1.0,0.5,0.98,0.97,,1.0,1.0,1.0,1.0,1.0,0.71,1.0,1.0,1.0,0.92,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.99,0.88,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.96,1.0,0.93,0.95,1.0,1.0,1.0,0.77,0.81
plearn.csv,0.95,0.48,0.62,0.85,1.0,1.0,1.0,0.59,0.92,1.0,0.64,0.59,0.53,1.0,1.0,0.86,0.98,0.65,0.99,0.93,0.98,1.0,1.0,1.0,1.0,0.9,0.38,0.7,1.0,1.0,0.62,0.95,1.0,,1.0,0.93,1.0,0.57,0.69,0.54,0.84,1.0,0.77,0.86,0.76,0.68,0.89,0.62,0.62,0.69,0.91,0.93,0.6,0.92,0.75,0.95,1.0,0.47,1.0,0.88,0.69,1.0,0.83,0.92,1.0,0.66,0.81,0.48,1.0,1.0,0.63,0.68,1.0,0.8,1.0,0.56,1.0,0.77,1.0,0.95
pokeglobal.csv,0.97,0.97,0.99,0.81,1.0,1.0,0.93,0.8,0.28,1.0,1.0,0.75,0.83,1.0,1.0,1.0,1.0,0.95,0.98,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.01,0.98,1.0,1.0,0.96,1.0,0.99,1.0,0.53,0.75,1.0,1.0,1.0,0.81,1.0,0.51,1.0,1.0,,1.0,0.61,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.67,0.8,1.0,0.73,0.93,0.61,1.0,1.0,0.92,0.88,1.0,1.0,1.0,0.98,0.9,1.0,1.0,0.67,0.89,1.0,0.92,1.0,0.98
powerfolder-.csv,1.05,0.92,0.92,0.63,0.83,0.67,0.98,0.61,0.42,0.84,0.82,0.8,0.8,0.73,0.71,0.8,0.7,0.67,0.87,0.86,0.93,0.62,0.81,1.0,0.77,0.62,0.49,0.78,0.43,0.73,1.0,0.47,0.73,0.63,0.78,1.01,0.8,0.66,0.62,0.65,0.68,0.9,0.54,0.83,0.74,0.72,0.71,0.85,1.0,0.98,0.68,0.83,0.53,0.72,0.84,0.6,1.01,0.51,0.75,0.86,0.75,0.97,0.23,0.45,0.74,0.86,0.72,0.76,1.0,0.79,0.77,0.97,0.97,0.79,0.87,0.78,1.0,,0.79,0.61
prelude.csv,0.89,1.0,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.87,1.0,1.0,0.93,0.82,0.52,0.99,1.0,0.86,1.0,1.0,1.0,1.0,1.0,0.74,,1.0,1.0,1.0,0.87,0.6,1.0,1.0,1.03,0.52,1.0,1.0,1.0,0.93,0.84,1.0,1.0,0.93,1.0,0.65,0.81,0.98,0.84,1.0,0.68,0.78,1.0,0.9,0.53,0.86,1.0,1.0,1.0,0.46,1.0,1.0,0.82,0.59,1.0,0.88,1.0,0.74,1.0,1.0,1.0,1.0,1.0,0.56,0.32,1.0,1.0,0.97,1.0,0.78
qgo.csv,1.0,0.96,1.0,0.8,1.0,1.0,1.0,0.86,0.15,1.0,1.0,0.83,0.84,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.88,0.99,1.0,1.0,0.91,1.0,0.67,1.0,1.0,0.76,1.0,0.78,1.0,1.0,0.92,1.0,1.0,1.0,1.0,0.98,0.62,1.0,0.92,0.9,,1.0,1.0,0.93,0.8,1.0,1.0,1.0,1.0,0.73,1.0,1.0,1.0,0.98,1.0,0.96,1.0,1.0
qpe.csv,1.0,0.94,1.0,0.68,1.0,1.0,1.0,0.8,0.9,1.0,1.0,0.98,0.65,1.0,1.0,1.0,1.0,0.26,0.95,1.0,0.97,1.0,1.0,1.0,,1.0,1.0,0.53,0.69,1.02,0.99,1.0,1.0,0.77,1.0,1.0,1.0,0.64,0.88,0.98,1.0,1.0,0.7,1.0,0.77,1.0,1.0,0.57,1.0,0.56,1.0,1.0,0.79,1.0,1.0,1.0,1.0,0.85,0.91,1.0,0.71,0.71,0.28,1.0,1.0,1.0,0.74,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,0.85,1.0,0.96,1.0,1.0
raven-monitoring.csv,1.04,0.61,0.4,0.99,1.0,1.0,1.0,0.98,0.97,0.99,0.91,0.69,0.59,1.0,0.86,0.82,0.66,1.0,0.97,,1.0,1.0,1.0,1.0,1.0,0.67,0.95,0.97,1.0,0.97,0.7,0.68,1.0,0.99,0.92,1.02,1.0,0.66,0.78,0.48,0.91,1.0,0.91,1.0,0.51,0.75,0.92,0.52,1.0,0.72,0.87,0.95,0.52,0.97,0.67,1.0,1.0,0.58,0.89,0.72,0.98,1.0,1.0,0.49,1.0,0.67,0.97,0.85,1.0,1.0,0.68,0.73,1.0,0.57,0.92,0.5,1.0,0.9,0.8,0.73
raygina.csv,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,0.71,1.0,1.0,1.0,1.0,0.88,1.0,1.0,,1.0,1.0,0.65,1.0,0.74,1.0,0.81,0.7,1.0,0.82,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,0.96
re2c.csv,1.0,1.0,1.0,0.99,0.62,0.92,0.98,1.0,1.02,0.78,0.91,0.59,0.97,0.88,1.01,1.0,1.0,0.9,0.93,0.93,1.0,0.94,0.77,1.0,0.71,0.93,1.0,0.91,1.08,1.0,1.0,1.0,0.97,1.0,0.99,1.03,0.93,0.78,1.0,0.9,0.91,0.89,0.88,1.01,0.99,1.0,0.87,1.0,0.77,0.78,1.0,0.64,0.96,0.99,0.97,0.91,,1.0,1.0,1.0,0.87,1.0,0.99,1.0,0.85,0.98,0.93,1.0,1.0,0.98,1.0,0.76,0.86,0.9,1.15,0.97,1.0,0.94,0.99,0.96
reactos-mirror.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rectracker.csv,0.96,0.73,0.67,0.55,0.56,0.59,0.92,0.86,0.72,0.55,0.9,0.78,0.62,0.75,0.75,0.55,0.71,0.54,0.72,0.67,0.92,0.49,0.78,1.0,0.67,0.91,0.53,0.7,0.54,0.93,0.88,1.01,0.84,0.57,1.01,0.95,0.52,0.73,0.71,0.57,0.63,0.61,0.59,1.0,1.03,0.76,0.92,0.59,0.83,0.88,0.81,0.97,0.67,0.81,0.8,0.55,0.79,0.7,0.84,0.89,0.85,0.71,0.72,0.99,0.92,0.72,0.78,0.65,0.83,0.59,,1.0,0.92,0.77,1.0,0.49,1.0,0.89,0.8,0.97
rhex.csv,1.02,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.89,1.0,1.0,0.79,1.01,0.75,0.96,1.0,0.97,1.0,1.0,1.0,1.0,1.0,0.76,0.66,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.51,1.08,1.0,1.0,1.0,1.0,0.47,1.0,1.0,0.76,1.0,0.66,0.8,1.0,0.86,1.0,0.93,0.78,1.0,0.8,0.97,0.82,1.0,1.0,1.0,0.62,1.0,1.0,1.0,0.91,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.74,0.81,1.0,1.0,1.0,0.9,0.85
sabbu.csv,0.58,1.02,0.76,1.0,1.0,1.0,1.0,0.53,1.0,1.0,0.82,0.69,0.75,1.0,0.77,1.0,0.86,1.0,1.0,0.86,0.76,1.0,1.0,1.0,1.0,0.78,1.0,0.98,1.0,1.0,0.72,0.55,1.0,1.0,0.94,0.39,1.0,0.97,0.83,0.69,0.75,1.0,0.91,0.88,0.98,0.93,0.82,0.88,0.74,1.01,0.85,0.65,0.67,0.92,0.82,1.0,1.0,0.61,0.95,0.79,0.83,1.0,0.14,0.7,1.0,0.61,0.92,0.82,1.0,1.0,0.8,0.67,1.0,0.53,0.29,,1.0,0.56,0.71,0.82
sauerbraten.csv,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.99,0.85,0.81,1.0,1.0,1.0,0.69,1.0,1.0,1.0,0.91,0.97,1.0,1.0,1.0,0.91,1.0,0.6,1.0,1.0,0.78,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,1.0,0.98,0.98,,1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selenium.csv,0.99,1.14,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.94,1.0,1.0,0.93,1.0,0.85,1.0,0.88,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.6,1.0,1.0,0.97,1.0,1.0,0.68,1.0,0.9,1.0,1.0,1.0,1.0,0.96,1.0,0.97,1.0,1.0,0.71,1.0,1.0,1.0,1.0,0.06,1.0,1.0,0.69,1.0,0.95,1.0,1.0,0.92,0.77,1.0,1.0,1.0,0.75,1.0,0.86,1.0,1.0
smbopensoft.csv,0.95,0.55,0.75,0.96,1.0,1.0,1.0,0.58,1.01,1.0,0.98,0.83,0.78,1.0,1.0,1.0,0.9,1.01,1.0,0.71,,1.0,1.0,1.0,1.0,0.9,1.0,0.97,1.0,1.0,0.96,0.76,1.0,1.0,1.07,0.87,1.0,0.87,0.64,0.74,0.93,1.0,0.68,0.95,0.88,0.92,0.98,0.66,1.0,0.58,0.83,0.95,0.73,0.92,0.72,0.94,1.0,0.84,0.82,0.63,0.84,0.98,0.13,0.97,1.0,0.8,0.83,0.9,1.0,1.0,0.82,0.79,1.0,0.98,1.0,0.95,1.0,0.83,0.77,0.93
thout.csv,0.96,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.59,1.0,1.0,,0.54,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,,0.72,1.0,1.0,1.0,1.0,0.79
triplea.csv,1.0,0.73,0.85,0.99,1.0,1.0,1.0,0.61,0.82,1.0,1.0,0.8,0.49,1.0,0.99,1.0,0.88,1.07,1.0,0.83,0.93,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.82,1.0,1.0,0.99,1.0,1.0,0.77,0.67,0.53,1.0,1.0,,1.0,0.51,1.0,0.97,0.78,1.0,0.88,0.88,0.96,0.52,1.0,0.97,1.0,1.0,0.55,0.59,0.62,0.65,1.0,1.0,0.82,1.0,0.79,0.95,1.0,1.0,1.0,0.61,0.84,1.0,0.93,0.83,0.55,1.0,0.47,0.92,0.81
tzod.csv,0.74,0.92,0.98,0.97,1.0,1.0,1.0,0.69,1.0,1.0,0.98,0.61,0.57,1.0,0.83,1.0,0.68,0.91,1.0,0.58,0.98,1.0,1.0,1.0,1.0,0.82,1.0,0.96,1.0,0.8,0.72,0.86,1.0,1.0,0.83,0.62,1.0,0.97,0.69,0.58,0.98,1.0,0.8,1.0,0.99,0.98,0.83,0.81,1.0,0.77,0.8,0.83,0.58,1.0,0.97,1.0,1.0,,0.74,0.96,0.78,1.0,0.37,0.92,1.0,0.64,0.98,0.85,1.0,1.0,0.78,0.71,1.0,0.48,0.29,0.72,1.0,0.61,0.84,0.66
umber.csv,1.0,0.96,1.0,0.77,1.0,1.0,1.0,0.68,,1.0,1.0,0.94,0.93,1.0,0.92,1.0,1.0,0.5,0.97,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.95,1.0,1.0,1.0,1.0,0.91,1.0,0.99,1.0,0.81,0.81,0.97,1.0,1.0,0.81,1.0,0.79,1.0,1.0,0.64,1.0,0.95,1.0,1.0,0.63,1.0,1.0,1.0,1.0,0.78,0.68,1.0,0.83,0.77,0.04,1.0,1.0,0.95,1.0,0.95,1.0,1.0,1.0,0.63,1.0,0.99,1.0,1.0,1.0,0.89,1.0,0.97
unladen-swallow.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
vdsf.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
werx.csv,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0,0.98,1.01,1.0,0.84,1.0,1.0,0.89,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.94,1.0,1.0,1.0,1.0,1.0,0.91
wgs-assembler.csv,1.0,1.0,1.0,0.55,1.0,1.0,0.92,0.97,0.67,0.59,1.0,1.0,0.82,1.0,1.0,1.0,1.0,1.01,0.75,1.0,1.0,1.0,1.0,1.0,0.56,1.0,1.0,0.58,0.48,1.05,0.99,1.0,,0.59,1.0,1.0,1.0,0.66,0.98,1.0,1.0,0.84,0.91,1.0,0.6,1.0,1.0,0.8,1.0,0.79,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.96,0.48,1.0,0.89,0.67,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.85,1.0,0.96,1.0,1.0,1.0,0.91,1.0,0.99,1.0,1.0
wpdev.csv,1.0,1.0,1.0,1.0,1.0,0.59,0.94,0.98,0.98,0.7,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.76,1.0,0.98,1.0,1.0,0.99,0.94,0.98,1.0,1.0,0.95,0.99,1.0,1.0,0.76,0.97,0.99,1.0,1.0,0.82,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.73,1.0,0.9,1.0,1.06,0.81,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
x4x.csv,0.87,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.01,0.99,1.0,,0.85,0.61,0.94,1.0,0.82,0.77,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.33,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,1.0,1.0,0.85,1.0,0.96,1.0,0.69,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.06,0.68,1.0,0.82,1.0,0.73,1.0,1.0,0.79,0.96,1.0,0.82,1.01,1.0,1.0,0.94,0.95,0.66
xbrlapi.csv,0.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,0.99,1.0,0.87,1.0,1.0,0.91,1.0,1.0,1.0,1.0,1.0,,0.57,1.0,1.0,1.0,1.0,0.84,1.0,1.0,0.49,1.0,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,0.84,1.0,0.7,1.0,0.9,0.75,1.0,0.9,0.95,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,1.0,1.0,0.67,0.78
xharbour.csv,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
