,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
mplayer-ce.csv,0.76,0.6,0.44,0.71,0.3,0.76,0.81,0.44,0.31,0.07,0.67,0.41,0.5,0.38,0.53,0.52,0.79,0.52,0.38,0.75,0.63,0.04,0.64,0.73,0.2,0.24,0.52,0.52,0.73,0.48,0.17,0.39,0.76,0.63,0.65,0.7,0.76,0.47,0.76,0.16,0.19,0.43,0.55,0.24,0.34,0.46,0.35,0.56,0.44,0.55,0.59,0.41,0.46,0.17,0.76,0.25,0.88,0.51,0.65,0.57,0.89,0.02,0.25,0.59,0.63,0.67,0.2,0.22,0.09,0.54,0.44,0.02,0.53,0.43,0.49,0.38,0.73,0.19,0.41,0.23,0.61,0.06,0.44,0.58,0.84,0.77,0.14,0.93,0.02,0.46,0.53,0.39,0.55,0.2,0.13,0.35,0.16,0.18,0.5,0.52,0.36,0.94,0.86
multitude.csv,0.68,0.65,0.36,0.7,0.3,0.78,0.82,0.41,0.29,0.06,0.66,0.42,0.57,0.4,0.82,0.47,0.36,0.31,0.16,0.75,0.44,0.07,0.62,0.72,0.48,0.25,0.03,0.57,0.66,0.48,0.09,0.36,0.45,0.56,0.67,0.66,0.66,0.47,0.3,0.13,0.15,0.44,0.57,0.37,0.27,0.68,0.58,0.53,0.52,0.53,0.42,0.45,0.59,0.18,0.73,0.25,0.73,0.56,0.63,0.57,0.85,0.01,0.29,0.49,0.56,0.69,0.23,0.1,0.15,0.55,0.29,0.02,0.52,0.37,0.34,0.45,0.63,0.17,0.43,0.0,0.71,0.05,0.55,0.39,0.88,0.84,0.07,0.86,0.02,0.16,0.34,0.39,0.45,0.28,0.12,0.33,0.25,0.22,0.56,0.51,0.0,0.63,0.87
ng4j.csv,0.71,0.49,0.4,0.66,0.28,0.67,0.55,0.35,0.27,0.08,0.67,0.42,0.53,0.41,0.72,0.55,0.8,0.48,0.36,0.77,0.72,0.07,0.67,0.73,0.37,0.24,0.71,0.57,0.72,0.64,0.11,0.36,0.67,0.77,0.55,0.6,0.8,0.6,0.55,0.23,0.19,0.41,0.6,0.48,0.46,0.59,0.59,0.6,0.37,0.57,0.61,0.63,0.76,0.2,0.76,0.3,0.74,0.5,0.69,0.65,0.9,0.02,0.16,0.54,0.58,0.64,0.17,0.21,0.09,0.62,0.38,0.02,0.64,0.45,0.39,0.63,0.72,0.29,0.43,0.28,0.74,0.05,0.45,0.58,0.83,0.86,0.14,0.81,0.04,0.3,0.47,0.34,0.56,0.22,0.08,0.41,0.27,0.21,0.53,0.53,0.62,0.85,0.89
ns-3-dev-def-routing.csv,0.67,0.45,0.48,0.63,0.29,0.76,0.45,0.38,0.28,0.02,0.53,0.42,0.4,0.65,0.68,0.46,0.8,0.47,0.14,0.6,0.71,0.05,0.52,0.56,0.34,0.24,0.69,0.64,0.75,0.51,0.04,0.31,0.71,0.79,0.58,0.53,0.73,0.61,0.67,0.16,0.12,0.39,0.47,0.5,0.32,0.65,0.5,0.58,0.54,0.51,0.62,0.37,0.19,0.23,0.43,0.26,0.64,0.4,0.64,0.64,0.88,0.01,0.28,0.44,0.65,0.61,0.23,0.11,0.0,0.52,0.4,0.06,0.69,0.44,0.33,0.59,0.64,0.04,0.41,0.11,0.78,0.0,0.3,0.24,0.67,0.53,0.21,0.57,0.0,0.5,0.54,0.29,0.42,0.26,0.06,0.52,0.17,0.17,0.4,0.3,0.45,0.83,0.78
nutz.csv,0.5,0.48,0.64,0.39,0.23,0.47,0.85,0.46,0.22,0.0,0.59,0.32,0.46,0.62,0.69,0.27,0.64,0.3,0.32,0.82,0.69,0.06,0.59,0.51,0.36,0.31,0.66,0.65,0.56,0.55,0.15,0.37,0.68,0.82,0.61,0.63,0.77,0.33,0.59,0.14,0.22,0.3,0.57,0.5,0.29,0.66,0.59,0.47,0.2,0.46,0.61,0.31,0.62,0.13,0.7,0.27,0.71,0.45,0.57,0.54,0.44,0.02,0.31,0.47,0.48,0.61,0.14,0.26,0.14,0.23,0.23,0.0,0.61,0.38,0.29,0.57,0.65,0.16,0.4,0.2,0.85,0.0,0.63,0.48,0.59,0.68,0.08,0.78,0.0,0.44,0.32,0.4,0.55,0.2,0.12,0.35,0.29,0.17,0.58,0.54,0.96,0.51,0.86
openmeetings.csv,0.39,0.53,0.49,0.68,0.31,0.51,0.4,0.55,0.59,0.11,0.33,0.37,0.53,0.08,0.57,0.43,0.59,0.48,0.3,0.34,0.49,0.06,0.61,0.59,0.1,0.31,0.34,0.38,0.63,0.29,0.0,0.42,0.57,0.27,0.51,0.48,0.49,0.34,0.47,0.08,0.44,0.45,0.52,0.18,0.31,0.3,0.48,0.38,0.46,0.42,0.5,0.42,0.58,0.25,0.6,0.34,0.7,0.38,0.63,0.58,0.65,0.02,0.22,0.15,0.39,0.49,0.25,0.31,0.12,0.62,0.21,0.0,0.46,0.38,0.47,0.43,0.7,0.29,0.32,0.38,0.7,0.07,0.2,0.58,0.43,0.16,0.0,0.15,0.07,0.13,0.46,0.41,0.55,0.27,0.09,0.4,0.43,0.15,0.36,0.28,0.23,0.56,0.69
openxava.csv,0.56,0.49,0.35,0.48,0.26,0.39,0.52,0.56,0.23,0.09,0.41,0.25,0.41,0.18,0.53,0.42,0.58,0.42,0.31,0.69,0.33,0.04,0.53,0.55,0.45,0.23,0.4,0.49,0.61,0.34,0.15,0.33,0.59,0.35,0.44,0.49,0.26,0.12,0.23,0.08,0.33,0.46,0.52,0.54,0.24,0.73,0.53,0.44,0.39,0.53,0.46,0.43,0.6,0.19,0.42,0.27,0.28,0.43,0.49,0.45,0.51,0.02,0.37,0.45,0.33,0.47,0.18,0.21,0.1,0.48,0.15,0.0,0.57,0.31,0.25,0.36,0.51,0.16,0.31,0.3,0.61,0.12,0.65,0.37,0.2,0.12,0.05,0.25,0.04,0.36,0.06,0.38,0.11,0.36,0.0,0.33,0.37,0.21,0.5,0.27,0.52,0.58,0.58
patterntesting.csv,0.77,0.62,0.41,0.74,0.32,0.73,0.87,0.47,0.27,0.05,0.7,0.41,0.49,0.66,0.81,0.42,0.81,0.44,0.29,0.79,0.74,0.05,0.63,0.8,0.37,0.25,0.71,0.67,0.81,0.54,0.12,0.36,0.77,0.84,0.65,0.66,0.81,0.42,0.71,0.15,0.19,0.4,0.61,0.55,0.32,0.73,0.59,0.57,0.42,0.55,0.61,0.43,0.63,0.15,0.69,0.26,0.8,0.58,0.67,0.58,0.95,0.01,0.33,0.47,0.62,0.67,0.17,0.05,0.1,0.51,0.3,0.02,0.67,0.45,0.35,0.67,0.67,0.2,0.49,0.21,0.85,0.06,0.62,0.6,0.89,0.85,0.14,0.94,0.02,0.46,0.51,0.39,0.65,0.2,0.08,0.36,0.24,0.19,0.55,0.53,0.71,0.94,0.86
pcsx2.csv,0.78,0.64,0.36,0.66,0.35,0.71,0.71,0.44,0.22,0.04,0.66,0.44,0.42,0.56,0.84,0.56,0.5,0.51,0.17,0.7,0.66,0.04,0.54,0.6,0.17,0.22,0.62,0.66,0.75,0.54,0.0,0.37,0.52,0.55,0.58,0.44,0.61,0.47,0.58,0.07,0.22,0.4,0.54,0.5,0.4,0.72,0.55,0.57,0.4,0.53,0.6,0.42,0.42,0.2,0.55,0.24,0.68,0.49,0.62,0.56,0.89,0.01,0.31,0.34,0.65,0.64,0.27,0.0,0.17,0.55,0.31,0.05,0.67,0.42,0.37,0.48,0.42,0.18,0.47,0.16,0.73,0.06,0.61,0.39,0.79,0.44,0.07,0.73,0.03,0.39,0.57,0.36,0.4,0.22,0.05,0.51,0.18,0.18,0.46,0.51,0.08,0.76,0.79
pgui.csv,0.78,0.04,0.45,0.71,0.09,0.74,0.86,0.31,0.38,0.0,0.52,0.4,0.53,0.04,0.81,0.47,0.09,0.58,0.35,0.63,0.0,0.05,0.64,0.0,0.0,0.0,0.0,0.65,0.0,0.58,0.0,0.0,0.0,0.84,0.12,0.38,0.73,0.0,0.67,0.0,0.32,0.4,0.42,0.42,0.32,0.0,0.46,0.02,0.37,0.53,0.0,0.4,0.46,0.0,0.0,0.0,0.88,0.3,0.68,0.58,0.97,0.0,0.29,0.57,0.58,0.65,0.15,0.21,0.08,0.53,0.0,0.02,0.65,0.41,0.0,0.53,0.67,0.0,0.49,0.23,0.39,0.0,0.26,0.59,0.88,0.1,0.11,0.98,0.02,0.44,0.47,0.3,0.56,0.22,0.0,0.33,0.26,0.22,0.0,0.55,0.51,0.94,0.88
phonon-vlc-mplayer.csv,0.76,0.63,0.41,0.71,0.31,0.78,0.65,0.37,0.5,0.08,0.69,0.46,0.57,0.56,0.72,0.52,0.76,0.52,0.39,0.68,0.7,0.05,0.61,0.78,0.19,0.23,0.69,0.62,0.77,0.55,0.03,0.37,0.66,0.68,0.55,0.64,0.78,0.7,0.71,0.23,0.14,0.4,0.58,0.41,0.42,0.62,0.6,0.59,0.6,0.54,0.62,0.47,0.08,0.23,0.7,0.26,0.77,0.52,0.72,0.67,0.94,0.01,0.29,0.5,0.59,0.62,0.18,0.24,0.11,0.61,0.67,0.03,0.73,0.48,0.4,0.63,0.72,0.24,0.56,0.31,0.7,0.05,0.43,0.59,0.82,0.86,0.13,0.84,0.03,0.47,0.52,0.4,0.67,0.2,0.08,0.34,0.26,0.22,0.5,0.59,0.45,0.91,0.89
playerstage.csv,0.67,0.63,0.49,0.59,0.34,0.68,0.58,0.39,0.25,0.06,0.63,0.25,0.38,0.35,0.53,0.57,0.74,0.46,0.39,0.66,0.38,0.08,0.62,0.62,0.11,0.29,0.71,0.21,0.68,0.45,0.08,0.41,0.51,0.46,0.47,0.57,0.43,0.68,0.62,0.21,0.11,0.41,0.6,0.29,0.55,0.46,0.6,0.55,0.34,0.51,0.37,0.52,0.2,0.27,0.58,0.23,0.68,0.53,0.72,0.68,0.84,0.02,0.21,0.45,0.4,0.57,0.2,0.26,0.09,0.62,0.47,0.0,0.62,0.43,0.37,0.46,0.39,0.11,0.48,0.29,0.32,0.07,0.47,0.58,0.72,0.7,0.07,0.75,0.04,0.4,0.54,0.38,0.41,0.29,0.14,0.32,0.33,0.17,0.47,0.54,0.14,0.57,0.73
pokeglobal.csv,0.76,0.65,0.35,0.74,0.24,0.38,0.5,0.42,0.49,0.1,0.56,0.44,0.51,0.15,0.18,0.43,0.71,0.45,0.23,0.44,0.55,0.07,0.48,0.49,0.05,0.26,0.24,0.46,0.3,0.57,0.15,0.39,0.69,0.05,0.41,0.42,0.39,0.39,0.69,0.1,0.31,0.4,0.55,0.32,0.31,0.41,0.44,0.48,0.38,0.24,0.33,0.42,0.06,0.16,0.54,0.22,0.39,0.38,0.63,0.48,0.89,0.02,0.22,0.32,0.64,0.58,0.19,0.12,0.13,0.48,0.22,0.0,0.36,0.32,0.32,0.48,0.2,0.22,0.53,0.35,0.28,0.05,0.24,0.59,0.31,0.85,0.08,0.84,0.11,0.26,0.47,0.42,0.6,0.22,0.0,0.36,0.25,0.2,0.55,0.26,0.02,0.92,0.82
ppcboot.csv,0.78,0.6,0.41,0.76,0.31,0.78,0.67,0.37,0.5,0.07,0.68,0.44,0.5,0.62,0.7,0.53,0.79,0.49,0.37,0.72,0.72,0.06,0.62,0.73,0.38,0.24,0.72,0.67,0.77,0.56,0.11,0.38,0.72,0.8,0.63,0.66,0.8,0.74,0.67,0.32,0.19,0.34,0.56,0.42,0.37,0.6,0.54,0.61,0.52,0.52,0.63,0.45,0.39,0.2,0.72,0.26,0.85,0.54,0.71,0.63,0.94,0.02,0.28,0.51,0.64,0.6,0.14,0.3,0.1,0.59,0.59,0.02,0.73,0.48,0.45,0.62,0.74,0.25,0.53,0.28,0.77,0.05,0.48,0.57,0.86,0.86,0.14,0.91,0.02,0.42,0.49,0.38,0.61,0.19,0.08,0.31,0.22,0.19,0.49,0.56,0.55,0.92,0.88
psycle.csv,0.73,0.64,0.53,0.66,0.31,0.7,0.84,0.47,0.29,0.1,0.68,0.43,0.51,0.49,0.8,0.52,0.76,0.52,0.32,0.78,0.71,0.06,0.63,0.72,0.23,0.29,0.69,0.54,0.77,0.57,0.19,0.38,0.61,0.52,0.71,0.64,0.68,0.51,0.7,0.1,0.24,0.44,0.62,0.51,0.55,0.65,0.63,0.57,0.51,0.51,0.58,0.44,0.68,0.21,0.74,0.29,0.8,0.56,0.69,0.61,0.93,0.02,0.18,0.54,0.56,0.68,0.17,0.22,0.09,0.58,0.57,0.02,0.76,0.47,0.39,0.56,0.61,0.18,0.5,0.31,0.83,0.05,0.53,0.6,0.59,0.84,0.14,0.8,0.05,0.31,0.58,0.43,0.57,0.29,0.08,0.38,0.28,0.2,0.52,0.61,0.28,0.79,0.88
qgis.csv,0.66,0.61,0.38,0.65,0.24,0.4,0.37,0.39,0.28,0.04,0.68,0.41,0.0,0.0,0.0,0.52,0.69,0.48,0.44,0.34,0.7,0.07,0.65,0.64,0.0,0.23,0.02,0.0,0.04,0.12,0.13,0.38,0.67,0.1,0.37,0.68,0.48,0.59,0.56,0.05,0.14,0.0,0.57,0.32,0.0,0.0,0.46,0.59,0.46,0.58,0.03,0.38,0.0,0.2,0.64,0.21,0.73,0.48,0.68,0.61,0.88,0.02,0.29,0.48,0.58,0.52,0.17,0.26,0.11,0.61,0.44,0.0,0.0,0.43,0.53,0.02,0.0,0.21,0.37,0.24,0.0,0.07,0.45,0.56,0.8,0.64,0.15,0.53,0.06,0.4,0.48,0.35,0.45,0.23,0.0,0.31,0.28,0.21,0.54,0.44,0.0,0.46,0.88
qpe.csv,0.72,0.65,0.5,0.72,0.25,0.68,0.67,0.5,0.44,0.13,0.5,0.46,0.49,0.46,0.55,0.49,0.82,0.56,0.16,0.76,0.64,0.08,0.61,0.47,0.22,0.28,0.64,0.5,0.63,0.6,0.23,0.41,0.64,0.57,0.59,0.58,0.55,0.35,0.7,0.11,0.14,0.47,0.53,0.44,0.44,0.63,0.61,0.5,0.38,0.45,0.48,0.34,0.6,0.27,0.61,0.28,0.49,0.6,0.63,0.62,0.81,0.02,0.23,0.5,0.65,0.63,0.12,0.11,0.07,0.43,0.42,0.04,0.7,0.46,0.37,0.61,0.54,0.15,0.49,0.5,0.74,0.04,0.46,0.57,0.53,0.66,0.1,0.66,0.05,0.32,0.55,0.44,0.74,0.42,0.12,0.38,0.38,0.1,0.45,0.57,0.18,0.78,0.76
quarkplusplus.csv,0.38,0.43,0.49,0.53,0.29,0.65,0.69,0.38,0.44,0.05,0.53,0.35,0.61,0.29,0.58,0.39,0.24,0.35,0.32,0.61,0.51,0.06,0.63,0.36,0.16,0.28,0.35,0.34,0.52,0.5,0.17,0.39,0.5,0.38,0.6,0.63,0.6,0.6,0.57,0.25,0.18,0.12,0.57,0.14,0.16,0.16,0.36,0.47,0.52,0.58,0.38,0.32,0.62,0.17,0.7,0.28,0.86,0.58,0.57,0.54,0.75,0.04,0.07,0.49,0.54,0.58,0.17,0.33,0.11,0.57,0.5,0.03,0.61,0.43,0.4,0.36,0.55,0.09,0.38,0.19,0.51,0.0,0.39,0.49,0.58,0.59,0.06,0.55,0.0,0.3,0.38,0.42,0.56,0.25,0.16,0.36,0.36,0.15,0.46,0.37,0.26,0.81,0.82
repositorium.csv,0.25,0.25,0.11,0.08,0.12,0.44,0.55,0.36,0.0,0.08,0.38,0.29,0.0,0.04,0.22,0.12,0.36,0.0,0.2,0.56,0.02,0.0,0.07,0.6,0.53,0.11,0.49,0.17,0.11,0.14,0.23,0.22,0.41,0.1,0.33,0.27,0.46,0.08,0.04,0.0,0.22,0.03,0.14,0.46,0.0,0.12,0.26,0.24,0.25,0.04,0.0,0.22,0.15,0.07,0.46,0.13,0.55,0.16,0.11,0.12,0.17,0.01,0.33,0.0,0.18,0.44,0.11,0.2,0.0,0.06,0.05,0.0,0.13,0.05,0.01,0.23,0.19,0.37,0.05,0.14,0.35,0.07,0.39,0.41,0.39,0.54,0.07,0.51,0.0,0.06,0.15,0.3,0.36,0.09,0.0,0.14,0.17,0.25,0.46,0.18,0.21,0.21,0.23
rsyslog.csv,0.77,0.65,0.37,0.73,0.31,0.71,0.84,0.47,0.27,0.07,0.65,0.41,0.5,0.36,0.51,0.49,0.83,0.56,0.38,0.78,0.66,0.06,0.63,0.74,0.22,0.23,0.57,0.54,0.71,0.61,0.16,0.37,0.74,0.38,0.61,0.68,0.47,0.44,0.55,0.12,0.18,0.11,0.54,0.36,0.42,0.57,0.54,0.57,0.41,0.42,0.48,0.35,0.47,0.15,0.77,0.26,0.88,0.52,0.67,0.57,0.94,0.02,0.2,0.51,0.62,0.68,0.14,0.27,0.08,0.49,0.49,0.02,0.75,0.46,0.41,0.62,0.52,0.22,0.45,0.21,0.74,0.05,0.5,0.59,0.81,0.86,0.11,0.97,0.02,0.46,0.47,0.35,0.56,0.19,0.11,0.29,0.17,0.2,0.56,0.56,0.34,0.93,0.86
rtrt-on-gpu.csv,0.39,0.31,0.33,0.27,0.31,0.66,0.21,0.09,0.1,0.03,0.3,0.26,0.32,0.57,0.77,0.17,0.29,0.26,0.34,0.23,0.68,0.0,0.3,0.62,0.41,0.12,0.61,0.64,0.6,0.24,0.0,0.21,0.4,0.68,0.35,0.32,0.63,0.27,0.16,0.08,0.28,0.36,0.4,0.33,0.26,0.73,0.35,0.33,0.23,0.45,0.5,0.29,0.23,0.06,0.25,0.17,0.31,0.06,0.24,0.18,0.62,0.0,0.57,0.2,0.39,0.25,0.12,0.0,0.0,0.47,0.12,0.04,0.28,0.28,0.15,0.6,0.48,0.09,0.35,0.15,0.68,0.06,0.41,0.12,0.48,0.78,0.17,0.26,0.0,0.4,0.0,0.25,0.0,0.13,0.0,0.21,0.18,0.2,0.41,0.32,0.89,0.38,0.38
simplewebservices.csv,0.7,0.61,0.53,0.66,0.22,0.68,0.81,0.51,0.23,0.13,0.54,0.28,0.35,0.31,0.83,0.46,0.74,0.41,0.33,0.81,0.5,0.06,0.65,0.69,0.4,0.27,0.72,0.56,0.76,0.43,0.19,0.35,0.69,0.71,0.56,0.66,0.59,0.39,0.63,0.11,0.27,0.44,0.56,0.48,0.34,0.7,0.57,0.55,0.34,0.52,0.53,0.36,0.58,0.18,0.67,0.27,0.53,0.58,0.63,0.59,0.79,0.02,0.23,0.47,0.5,0.61,0.19,0.23,0.1,0.49,0.32,0.02,0.65,0.4,0.31,0.57,0.49,0.17,0.46,0.36,0.77,0.06,0.69,0.64,0.51,0.74,0.14,0.73,0.04,0.48,0.46,0.39,0.57,0.23,0.04,0.38,0.33,0.22,0.52,0.54,0.96,0.9,0.84
snakeyaml.csv,0.27,0.56,0.45,0.59,0.36,0.49,0.49,0.47,0.34,0.1,0.51,0.31,0.49,0.14,0.67,0.45,0.64,0.3,0.27,0.51,0.5,0.09,0.43,0.73,0.47,0.29,0.51,0.46,0.59,0.27,0.25,0.29,0.57,0.62,0.38,0.47,0.6,0.33,0.33,0.12,0.24,0.45,0.49,0.46,0.04,0.49,0.44,0.5,0.39,0.57,0.5,0.4,0.44,0.23,0.56,0.28,0.42,0.29,0.4,0.52,0.59,0.01,0.36,0.29,0.37,0.56,0.25,0.1,0.05,0.61,0.0,0.04,0.34,0.43,0.41,0.34,0.67,0.15,0.42,0.0,0.62,0.09,0.37,0.35,0.27,0.43,0.0,0.54,0.06,0.3,0.39,0.4,0.58,0.26,0.0,0.27,0.47,0.14,0.43,0.17,0.34,0.37,0.73
superwaba.csv,0.47,0.62,0.42,0.62,0.29,0.65,0.58,0.56,0.45,0.12,0.53,0.31,0.51,0.2,0.4,0.38,0.71,0.53,0.38,0.57,0.49,0.12,0.61,0.53,0.19,0.29,0.35,0.48,0.6,0.27,0.24,0.38,0.5,0.1,0.52,0.6,0.41,0.28,0.5,0.11,0.27,0.42,0.6,0.09,0.4,0.52,0.64,0.45,0.38,0.35,0.41,0.4,0.52,0.28,0.55,0.28,0.56,0.64,0.62,0.59,0.55,0.02,0.1,0.46,0.34,0.51,0.17,0.33,0.1,0.57,0.3,0.04,0.41,0.48,0.5,0.29,0.2,0.25,0.34,0.13,0.7,0.08,0.54,0.6,0.32,0.51,0.05,0.51,0.06,0.24,0.44,0.45,0.62,0.32,0.12,0.34,0.41,0.15,0.39,0.62,0.45,0.5,0.71
tradelink.csv,0.47,0.4,0.26,0.49,0.31,0.51,0.38,0.23,0.22,0.08,0.5,0.31,0.4,0.57,0.74,0.55,0.74,0.43,0.41,0.44,0.68,0.05,0.61,0.73,0.43,0.21,0.66,0.53,0.76,0.5,0.0,0.33,0.64,0.52,0.47,0.34,0.7,0.64,0.51,0.0,0.19,0.4,0.38,0.35,0.26,0.59,0.36,0.53,0.49,0.6,0.62,0.34,0.21,0.14,0.59,0.23,0.85,0.34,0.64,0.5,0.87,0.01,0.0,0.09,0.51,0.35,0.0,0.2,0.07,0.43,0.4,0.0,0.63,0.32,0.48,0.66,0.66,0.32,0.08,0.18,0.79,0.09,0.18,0.56,0.83,0.49,0.21,0.54,0.02,0.42,0.46,0.38,0.51,0.1,0.06,0.12,0.14,0.21,0.54,0.12,0.55,0.56,0.75
ultimairis.csv,0.71,0.58,0.41,0.72,0.31,0.28,0.52,0.43,0.25,0.07,0.61,0.17,0.48,0.61,0.75,0.54,0.8,0.44,0.35,0.39,0.72,0.07,0.61,0.5,0.38,0.23,0.0,0.65,0.8,0.58,0.0,0.3,0.68,0.84,0.6,0.62,0.76,0.65,0.48,0.17,0.22,0.4,0.62,0.25,0.36,0.74,0.52,0.54,0.51,0.0,0.62,0.43,0.51,0.11,0.56,0.26,0.73,0.53,0.7,0.62,0.49,0.02,0.0,0.49,0.21,0.4,0.15,0.15,0.11,0.56,0.56,0.03,0.72,0.43,0.39,0.68,0.65,0.4,0.59,0.23,0.88,0.0,0.35,0.55,0.67,0.33,0.0,0.87,0.04,0.46,0.56,0.3,0.51,0.21,0.08,0.0,0.24,0.2,0.58,0.49,0.78,0.84,0.89
unflobtactical.csv,0.72,0.69,0.44,0.64,0.29,0.78,0.65,0.39,0.18,0.04,0.67,0.44,0.09,0.26,0.71,0.47,0.46,0.31,0.36,0.63,0.35,0.06,0.58,0.51,0.22,0.26,0.72,0.1,0.47,0.41,0.08,0.35,0.27,0.19,0.59,0.63,0.44,0.69,0.26,0.08,0.11,0.33,0.58,0.25,0.55,0.33,0.56,0.52,0.47,0.54,0.3,0.41,0.0,0.24,0.57,0.22,0.78,0.5,0.67,0.66,0.88,0.01,0.06,0.59,0.65,0.65,0.18,0.15,0.08,0.51,0.6,0.0,0.68,0.42,0.39,0.38,0.11,0.09,0.46,0.19,0.41,0.06,0.46,0.52,0.81,0.77,0.14,0.85,0.03,0.48,0.17,0.34,0.64,0.27,0.08,0.47,0.16,0.16,0.43,0.44,0.49,0.86,0.79
vars-redux.csv,0.52,0.52,0.46,0.65,0.35,0.54,0.55,0.47,0.41,0.05,0.48,0.38,0.41,0.5,0.7,0.52,0.57,0.43,0.33,0.49,0.67,0.04,0.67,0.54,0.37,0.24,0.44,0.58,0.68,0.43,0.06,0.37,0.62,0.56,0.57,0.56,0.73,0.46,0.37,0.0,0.2,0.4,0.69,0.58,0.19,0.4,0.48,0.49,0.43,0.56,0.59,0.42,0.59,0.29,0.53,0.3,0.75,0.47,0.61,0.52,0.66,0.01,0.33,0.43,0.37,0.42,0.21,0.18,0.15,0.61,0.32,0.03,0.62,0.36,0.41,0.3,0.66,0.15,0.27,0.31,0.74,0.12,0.48,0.48,0.62,0.33,0.11,0.52,0.03,0.39,0.59,0.37,0.51,0.23,0.08,0.4,0.26,0.23,0.44,0.26,0.16,0.55,0.8
voms.csv,0.62,0.52,0.29,0.7,0.3,0.62,0.41,0.45,0.54,0.08,0.61,0.33,0.45,0.3,0.59,0.59,0.8,0.47,0.3,0.43,0.61,0.14,0.6,0.6,0.21,0.24,0.43,0.31,0.62,0.29,0.23,0.36,0.6,0.35,0.6,0.55,0.79,0.73,0.52,0.07,0.15,0.47,0.52,0.37,0.34,0.3,0.32,0.54,0.56,0.56,0.55,0.34,0.0,0.26,0.63,0.27,0.85,0.54,0.67,0.58,0.88,0.02,0.29,0.22,0.56,0.45,0.2,0.58,0.09,0.68,0.42,0.02,0.62,0.41,0.6,0.47,0.46,0.4,0.39,0.35,0.64,0.06,0.19,0.58,0.58,0.74,0.17,0.15,0.06,0.36,0.55,0.38,0.55,0.22,0.09,0.12,0.38,0.2,0.44,0.41,0.33,0.92,0.85
werx.csv,0.79,0.63,0.41,0.73,0.31,0.72,0.87,0.43,0.23,0.08,0.69,0.4,0.48,0.65,0.84,0.44,0.84,0.44,0.29,0.84,0.73,0.05,0.56,0.79,0.37,0.23,0.74,0.69,0.79,0.55,0.15,0.3,0.78,0.84,0.66,0.57,0.8,0.41,0.69,0.14,0.18,0.4,0.53,0.53,0.32,0.77,0.59,0.56,0.37,0.53,0.62,0.4,0.61,0.14,0.78,0.26,0.86,0.46,0.55,0.58,0.94,0.01,0.29,0.34,0.6,0.69,0.17,0.22,0.08,0.48,0.31,0.02,0.68,0.4,0.31,0.69,0.65,0.2,0.47,0.23,0.9,0.05,0.61,0.58,0.8,0.85,0.15,0.98,0.02,0.46,0.47,0.37,0.55,0.19,0.08,0.33,0.23,0.21,0.6,0.56,0.97,0.93,0.61
wikipediardware.csv,0.77,0.63,0.4,0.73,0.33,0.73,0.87,0.48,0.29,0.08,0.63,0.42,0.46,0.48,0.74,0.54,0.79,0.45,0.3,0.84,0.71,0.05,0.64,0.69,0.24,0.23,0.69,0.65,0.76,0.59,0.16,0.36,0.66,0.82,0.57,0.65,0.79,0.46,0.69,0.09,0.2,0.41,0.61,0.53,0.31,0.73,0.6,0.54,0.34,0.56,0.56,0.4,0.61,0.2,0.7,0.27,0.83,0.54,0.68,0.56,0.93,0.02,0.28,0.5,0.57,0.65,0.13,0.24,0.08,0.51,0.35,0.02,0.75,0.45,0.35,0.56,0.66,0.24,0.45,0.27,0.9,0.05,0.58,0.59,0.77,0.86,0.09,0.99,0.02,0.4,0.52,0.4,0.57,0.2,0.08,0.33,0.24,0.21,0.62,0.58,0.69,0.94,0.84
