,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
bdbbasic.csv,2.0,1.0,2.0,4.0,10.0,0.0,0.0,11.0,34.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,17.0,33.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,0.0,8.0,0.0,55.0,0.0,11.0,1.0,2.0,0.0,113.0,5.0,2.0,0.0,2.0,4.0,4.0,13.0,3.0,1.0,117.0,0.0,5.0,1.0,0.0,0.0,23.0,2.0,14.0,0.0,9.0,1.0,0.0,1.0,2.0,14.0,0.0,66.0,0.0,3.0,4.0,8.0,4.0,49.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0
bibedt.csv,0.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,16.0,28.0,0.0,0.0,7.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,38.0,1.0,0.0,125.0,2.0,0.0,0.0,0.0,4.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,58.0,0.0,3.0,55.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,2.0,17.0,1.0,75.0,0.0,6.0,1.0,0.0,0.0,116.0,0.0,2.0,2.0,0.0,11.0,4.0,23.0,0.0,3.0,117.0,1.0,6.0,12.0,0.0,6.0,7.0,0.0,6.0,0.0,119.0,2.0,0.0,2.0,0.0,16.0,0.0,34.0,1.0,5.0,8.0,1.0,6.0,5.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0
biopax.csv,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,4.0,68.0,4.0,0.0,10.0,2.0,1.0,0.0,0.0,5.0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,64.0,33.0,0.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,81.0,0.0,16.0,1.0,1.0,0.0,289.0,3.0,10.0,4.0,0.0,4.0,13.0,27.0,2.0,1.0,94.0,1.0,7.0,19.0,0.0,1.0,29.0,0.0,15.0,0.0,60.0,0.0,0.0,0.0,1.0,3.0,0.0,83.0,0.0,6.0,5.0,8.0,5.0,25.0,0.0,72.0,8.0,0.0,3.0,0.0,2.0,0.0
bl-toolkit.csv,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,19.0,2.0,0.0,5.0,1.0,0.0,9.0,0.0,3.0,1.0,0.0,4.0,56.0,0.0,0.0,11.0,13.0,1.0,1.0,0.0,11.0,49.0,3.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,47.0,38.0,0.0,0.0,13.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,216.0,3.0,11.0,3.0,0.0,5.0,3.0,17.0,14.0,3.0,57.0,4.0,5.0,68.0,0.0,3.0,3.0,1.0,5.0,0.0,119.0,0.0,1.0,2.0,0.0,2.0,0.0,44.0,0.0,11.0,4.0,0.0,16.0,15.0,2.0,17.0,5.0,1.0,4.0,3.0,0.0,2.0
cascading.csv,0.0,7.0,10.0,0.0,2.0,1.0,0.0,3.0,16.0,30.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,38.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,16.0,31.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,2.0,25.0,0.0,10.0,1.0,0.0,0.0,51.0,1.0,1.0,4.0,0.0,2.0,4.0,19.0,3.0,1.0,19.0,0.0,1.0,3.0,0.0,0.0,20.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,69.0,0.0,24.0,1.0,1.0,6.0,0.0,1.0,6.0,2.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0
chaosrts.csv,0.0,3.0,1.0,0.0,7.0,0.0,0.0,5.0,9.0,68.0,2.0,0.0,5.0,1.0,0.0,9.0,0.0,3.0,1.0,0.0,4.0,33.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,11.0,97.0,12.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,27.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,3.0,0.0,5.0,23.0,0.0,7.0,0.0,1.0,0.0,137.0,57.0,8.0,5.0,0.0,4.0,7.0,11.0,7.0,2.0,117.0,4.0,0.0,69.0,0.0,3.0,4.0,0.0,4.0,0.0,119.0,0.0,6.0,4.0,0.0,69.0,0.0,101.0,2.0,11.0,0.0,6.0,11.0,10.0,2.0,2.0,8.0,0.0,4.0,3.0,1.0,0.0
clamav.csv,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,11.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,38.0,1.0,0.0,19.0,2.0,0.0,1.0,2.0,1.0,22.0,10.0,4.0,0.0,1.0,2.0,0.0,5.0,0.0,62.0,10.0,12.0,0.0,0.0,5.0,0.0,1.0,2.0,9.0,5.0,0.0,13.0,4.0,23.0,1.0,7.0,0.0,4.0,2.0,0.0,1.0,92.0,0.0,4.0,2.0,2.0,2.0,3.0,26.0,0.0,0.0,79.0,1.0,6.0,16.0,0.0,4.0,7.0,1.0,3.0,0.0,23.0,2.0,1.0,2.0,1.0,14.0,0.0,101.0,2.0,3.0,0.0,5.0,3.0,17.0,6.0,6.0,1.0,12.0,1.0,0.0,1.0,1.0
cortex-vfx.csv,1.0,1.0,0.0,0.0,25.0,1.0,0.0,1.0,18.0,57.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,9.0,1.0,0.0,39.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,32.0,1.0,8.0,8.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,4.0,0.0,20.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,87.0,2.0,0.0,3.0,6.0,7.0,7.0,17.0,3.0,0.0,45.0,1.0,4.0,3.0,0.0,2.0,5.0,6.0,7.0,0.0,119.0,1.0,0.0,0.0,1.0,69.0,0.0,101.0,3.0,0.0,14.0,2.0,0.0,11.0,2.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0
crux-framework.csv,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,38.0,2.0,0.0,4.0,1.0,0.0,8.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,11.0,7.0,1.0,1.0,0.0,9.0,38.0,7.0,2.0,0.0,0.0,1.0,2.0,18.0,0.0,41.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,0.0,17.0,2.0,17.0,0.0,5.0,2.0,1.0,1.0,561.0,0.0,3.0,4.0,0.0,2.0,1.0,70.0,9.0,32.0,117.0,4.0,16.0,64.0,0.0,3.0,40.0,0.0,62.0,0.0,119.0,0.0,0.0,1.0,0.0,69.0,0.0,23.0,2.0,3.0,0.0,0.0,187.0,49.0,5.0,4.0,5.0,0.0,3.0,3.0,0.0,2.0
dataobjectsdotnet.csv,0.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,39.0,0.0,2.0,0.0,116.0,99.0,135.0,9.0,0.0,3.0,1.0,0.0,4.0,49.0,4.0,0.0,125.0,2.0,0.0,68.0,0.0,293.0,29.0,11.0,2.0,51.0,0.0,0.0,0.0,21.0,0.0,34.0,56.0,262.0,4.0,13.0,105.0,259.0,2.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,45.0,0.0,15.0,1.0,1.0,0.0,323.0,3.0,11.0,2.0,0.0,3.0,18.0,27.0,2.0,3.0,117.0,49.0,6.0,66.0,236.0,74.0,3.0,1.0,3.0,69.0,34.0,0.0,0.0,0.0,1.0,3.0,0.0,37.0,1.0,11.0,1.0,8.0,6.0,49.0,0.0,67.0,7.0,0.0,4.0,96.0,2.0,0.0
echongl.csv,0.0,3.0,5.0,4.0,0.0,0.0,0.0,8.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,57.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,38.0,26.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,33.0,0.0,2.0,0.0,8.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,76.0,1.0,81.0,0.0,16.0,1.0,3.0,0.0,363.0,2.0,6.0,3.0,2.0,2.0,7.0,24.0,4.0,2.0,71.0,0.0,7.0,5.0,1.0,2.0,4.0,0.0,12.0,0.0,47.0,10.0,0.0,1.0,1.0,2.0,0.0,64.0,0.0,2.0,5.0,8.0,5.0,9.0,13.0,22.0,8.0,0.0,2.0,0.0,2.0,0.0
empserver.csv,2.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,4.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,2.0,59.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,27.0,11.0,3.0,0.0,0.0,3.0,0.0,19.0,0.0,53.0,33.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,1.0,2.0,0.0,6.0,4.0,23.0,0.0,81.0,0.0,19.0,1.0,1.0,0.0,156.0,1.0,3.0,1.0,0.0,11.0,4.0,28.0,9.0,0.0,83.0,0.0,6.0,24.0,0.0,2.0,2.0,0.0,6.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,101.0,6.0,2.0,4.0,8.0,1.0,5.0,11.0,15.0,8.0,1.0,4.0,0.0,2.0,0.0
empyrean.csv,0.0,111.0,272.0,69.0,339.0,60.0,149.0,105.0,155.0,411.0,70.0,82.0,116.0,99.0,135.0,67.0,136.0,168.0,95.0,153.0,342.0,111.0,1.0,268.0,125.0,1341.0,530.0,68.0,271.0,293.0,97.0,355.0,119.0,0.0,203.0,171.0,71.0,256.0,83.0,318.0,147.0,262.0,115.0,55.0,105.0,259.0,227.0,208.0,113.0,101.0,627.0,1.0,52.0,499.0,206.0,962.0,0.0,141.0,148.0,140.0,66.0,561.0,3.0,65.0,4.0,123.0,5.0,74.0,70.0,69.0,71.0,117.0,4.0,143.0,938.0,236.0,74.0,96.0,150.0,18.0,69.0,119.0,85.0,240.0,0.0,621.0,69.0,0.0,101.0,88.0,11.0,335.0,1.0,187.0,49.0,50.0,205.0,207.0,343.0,74.0,96.0,157.0,53.0
enlightenment.csv,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,5.0,3.0,0.0,9.0,0.0,2.0,4.0,0.0,5.0,68.0,1.0,0.0,11.0,2.0,0.0,1.0,0.0,8.0,46.0,11.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,47.0,33.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,77.0,0.0,2.0,1.0,1.0,0.0,286.0,3.0,11.0,4.0,0.0,3.0,13.0,25.0,2.0,3.0,95.0,3.0,6.0,68.0,0.0,3.0,30.0,1.0,14.0,1.0,60.0,15.0,0.0,2.0,1.0,3.0,0.0,78.0,0.0,11.0,5.0,8.0,14.0,25.0,2.0,72.0,8.0,0.0,1.0,0.0,2.0,0.0
etherboot.csv,0.0,111.0,7.0,3.0,339.0,0.0,0.0,0.0,13.0,411.0,0.0,2.0,0.0,1.0,0.0,3.0,136.0,3.0,1.0,0.0,342.0,55.0,3.0,268.0,125.0,1341.0,530.0,0.0,271.0,11.0,97.0,355.0,119.0,0.0,1.0,2.0,1.0,256.0,0.0,318.0,147.0,262.0,3.0,13.0,2.0,259.0,0.0,208.0,2.0,0.0,627.0,13.0,1.0,499.0,206.0,962.0,0.0,141.0,1.0,0.0,0.0,561.0,3.0,0.0,4.0,0.0,5.0,11.0,24.0,6.0,71.0,74.0,4.0,1.0,938.0,0.0,3.0,96.0,4.0,7.0,0.0,119.0,1.0,1.0,2.0,621.0,69.0,0.0,53.0,0.0,11.0,335.0,4.0,2.0,49.0,2.0,38.0,12.0,343.0,4.0,3.0,1.0,0.0
exl.csv,0.0,0.0,5.0,4.0,0.0,0.0,0.0,14.0,30.0,113.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,2.0,9.0,1.0,2.0,59.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,6.0,21.0,24.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,20.0,3.0,18.0,2.0,7.0,24.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,64.0,0.0,1.0,1.0,2.0,0.0,158.0,6.0,5.0,2.0,0.0,1.0,24.0,13.0,9.0,24.0,44.0,0.0,5.0,26.0,1.0,8.0,15.0,0.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,61.0,0.0,5.0,0.0,1.0,1.0,49.0,5.0,66.0,8.0,0.0,1.0,0.0,2.0,0.0
ffigo.csv,0.0,2.0,4.0,4.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,9.0,3.0,0.0,0.0,5.0,1.0,168.0,1.0,0.0,2.0,52.0,2.0,1.0,3.0,2.0,530.0,68.0,0.0,0.0,6.0,21.0,0.0,51.0,0.0,0.0,3.0,1.0,1.0,11.0,33.0,262.0,1.0,55.0,105.0,0.0,227.0,2.0,1.0,101.0,4.0,1.0,0.0,53.0,1.0,51.0,0.0,0.0,1.0,1.0,0.0,49.0,1.0,2.0,0.0,0.0,83.0,20.0,3.0,2.0,0.0,29.0,49.0,4.0,10.0,0.0,2.0,96.0,6.0,13.0,0.0,119.0,85.0,1.0,1.0,0.0,69.0,0.0,101.0,3.0,13.0,5.0,8.0,187.0,2.0,2.0,16.0,7.0,0.0,74.0,0.0,2.0,0.0
fm-classic.csv,1.0,1.0,0.0,0.0,6.0,0.0,3.0,4.0,2.0,411.0,0.0,2.0,116.0,0.0,0.0,67.0,136.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,318.0,2.0,0.0,1.0,55.0,0.0,259.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,11.0,0.0,1.0,1.0,140.0,0.0,22.0,57.0,1.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,117.0,0.0,2.0,3.0,0.0,74.0,96.0,150.0,62.0,0.0,119.0,85.0,1.0,0.0,0.0,69.0,0.0,101.0,88.0,1.0,0.0,6.0,2.0,1.0,50.0,5.0,5.0,0.0,1.0,0.0,1.0,3.0
foursquared.csv,0.0,0.0,1.0,0.0,5.0,60.0,0.0,3.0,0.0,2.0,0.0,2.0,116.0,0.0,0.0,0.0,136.0,0.0,2.0,1.0,0.0,31.0,0.0,0.0,125.0,0.0,1.0,68.0,0.0,1.0,97.0,12.0,119.0,0.0,2.0,0.0,2.0,1.0,83.0,0.0,6.0,262.0,2.0,55.0,105.0,259.0,4.0,0.0,113.0,3.0,0.0,78.0,0.0,0.0,0.0,25.0,1.0,9.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,5.0,70.0,0.0,71.0,117.0,49.0,3.0,9.0,236.0,1.0,96.0,0.0,62.0,0.0,119.0,3.0,0.0,0.0,3.0,69.0,0.0,101.0,88.0,97.0,0.0,1.0,0.0,49.0,50.0,5.0,2.0,1.0,1.0,96.0,0.0,1.0
