,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
rcp-company-uibindings.csv,0.39,0.37,0.49,0.59,0.84,0.68,0.34,0.65,0.55,0.52,0.69,0.62,0.68,0.62,0.75,0.64,0.85,0.69,0.77,0.68,0.61,0.67,0.93,0.73,0.68,0.69,0.61,0.9,0.79,0.53,0.5,0.68,0.34,0.76,0.66,0.8,0.56,0.49,0.88,0.66,0.69,0.81,0.44,0.52,0.54,0.68,0.65,0.58,0.67,0.14,0.56,0.7,0.67,0.59,0.49,0.68,0.67,0.58,0.81,0.67,0.44,0.52,0.69,0.62,0.82,0.43,0.63,0.59,0.61,0.87,0.66,0.65,0.66,0.51,1.0,0.7,0.88,0.83,0.72,0.62,0.69,0.73,0.6,0.67,0.87,0.6,0.86
reaper3d.csv,0.64,0.64,0.7,0.56,0.72,1.05,0.52,0.72,0.95,0.77,0.52,0.87,0.76,0.95,0.73,0.73,0.86,0.75,0.64,0.63,0.95,0.79,0.85,0.79,0.9,0.71,0.79,0.73,0.59,0.72,0.66,0.92,1.01,0.49,0.8,0.78,0.83,0.88,0.73,0.98,0.81,0.77,0.81,0.83,0.77,0.81,0.85,0.6,0.79,0.97,0.77,0.57,0.85,1.0,0.72,0.99,0.89,0.78,0.79,0.75,0.35,0.59,0.49,0.7,0.75,0.66,0.52,0.72,0.92,0.92,0.77,0.72,0.84,0.55,1.04,0.95,0.61,0.94,0.85,0.77,0.64,0.67,0.82,0.75,0.7,0.62,0.86
sblim.csv,0.52,0.78,0.76,0.84,0.68,0.43,0.62,0.8,0.66,0.76,0.73,0.52,0.72,0.57,0.6,0.84,0.75,0.91,0.44,0.73,0.81,0.84,0.98,0.98,0.57,0.82,0.7,0.82,0.88,0.63,0.68,0.62,0.88,0.69,0.67,0.94,0.9,0.8,0.77,0.66,0.6,0.57,0.65,0.59,0.62,1.0,0.88,0.9,1.01,0.73,0.62,0.2,0.46,0.58,0.42,0.58,0.71,0.86,0.58,0.43,0.65,0.63,1.04,1.0,0.84,0.46,0.83,0.77,0.75,0.61,0.87,0.44,0.51,0.78,1.03,0.71,0.88,0.69,0.67,0.61,0.81,0.61,0.81,0.76,0.55,0.6,0.68
scenemonitor.csv,0.55,0.6,0.55,0.68,0.85,0.18,0.52,0.78,0.72,0.46,0.86,0.65,0.65,0.82,0.75,0.72,0.83,0.65,0.77,0.7,0.61,0.71,0.98,0.74,0.89,0.72,0.62,0.63,0.84,0.9,0.75,0.64,0.55,0.61,0.94,0.74,0.71,0.51,0.82,0.35,0.58,0.42,0.72,0.4,0.63,0.75,0.71,0.92,0.84,0.59,0.61,0.74,0.56,0.53,0.48,0.6,0.63,0.61,1.0,0.39,0.46,0.62,0.77,0.57,0.61,0.63,0.78,0.67,0.72,0.67,0.88,0.95,0.61,0.51,1.0,0.7,0.96,0.58,0.59,0.75,0.59,0.81,0.72,0.65,0.91,0.54,0.72
servicestack.csv,0.91,1.0,0.91,1.0,0.67,0.91,0.61,0.91,0.96,0.76,0.93,0.97,0.95,0.75,0.77,1.0,0.89,0.73,0.66,1.0,0.86,0.85,0.92,1.0,0.84,0.62,0.84,0.92,0.9,1.0,0.8,0.62,0.97,0.47,0.69,1.0,0.9,0.88,0.77,0.95,1.0,0.8,0.76,0.77,0.84,0.33,1.0,0.69,0.97,0.88,0.88,0.88,0.7,0.68,0.68,0.76,0.92,0.9,1.0,1.0,0.88,1.0,0.5,1.0,1.0,0.91,1.0,0.95,0.93,0.87,0.98,0.86,0.94,1.0,1.0,0.97,0.93,0.85,0.76,0.94,0.78,0.83,0.81,0.73,0.92,0.85,0.72
sidekar.csv,1.0,0.95,1.0,1.0,1.0,1.0,0.56,1.0,1.0,1.0,1.0,1.0,0.28,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.74,1.0,1.0,1.0,1.0,1.0,0.71,1.0,1.0,1.0
springside.csv,0.55,0.63,0.53,0.6,0.53,0.58,1.05,0.64,0.93,0.51,0.72,0.52,0.62,0.75,0.52,0.82,0.58,0.68,0.72,0.62,0.82,0.62,0.87,0.73,0.67,0.64,0.59,0.4,0.86,0.67,0.56,0.43,0.97,0.68,0.83,0.85,0.82,0.85,0.72,0.62,0.91,0.66,0.79,0.36,0.58,0.51,0.55,0.74,0.68,0.49,0.78,0.78,0.58,0.58,0.85,0.84,0.68,0.73,0.62,0.73,0.76,0.54,0.43,1.0,0.86,0.72,0.9,0.67,0.65,1.0,0.72,0.82,0.57,0.73,1.01,0.76,0.88,0.61,0.6,0.66,0.65,0.62,0.64,0.83,0.66,0.62,0.51
swtfox.csv,0.81,0.41,0.89,1.0,0.86,0.88,0.85,0.78,0.72,0.77,0.85,0.81,0.85,0.86,0.8,0.74,0.83,0.99,0.84,0.93,0.78,0.77,0.97,0.95,0.67,0.69,0.86,0.77,0.44,0.89,1.17,0.77,0.91,0.85,0.82,1.0,0.81,0.66,0.7,0.86,0.92,0.75,1.0,0.85,0.89,0.5,0.93,0.98,1.0,0.76,0.97,1.0,0.9,0.83,1.01,0.83,0.89,0.8,1.02,0.94,1.01,0.96,0.82,0.79,1.13,0.95,0.96,0.82,0.72,0.93,0.95,0.92,0.88,0.64,0.57,0.73,0.51,0.71,0.9,0.74,0.84,1.0,0.57,0.97,1.01,0.76,0.75
synecdoche.csv,0.85,1.0,0.56,0.64,0.8,1.02,0.71,0.82,0.7,0.66,0.74,0.65,0.66,0.67,0.74,1.0,0.66,0.46,0.58,0.94,0.64,0.69,0.63,0.71,0.79,0.77,0.63,0.75,0.89,0.9,0.54,0.76,0.41,0.67,0.68,0.73,0.69,0.85,0.76,0.74,0.68,0.79,1.01,0.94,0.6,0.83,0.68,0.76,0.46,0.58,0.59,0.88,0.82,0.73,0.79,0.76,0.75,0.61,0.67,0.96,0.68,0.87,1.04,0.95,0.74,0.56,0.66,0.51,0.95,0.65,0.6,0.91,0.8,0.94,1.07,0.82,0.92,0.69,0.76,0.68,0.73,0.68,0.94,0.67,0.82,0.67,0.95
thedata.csv,0.86,0.38,0.91,0.63,0.72,1.02,0.63,0.76,0.9,0.79,0.69,0.74,0.73,0.76,0.81,0.82,0.89,0.65,0.71,0.62,0.92,0.81,0.77,0.71,0.64,0.79,0.69,0.91,0.83,0.83,0.8,0.84,1.06,0.54,0.54,0.89,0.83,1.0,0.7,1.0,0.8,0.82,0.82,0.98,0.73,0.8,0.86,0.63,0.74,1.04,0.85,0.72,0.86,0.95,0.93,0.77,0.72,0.81,0.74,0.74,0.7,0.52,0.68,0.69,0.08,0.75,0.57,0.72,0.6,0.86,0.71,0.75,0.86,0.55,1.09,0.93,0.84,0.91,0.93,0.66,0.77,0.68,0.61,0.86,0.63,0.71,0.95
tmva.csv,1.0,0.94,1.0,0.61,0.93,1.0,0.82,0.96,0.88,0.99,0.6,0.83,0.74,1.0,0.89,0.6,1.0,0.91,0.72,0.68,1.0,1.0,0.82,0.52,0.85,0.76,0.67,0.61,1.0,0.87,1.0,1.0,1.0,0.9,0.88,0.62,0.76,0.93,0.93,1.0,0.97,1.0,0.84,1.0,1.0,1.0,0.85,0.64,0.62,1.0,0.9,1.09,1.0,0.99,0.76,0.87,1.0,0.96,0.85,1.0,0.69,0.77,0.96,0.6,0.98,0.71,0.72,1.0,0.82,0.93,0.42,1.0,1.0,0.53,1.25,0.83,0.95,1.0,0.86,0.87,0.73,0.94,0.91,0.98,0.98,0.98,0.89
twostep.csv,0.58,0.42,0.85,0.43,0.65,0.68,0.55,0.62,0.78,0.64,0.7,0.54,0.47,0.7,0.66,0.75,0.54,0.73,0.47,0.57,0.86,0.63,0.98,0.63,0.48,0.7,0.82,0.74,0.58,0.77,0.45,0.83,0.97,0.8,0.89,0.69,0.53,0.51,0.84,0.58,0.63,0.59,0.78,0.29,0.72,0.8,0.75,0.56,0.61,0.56,0.81,0.84,0.93,0.65,0.88,0.64,0.68,0.7,0.5,0.45,0.68,0.53,0.51,0.62,0.85,0.69,0.53,0.51,0.61,1.0,0.75,0.97,0.92,0.45,1.03,0.75,0.7,0.82,0.72,0.7,0.84,0.68,0.64,0.8,0.82,0.61,0.64
wheat.csv,0.79,0.67,0.87,0.58,0.87,0.71,0.72,0.68,0.87,0.68,0.97,0.69,0.83,0.88,0.66,0.62,0.95,0.61,0.86,0.41,0.54,0.67,0.91,0.64,0.49,0.89,0.55,0.83,0.87,0.77,0.67,0.65,0.76,0.59,0.62,0.81,0.68,0.95,0.66,0.77,0.9,0.9,0.77,0.29,0.54,1.0,0.68,0.7,0.79,0.77,0.72,0.82,0.77,0.73,1.01,0.72,0.65,0.76,0.42,0.73,0.7,0.68,0.45,0.9,0.76,1.12,0.5,0.77,0.67,0.91,0.74,0.89,0.89,0.62,1.01,0.9,0.84,0.63,0.62,0.74,0.66,0.61,0.54,1.01,0.66,0.95,0.86
wsmt.csv,0.86,1.0,0.69,1.0,0.75,1.19,0.64,0.87,0.96,0.86,0.93,0.93,0.98,0.94,0.85,1.0,0.85,0.93,0.88,0.93,0.93,0.81,0.28,1.0,1.0,0.87,0.99,0.86,0.93,0.77,0.66,0.8,0.74,0.78,0.78,1.0,0.84,0.84,0.98,0.69,0.99,1.0,0.67,0.93,0.91,0.87,0.96,0.98,1.0,0.73,0.78,0.74,0.84,0.61,0.7,0.96,0.86,0.8,0.8,1.08,1.0,0.95,0.76,0.95,1.0,0.72,0.93,0.97,0.94,0.97,0.98,0.75,0.96,1.0,0.71,0.84,0.63,0.82,0.89,0.96,0.94,0.93,0.95,0.82,0.65,0.94,0.87
yarp0.csv,0.65,0.65,0.79,0.71,0.71,0.83,0.88,0.61,0.89,0.89,0.81,0.83,0.59,0.81,0.59,0.85,0.95,0.46,0.6,0.65,0.87,0.81,1.03,0.8,0.7,0.92,0.77,0.73,0.9,0.69,1.01,0.67,0.78,0.52,0.65,0.84,0.88,0.81,0.8,0.93,0.7,0.8,1.01,0.65,0.76,0.82,0.72,0.73,0.71,0.84,1.0,0.63,0.86,0.79,0.65,0.55,0.72,0.81,1.0,0.77,0.74,0.63,0.54,0.92,0.74,0.91,0.55,0.86,0.66,0.83,0.84,0.61,0.72,0.74,1.01,0.8,0.71,0.77,0.77,0.49,0.87,0.67,0.84,0.73,0.76,0.79,0.74
