,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
javaprofiler.csv,0.6,0.61,0.53,0.69,0.63,0.0,0.57,0.6,0.68,0.63,0.43,0.13,0.57,0.59,0.57,0.58,0.55,0.6,0.09,0.59,0.48,0.59,0.64,0.39,0.65,0.42,0.56,0.5,0.45,0.09,0.54,0.61,0.58,0.3,0.37,0.63,0.64,0.72,0.41,0.45,0.7,0.53,0.59,0.36,0.45,0.64,0.55,0.33,0.51,0.75,0.09,0.51,0.63,0.52,0.56,0.58,0.66,0.44,0.94,0.77,0.36,0.62,0.33,0.54,0.49,0.59,0.55,0.5,0.53,0.6,0.56,0.0,0.0,0.78,0.65,0.17,0.74,0.63,0.62,0.2,0.54,0.38,0.66,0.59,0.0,0.57,0.62
jbasic.csv,0.0,0.61,0.0,0.56,0.71,0.0,0.59,0.64,0.64,0.45,0.47,0.63,0.52,0.42,0.49,0.69,0.78,0.21,0.05,0.25,0.0,0.51,0.27,0.0,0.33,0.51,0.61,0.57,0.0,0.51,0.0,0.41,0.0,0.71,0.0,0.3,0.27,0.7,0.56,0.57,0.29,0.17,0.72,0.0,0.5,0.09,0.0,0.13,0.25,0.0,0.59,0.27,0.05,0.63,0.29,0.0,0.0,0.46,0.41,0.21,0.54,0.0,0.69,0.0,0.13,0.27,0.55,0.71,0.35,0.0,0.09,0.75,0.05,0.17,0.0,0.55,0.6,0.6,0.51,0.6,0.27,0.35,0.33,0.49,0.62,0.0,0.67
jbpm.csv,0.25,0.0,0.13,0.0,0.1,0.09,0.0,0.02,0.0,0.1,0.0,0.0,0.02,0.1,0.16,0.0,0.04,0.0,0.01,0.0,0.07,0.11,0.17,0.0,0.25,0.02,0.06,0.0,0.06,0.0,0.05,0.02,0.0,0.36,0.15,0.0,0.05,0.28,0.13,0.0,0.0,0.12,0.0,0.27,0.18,0.0,0.01,0.0,0.0,0.28,0.14,0.11,0.0,0.8,0.0,0.3,0.2,0.2,0.0,0.11,0.0,0.02,0.15,0.0,0.0,0.18,0.05,0.06,0.15,0.0,0.0,0.06,0.19,0.0,0.0,0.0,0.04,0.04,0.15,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.34
jchassis.csv,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
jedit.csv,0.0,0.0,0.76,0.17,0.61,0.0,0.21,0.0,0.59,0.0,0.0,0.05,0.65,0.37,0.0,0.13,0.13,0.33,0.0,0.41,0.59,0.21,0.13,0.09,0.0,0.42,0.37,0.0,0.36,0.0,0.0,0.05,0.65,0.3,0.24,0.48,0.38,0.0,0.0,0.0,0.0,0.17,0.09,0.0,0.0,0.09,0.47,0.67,0.21,0.0,0.24,0.38,0.0,0.09,0.09,0.0,0.48,0.0,0.0,0.0,0.13,0.17,0.0,0.0,0.0,0.09,0.09,0.21,0.34,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.39,0.0,0.0,0.57,0.0
jgnash.csv,0.7,0.75,0.56,0.63,0.4,0.77,0.76,0.13,0.3,0.59,0.44,0.73,0.65,0.37,0.52,0.54,0.28,0.53,0.28,0.44,0.47,0.62,0.42,0.21,0.37,0.55,0.62,0.74,0.49,0.0,0.55,0.68,0.59,0.58,0.29,0.36,0.34,0.51,0.49,0.49,0.59,0.44,0.88,0.73,0.57,0.61,0.47,0.59,0.52,0.64,0.5,0.58,0.5,0.68,0.74,0.62,0.52,0.51,0.44,0.86,0.76,0.66,0.73,0.35,0.28,0.44,0.67,0.55,0.55,0.55,0.42,0.12,0.41,0.83,0.0,0.53,0.45,0.61,0.7,0.56,0.54,0.65,0.52,0.6,0.33,0.56,0.59
jgossipforum.csv,0.31,0.45,0.12,0.49,0.32,0.54,0.24,0.26,0.05,0.27,0.28,0.1,0.24,0.04,0.42,0.44,0.55,0.23,0.63,0.32,0.25,0.21,0.34,0.21,0.6,0.29,0.46,0.26,0.34,0.29,0.31,0.36,0.07,0.63,0.02,0.31,0.0,0.15,0.36,0.29,0.0,0.26,0.38,0.1,0.19,0.4,0.4,0.56,0.47,0.14,0.48,0.61,0.18,0.14,0.0,0.55,0.26,0.43,0.98,0.32,0.69,0.59,0.0,0.4,0.55,0.06,0.71,0.41,0.46,0.37,0.2,0.27,0.02,0.84,0.0,0.33,0.28,0.37,0.41,0.67,0.3,0.64,0.45,0.17,0.0,0.62,0.17
jmoney.csv,0.47,0.74,0.42,0.65,0.54,0.82,0.84,0.48,0.7,0.62,0.46,0.7,0.69,0.37,0.54,0.56,0.69,0.71,0.46,0.39,0.36,0.56,0.33,0.21,0.36,0.36,0.62,0.49,0.42,0.53,0.58,0.68,0.75,0.62,0.21,0.38,0.16,0.62,0.43,0.62,0.62,0.7,0.82,0.38,0.54,0.63,0.43,0.59,0.57,0.55,0.49,0.4,0.72,0.66,0.37,0.59,0.45,0.43,0.62,0.61,0.63,0.61,0.53,0.48,0.28,0.88,0.74,0.69,0.53,0.55,0.4,0.23,0.42,0.8,0.0,0.24,0.4,0.64,0.72,0.58,0.65,0.65,0.52,0.57,0.12,0.71,0.58
jmonkeyengine.csv,0.46,0.73,0.1,0.65,0.53,0.26,0.41,0.32,0.46,0.37,0.44,0.53,0.33,0.26,0.47,0.43,0.29,0.33,0.47,0.64,0.18,0.26,0.58,0.24,0.48,0.59,0.54,0.46,0.64,0.27,0.13,0.44,0.15,0.46,0.07,0.24,0.34,0.45,0.67,0.18,0.41,0.43,0.75,0.61,0.47,0.22,0.26,0.0,0.0,0.36,0.38,0.73,0.18,0.71,0.33,0.72,0.48,0.51,0.41,0.3,0.56,0.67,0.37,0.09,0.25,0.22,0.47,0.31,0.49,0.36,0.09,0.14,0.0,0.64,0.73,0.52,0.62,0.37,0.47,0.45,0.4,0.12,0.67,0.53,0.21,0.14,0.58
joustsim.csv,0.43,0.75,0.49,0.38,0.54,0.27,0.7,0.57,0.09,0.65,0.47,0.57,0.58,0.53,0.6,0.5,0.66,0.52,0.39,0.46,0.44,0.55,0.47,0.49,0.38,0.72,0.62,0.44,0.46,0.53,0.54,0.62,0.58,0.52,0.22,0.49,0.55,0.07,0.37,0.4,0.4,0.39,0.65,0.67,0.6,0.32,0.51,0.48,0.35,0.36,0.28,0.4,0.27,0.78,0.37,0.3,0.68,0.34,0.94,0.9,0.46,0.7,0.64,0.57,0.92,0.39,0.57,0.25,0.57,0.16,0.45,0.12,0.18,0.73,0.8,0.56,0.63,0.66,0.63,0.57,0.53,0.59,0.54,0.52,0.22,0.52,0.17
jpaul.csv,0.66,0.0,0.51,0.0,0.32,0.2,0.43,0.6,0.3,0.42,0.19,0.45,0.32,0.29,0.39,0.0,0.19,0.1,0.26,0.0,0.42,0.49,0.47,0.06,0.47,0.46,0.45,0.47,0.42,0.29,0.25,0.34,0.4,0.51,0.6,0.0,0.11,0.91,0.38,0.34,0.83,0.42,0.8,0.51,0.5,0.51,0.0,0.02,0.0,0.2,0.55,0.17,0.5,0.58,0.0,0.11,0.43,0.23,0.24,0.64,0.0,0.26,0.76,0.0,0.0,0.59,0.09,0.14,0.54,0.51,0.11,0.48,0.01,0.0,0.93,0.24,0.59,0.18,0.44,0.07,0.27,0.0,0.54,0.35,0.39,0.57,0.47
jrefactory.csv,0.0,0.75,0.55,0.55,0.1,0.0,0.54,0.35,0.54,0.44,0.69,0.44,0.46,0.29,0.42,0.54,0.39,0.43,0.1,0.56,0.3,0.45,0.27,0.55,0.48,0.13,0.55,0.44,0.61,0.38,0.56,0.48,0.0,0.4,0.56,0.37,0.54,0.49,0.45,0.63,0.41,0.16,0.0,0.54,0.49,0.39,0.5,0.72,0.55,0.47,0.36,0.6,0.41,0.48,0.5,0.41,0.13,0.55,0.23,0.28,0.52,0.67,0.23,0.53,0.13,0.65,0.7,0.49,0.49,0.41,0.39,0.56,0.46,0.87,0.61,0.58,0.52,0.46,0.39,0.6,0.51,0.51,0.51,0.51,0.39,0.61,0.22
jsecurity.csv,0.39,0.27,0.25,0.4,0.42,0.24,0.64,0.6,0.05,0.31,0.37,0.73,0.26,0.55,0.38,0.35,0.13,0.14,0.5,0.29,0.26,0.29,0.17,0.11,0.06,0.56,0.17,0.02,0.26,0.29,0.24,0.61,0.29,0.62,0.43,0.09,0.21,0.28,0.41,0.35,0.62,0.29,0.59,0.67,0.3,0.21,0.36,0.63,0.45,0.24,0.07,0.27,0.63,0.32,0.71,0.26,0.26,0.09,0.63,0.44,0.0,0.34,0.62,0.44,0.29,0.49,0.46,0.0,0.22,0.6,0.39,0.54,0.31,0.15,0.0,0.52,0.52,0.59,0.56,0.22,0.47,0.54,0.28,0.25,0.34,0.25,0.17
jsidplay2.csv,0.47,0.04,0.05,0.4,0.55,0.0,0.6,0.63,0.68,0.48,0.46,0.32,0.67,0.56,0.55,0.41,0.72,0.51,0.45,0.42,0.42,0.52,0.55,0.36,0.56,0.19,0.27,0.17,0.32,0.55,0.62,0.55,0.0,0.53,0.48,0.31,0.66,0.72,0.31,0.47,0.57,0.52,0.0,0.37,0.5,0.54,0.18,0.18,0.32,0.39,0.41,0.39,0.41,0.62,0.69,0.2,0.29,0.44,0.0,0.0,0.14,0.29,0.14,0.33,0.2,0.77,0.36,0.77,0.34,0.58,0.38,0.62,0.45,0.29,0.5,0.25,0.51,0.66,0.59,0.41,0.57,0.17,0.29,0.57,0.65,0.09,0.33
libopenmetaverse.csv,0.73,0.48,0.49,0.63,0.55,0.73,0.6,0.59,0.62,0.61,0.48,0.51,0.66,0.59,0.63,0.53,0.37,0.52,0.24,0.58,0.28,0.3,0.29,0.27,0.71,0.31,0.51,0.52,0.55,0.54,0.0,0.59,0.0,0.36,0.1,0.41,0.28,0.63,0.49,0.55,0.64,0.24,0.86,0.76,0.41,0.46,0.38,0.65,0.39,0.68,0.47,0.57,0.65,0.42,0.52,0.55,0.32,0.39,0.3,0.72,0.57,0.64,0.45,0.4,0.29,0.66,0.73,0.4,0.52,0.0,0.47,0.05,0.52,0.77,0.57,0.53,0.63,0.52,0.62,0.58,0.62,0.64,0.5,0.54,0.41,0.27,0.58
log4net.csv,0.58,0.5,0.39,0.3,0.34,0.67,0.24,0.31,0.34,0.33,0.19,0.43,0.38,0.51,0.21,0.11,0.13,0.27,0.13,0.55,0.33,0.19,0.22,0.06,0.36,0.24,0.57,0.15,0.26,0.29,0.54,0.39,0.18,0.31,0.74,0.12,0.12,0.45,0.3,0.57,0.41,0.65,0.0,0.66,0.35,0.45,0.38,0.14,0.12,0.46,0.57,0.27,0.7,0.31,0.97,0.2,0.0,0.52,0.0,0.73,0.43,0.21,0.0,0.39,0.28,0.68,0.26,0.28,0.1,0.58,0.17,0.56,0.34,0.53,0.0,0.46,0.11,0.28,0.32,0.35,0.48,0.28,0.15,0.28,0.53,0.67,0.34
logicmail.csv,0.86,0.0,0.0,0.0,0.0,0.83,0.33,0.17,0.32,0.05,0.0,0.3,0.13,0.0,0.33,0.0,0.0,0.53,0.0,0.3,0.27,0.0,0.45,0.09,0.24,0.0,0.0,0.0,0.31,0.58,0.62,0.49,0.0,0.09,0.0,0.0,0.56,0.57,0.13,0.51,0.43,0.4,0.0,0.79,0.21,0.17,0.21,0.13,0.09,0.49,0.44,0.09,0.05,0.67,0.09,0.13,0.0,0.17,0.21,0.77,0.21,0.0,0.38,0.0,0.46,0.32,0.09,0.21,0.0,0.13,0.0,0.33,0.0,0.17,0.68,0.48,0.37,0.05,0.17,0.43,0.05,0.17,0.0,0.13,0.61,0.24,0.79
madman.csv,0.53,0.42,0.09,0.5,0.24,0.0,0.63,0.26,0.37,0.42,0.19,0.49,0.24,0.17,0.23,0.36,0.25,0.7,0.02,0.13,0.07,0.15,0.29,0.31,0.3,0.24,0.31,0.31,0.43,0.28,0.29,0.1,0.12,0.35,0.02,0.32,0.28,0.61,0.43,0.18,0.0,0.41,0.0,0.18,0.43,0.21,0.17,0.29,0.35,0.37,0.49,0.63,0.1,0.4,0.38,0.11,0.2,0.35,0.23,0.71,0.63,0.45,0.14,0.28,0.0,0.0,0.3,0.33,0.39,0.3,0.26,0.1,0.4,0.87,0.0,0.53,0.19,0.37,0.4,0.14,0.07,0.2,0.31,0.09,0.32,0.21,0.17
matrex.csv,0.67,0.66,0.61,0.67,0.29,0.0,0.45,0.63,0.23,0.46,0.29,0.35,0.59,0.29,0.32,0.51,0.37,0.57,0.17,0.46,0.4,0.29,0.32,0.27,0.3,0.11,0.62,0.49,0.32,0.29,0.39,0.34,0.28,0.51,0.47,0.37,0.12,0.52,0.39,0.56,0.53,0.46,0.77,0.59,0.54,0.07,0.35,0.63,0.47,0.42,0.58,0.74,0.76,0.72,0.69,0.0,0.25,0.58,0.42,0.66,0.42,0.63,0.43,0.5,0.29,0.82,0.58,0.5,0.23,0.63,0.4,0.84,0.58,0.8,0.0,0.06,0.5,0.44,0.54,0.35,0.53,0.65,0.15,0.44,0.54,0.63,0.47
mclient-mume.csv,0.11,0.87,0.13,0.6,0.63,0.24,0.44,0.46,0.09,0.17,0.25,0.27,0.2,0.5,0.35,0.48,0.17,0.05,0.55,0.55,0.24,0.49,0.41,0.44,0.54,0.19,0.57,0.36,0.02,0.29,0.11,0.35,0.01,0.54,0.34,0.56,0.12,0.15,0.44,0.18,0.15,0.24,0.52,0.23,0.52,0.15,0.57,0.55,0.53,0.27,0.34,0.37,0.0,0.62,0.37,0.61,0.32,0.45,0.78,0.11,0.53,0.61,0.72,0.28,0.29,0.33,0.5,0.04,0.63,0.21,0.49,0.43,0.0,0.63,0.96,0.29,0.06,0.18,0.52,0.59,0.38,0.5,0.47,0.49,0.23,0.17,0.17
mediate.csv,0.15,0.09,0.25,0.21,0.44,0.0,0.45,0.54,0.05,0.28,0.42,0.12,0.32,0.43,0.56,0.11,0.47,0.19,0.48,0.0,0.3,0.57,0.13,0.06,0.13,0.15,0.55,0.41,0.21,0.0,0.36,0.65,0.07,0.47,0.3,0.06,0.24,0.53,0.61,0.24,0.39,0.51,0.31,0.18,0.32,0.07,0.1,0.52,0.49,0.53,0.37,0.27,0.68,0.7,0.64,0.47,0.37,0.41,0.57,0.4,0.29,0.29,0.54,0.23,0.0,0.23,0.3,0.1,0.43,0.72,0.27,0.4,0.47,0.15,0.57,0.45,0.62,0.28,0.5,0.07,0.35,0.09,0.39,0.2,0.67,0.43,0.59
mobicents.csv,0.77,0.42,0.65,0.56,0.63,0.59,0.58,0.59,0.58,0.68,0.49,0.49,0.59,0.13,0.67,0.54,0.64,0.64,0.21,0.56,0.57,0.63,0.5,0.23,0.52,0.27,0.32,0.49,0.34,0.77,0.4,0.63,0.16,0.66,0.0,0.48,0.52,0.56,0.39,0.62,0.84,0.39,0.36,0.72,0.62,0.68,0.61,0.13,0.31,0.58,0.35,0.3,0.75,0.66,0.36,0.09,0.52,0.6,0.62,0.58,0.42,0.09,0.85,0.27,0.46,0.38,0.4,0.57,0.49,0.64,0.52,0.64,0.58,0.26,0.47,0.63,0.41,0.59,0.69,0.37,0.66,0.4,0.42,0.56,0.33,0.58,0.57
mp-rechnungs-und-kundenverwaltung.csv,0.21,0.32,0.66,0.32,0.32,0.34,0.62,0.44,0.62,0.57,0.54,0.48,0.39,0.2,0.47,0.45,0.5,0.84,0.13,0.05,0.32,0.53,0.38,0.17,0.3,0.27,0.12,0.21,0.32,0.29,0.06,0.34,0.51,0.53,0.17,0.15,0.62,0.77,0.28,0.12,0.53,0.16,0.67,0.0,0.46,0.15,0.2,0.46,0.45,0.32,0.07,0.62,0.65,0.69,0.0,0.11,0.62,0.55,0.24,0.46,0.14,0.4,0.0,0.29,0.29,0.5,0.56,0.48,0.37,0.18,0.36,0.34,0.36,0.54,0.8,0.0,0.64,0.46,0.36,0.23,0.66,0.62,0.39,0.46,0.0,0.13,0.0
mule.csv,0.76,0.33,0.53,0.54,0.21,0.48,0.0,0.66,0.05,0.53,0.33,0.12,0.27,0.52,0.33,0.53,0.16,0.27,0.66,0.17,0.41,0.3,0.23,0.57,0.62,0.3,0.65,0.05,0.14,0.54,0.54,0.53,0.36,0.56,0.0,0.31,0.43,0.61,0.42,0.69,0.54,0.61,0.0,0.61,0.49,0.46,0.0,0.35,0.25,0.37,0.42,0.17,0.53,0.55,0.38,0.64,0.48,0.41,0.45,0.58,0.43,0.47,0.29,0.56,0.53,0.81,0.4,0.39,0.35,0.56,0.4,0.29,0.72,0.36,0.0,0.29,0.1,0.11,0.62,0.45,0.58,0.28,0.39,0.25,0.63,0.24,0.34
mycila.csv,0.5,0.0,0.53,0.09,0.51,0.0,0.53,0.62,0.46,0.48,0.56,0.57,0.6,0.0,0.53,0.0,0.42,0.64,0.65,0.0,0.26,0.54,0.51,0.17,0.39,0.33,0.59,0.49,0.35,0.5,0.6,0.46,0.0,0.38,0.0,0.0,0.51,0.45,0.46,0.13,0.48,0.58,0.52,0.26,0.64,0.34,0.21,0.58,0.0,0.34,0.76,0.36,0.46,0.39,0.63,0.29,0.45,0.48,0.48,0.5,0.57,0.47,0.37,0.0,0.61,0.6,0.38,0.65,0.43,0.4,0.46,0.63,0.0,0.0,0.0,0.58,0.38,0.39,0.47,0.38,0.53,0.0,0.43,0.0,0.8,0.62,0.51
neodatis-odb.csv,0.46,0.5,0.59,0.74,0.41,0.0,0.63,0.52,0.0,0.49,0.54,0.43,0.43,0.36,0.58,0.6,0.38,0.1,0.48,0.45,0.51,0.59,0.23,0.17,0.45,0.2,0.58,0.54,0.36,0.53,0.8,0.43,0.0,0.35,0.55,0.31,0.45,0.39,0.75,0.67,0.62,0.51,0.36,0.44,0.39,0.28,0.6,0.62,0.27,0.63,0.48,0.5,0.52,0.4,0.36,0.41,0.55,0.4,0.56,0.58,0.53,0.46,0.6,0.55,0.54,0.69,0.39,0.51,0.44,0.58,0.31,0.7,0.43,0.5,0.57,0.55,0.62,0.4,0.46,0.28,0.59,0.42,0.33,0.54,0.6,0.68,0.58
ngl.csv,0.82,0.73,0.63,0.74,0.5,0.74,0.72,0.68,0.54,0.46,0.56,0.57,0.53,0.58,0.53,0.59,0.53,0.32,0.29,0.29,0.35,0.43,0.27,0.46,0.13,0.44,0.17,0.51,0.41,0.47,0.49,0.62,0.7,0.3,0.39,0.48,0.6,0.64,0.56,0.62,0.57,0.44,0.69,0.73,0.57,0.66,0.26,0.68,0.46,0.57,0.58,0.74,0.54,0.6,0.48,0.35,0.58,0.68,0.68,0.7,0.32,0.7,0.72,0.53,0.21,0.46,0.24,0.68,0.21,0.41,0.51,0.6,0.68,0.63,0.0,0.44,0.68,0.51,0.69,0.48,0.49,0.6,0.53,0.37,0.41,0.38,0.64
nunit.csv,0.46,0.31,0.5,0.37,0.44,0.54,0.77,0.27,0.41,0.42,0.3,0.25,0.31,0.35,0.54,0.52,0.67,0.14,0.27,0.47,0.13,0.6,0.68,0.56,0.41,0.2,0.42,0.53,0.25,0.52,0.27,0.71,0.23,0.44,0.53,0.61,0.12,0.34,0.59,0.33,0.53,0.47,0.78,0.35,0.51,0.63,0.54,0.41,0.49,0.55,0.41,0.48,0.55,0.65,0.37,0.58,0.52,0.6,0.9,0.21,0.52,0.42,0.4,0.53,0.46,0.48,0.41,0.5,0.51,0.73,0.51,0.17,0.41,0.26,0.7,0.46,0.32,0.46,0.69,0.35,0.43,0.38,0.48,0.55,0.42,0.34,0.33
octet.csv,0.46,0.29,0.53,0.66,0.36,0.65,0.44,0.66,0.38,0.61,0.27,0.57,0.66,0.38,0.64,0.31,0.31,0.53,0.45,0.59,0.27,0.56,0.23,0.11,0.61,0.34,0.61,0.42,0.38,0.29,0.48,0.49,0.28,0.5,0.47,0.31,0.37,0.32,0.5,0.45,0.41,0.36,0.33,0.75,0.51,0.15,0.52,0.51,0.49,0.62,0.35,0.31,0.64,0.8,0.36,0.59,0.35,0.53,0.47,0.49,0.65,0.16,0.64,0.41,0.29,0.39,0.56,0.69,0.36,0.53,0.45,0.55,0.56,0.14,0.0,0.12,0.28,0.15,0.6,0.29,0.6,0.57,0.44,0.53,0.23,0.49,0.73
open-media-library.csv,0.58,0.57,0.52,0.59,0.74,0.61,0.88,0.66,0.05,0.69,0.43,0.55,0.71,0.52,0.63,0.49,0.53,0.7,0.68,0.59,0.25,0.62,0.43,0.43,0.51,0.43,0.52,0.56,0.38,0.42,0.48,0.56,0.0,0.74,0.59,0.4,0.47,0.55,0.52,0.58,0.54,0.51,0.35,0.62,0.59,0.57,0.55,0.55,0.53,0.33,0.52,0.64,0.74,0.6,0.43,0.58,0.5,0.59,0.81,0.57,0.4,0.64,0.61,0.54,0.77,0.68,0.64,0.49,0.52,0.0,0.48,0.59,0.64,0.69,0.0,0.5,0.64,0.59,0.49,0.7,0.56,0.64,0.52,0.47,0.61,0.59,0.3
opendvr.csv,0.38,0.24,0.58,0.41,0.5,0.52,0.92,0.63,0.22,0.66,0.42,0.38,0.43,0.0,0.58,0.27,0.62,0.44,0.55,0.44,0.41,0.56,0.24,0.73,0.56,0.35,0.58,0.21,0.18,0.29,0.54,0.61,0.26,0.73,0.24,0.26,0.46,0.15,0.36,0.24,0.52,0.53,0.24,0.79,0.61,0.66,0.29,0.51,0.35,0.31,0.15,0.27,0.67,0.74,0.37,0.51,0.51,0.56,0.74,0.5,0.42,0.33,0.64,0.21,0.29,0.57,0.29,0.46,0.22,0.45,0.41,0.29,0.13,0.0,0.0,0.06,0.25,0.58,0.68,0.35,0.61,0.59,0.35,0.51,0.24,0.34,0.17
openefm.csv,0.24,0.47,0.02,0.46,0.24,0.1,0.0,0.32,0.05,0.51,0.4,0.6,0.11,0.46,0.54,0.52,0.07,0.65,0.58,0.59,0.18,0.07,0.23,0.39,0.65,0.66,0.58,0.37,0.06,0.39,0.0,0.31,0.01,0.18,0.4,0.39,0.11,0.07,0.5,0.46,0.48,0.52,0.0,0.42,0.56,0.14,0.31,0.47,0.25,0.17,0.0,0.26,0.49,0.34,0.37,0.5,0.13,0.12,0.43,0.29,0.14,0.62,0.4,0.34,0.0,0.42,0.53,0.09,0.48,0.0,0.47,0.27,0.09,0.78,0.67,0.42,0.42,0.68,0.46,0.22,0.45,0.45,0.43,0.12,0.61,0.36,0.0
piccolo2d.csv,0.63,0.24,0.48,0.5,0.36,0.61,0.24,0.45,0.18,0.44,0.19,0.16,0.24,0.32,0.3,0.36,0.23,0.48,0.33,0.17,0.38,0.24,0.32,0.17,0.42,0.13,0.27,0.0,0.25,0.54,0.44,0.34,0.0,0.61,0.5,0.1,0.17,0.52,0.31,0.62,0.54,0.56,0.0,0.36,0.4,0.4,0.21,0.29,0.2,0.54,0.5,0.54,0.82,0.5,0.7,0.11,0.32,0.53,0.0,0.41,0.15,0.33,0.0,0.15,0.29,0.6,0.3,0.41,0.32,0.64,0.31,0.72,0.5,0.65,0.0,0.46,0.2,0.34,0.28,0.14,0.47,0.55,0.28,0.39,0.6,0.66,0.33
pokenetonline.csv,0.4,0.17,0.17,0.24,0.09,0.0,0.21,0.09,0.27,0.27,0.13,0.38,0.21,0.36,0.13,0.24,0.21,0.48,0.0,0.0,0.27,0.13,0.22,0.5,0.41,0.65,0.0,0.51,0.13,0.16,0.0,0.47,0.55,0.3,0.0,0.09,0.44,0.27,0.35,0.13,0.09,0.76,0.0,0.17,0.24,0.49,0.09,0.3,0.09,0.0,0.51,0.49,0.0,0.23,0.33,0.13,0.0,0.17,0.24,0.73,0.09,0.27,0.45,0.0,0.54,0.2,0.09,0.21,0.27,0.13,0.0,0.05,0.34,0.0,0.0,0.38,0.41,0.26,0.13,0.46,0.05,0.3,0.24,0.24,0.65,0.53,0.09
power-architect.csv,0.55,0.27,0.35,0.0,0.09,0.74,0.55,0.41,0.61,0.53,0.38,0.75,0.66,0.32,0.47,0.38,0.34,0.52,0.27,0.17,0.79,0.65,0.62,0.0,0.0,0.0,0.59,0.56,0.6,0.48,0.54,0.4,0.66,0.53,0.58,0.0,0.35,0.69,0.51,0.45,0.45,0.3,0.09,0.57,0.68,0.64,0.0,0.0,0.09,0.36,0.67,0.42,0.65,0.71,0.45,0.47,0.55,0.57,0.41,0.61,0.2,0.05,0.49,0.0,0.18,0.28,0.09,0.44,0.09,0.0,0.09,0.47,0.49,0.17,0.41,0.42,0.35,0.72,0.59,0.0,0.6,0.5,0.0,0.24,0.45,0.59,0.68
primefaces.csv,0.68,0.52,0.61,0.39,0.55,0.56,0.37,0.59,0.66,0.55,0.64,0.6,0.57,0.47,0.6,0.47,0.31,0.48,0.44,0.17,0.43,0.56,0.0,0.52,0.0,0.66,0.58,0.49,0.09,0.71,0.36,0.49,0.74,0.47,0.54,0.24,0.32,0.77,0.46,0.66,0.71,0.0,0.36,0.61,0.54,0.46,0.0,0.0,0.0,0.46,0.55,0.75,0.56,0.69,0.58,0.09,0.61,0.6,0.42,0.27,0.34,0.37,0.4,0.0,0.23,0.78,0.3,0.45,0.36,0.39,0.0,0.72,0.02,0.24,0.75,0.76,0.55,0.52,0.7,0.13,0.64,0.62,0.59,0.43,0.32,0.59,0.55
pustefix.csv,0.45,0.71,0.38,0.4,0.55,0.53,0.54,0.38,0.5,0.42,0.2,0.4,0.55,0.46,0.55,0.53,0.09,0.4,0.2,0.46,0.48,0.52,0.54,0.26,0.43,0.49,0.54,0.32,0.38,0.49,0.0,0.58,0.0,0.44,0.15,0.39,0.33,0.2,0.38,0.29,0.28,0.39,0.78,0.68,0.48,0.69,0.54,0.63,0.58,0.64,0.37,0.64,0.38,0.69,0.27,0.55,0.61,0.17,0.09,0.6,0.41,0.65,0.0,0.54,0.0,0.3,0.67,0.29,0.56,0.55,0.5,0.28,0.51,0.71,0.09,0.49,0.6,0.66,0.52,0.42,0.47,0.61,0.52,0.42,0.48,0.14,0.16
