,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,megameknet.csv,fityk.csv,ondex.csv,fleet-simulator.csv,duplicati.csv,xamj.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv,fido.csv,poormans.csv,hibernate.csv,ninject.csv,geogebra.csv,fluent-nhibernate.csv,uface.csv
smartgwt.csv,0.47,0.47,0.42,0.56,0.6,0.59,0.49,0.48,0.28,0.5,0.35,0.55,0.41,0.52,0.46,0.12,0.54,0.46,0.47,0.0,0.59,0.64,0.6,0.54,0.55,0.54,0.61,0.53,0.32,0.38,0.29,0.14,0.0,0.45,0.42,0.78,0.66,0.6,0.69,0.0,0.69,0.57,0.2,0.43,0.9,0.81,0.51,0.66,0.49,0.0,0.0,0.56,0.44,0.47,0.51,0.32,0.53,0.51,0.66,0.56,0.27,0.58,0.21,0.75
smbopensoft.csv,0.72,0.17,0.5,0.69,0.62,0.6,0.53,0.51,0.58,0.8,0.09,0.26,0.63,0.33,0.66,0.67,0.4,0.53,0.44,0.52,0.49,0.3,0.49,0.61,0.33,0.45,0.0,0.44,0.13,0.61,0.67,0.56,0.63,0.52,0.0,0.17,0.38,0.44,0.47,0.58,0.64,0.48,0.37,0.35,0.51,0.47,0.66,0.2,0.17,0.4,0.0,0.67,0.64,0.24,0.49,0.47,0.17,0.43,0.38,0.61,0.61,0.61,0.73,0.72
somap.csv,0.48,0.66,0.41,0.43,0.46,0.51,0.3,0.48,0.43,0.17,0.44,0.37,0.63,0.17,0.17,0.6,0.13,0.0,0.48,0.31,0.57,0.0,0.0,0.46,0.46,0.47,0.0,0.44,0.0,0.0,0.44,0.27,0.8,0.21,0.0,0.57,0.17,0.35,0.0,0.0,0.59,0.3,0.0,0.0,0.64,0.76,0.37,0.21,0.32,0.0,0.69,0.57,0.0,0.3,0.22,0.27,0.05,0.49,0.56,0.48,0.49,0.49,0.21,0.68
sqlpower-library.csv,0.0,0.05,0.29,0.17,0.0,0.42,0.05,0.0,0.0,0.0,0.05,0.21,0.41,0.84,0.52,0.0,0.09,0.48,0.59,0.59,0.35,0.0,0.0,0.58,0.0,0.0,0.36,0.38,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.66,0.3,0.0,0.0,0.0,0.43,0.22,0.09,0.0,0.0,0.0,0.0,0.59,0.74,0.3,0.61,0.0,0.0,0.33,0.09,0.41,0.0,0.17,0.35,0.48
stuproa-cims.csv,0.27,0.6,0.5,0.54,0.04,0.52,0.67,0.23,0.4,0.01,0.54,0.65,0.48,0.71,0.46,0.11,0.63,0.55,0.56,0.68,0.39,0.27,0.25,0.41,0.12,0.33,0.07,0.04,0.21,0.16,0.36,0.61,0.49,0.35,0.0,0.55,0.12,0.57,0.07,0.5,0.61,0.17,0.46,0.7,0.86,0.81,0.61,0.35,0.45,0.16,0.62,0.62,0.55,0.66,0.56,0.48,0.67,0.53,0.43,0.49,0.6,0.57,0.76,0.72
taverna.csv,0.0,0.02,0.62,0.0,0.17,0.0,0.04,0.02,0.11,0.0,0.25,0.2,0.0,0.0,0.0,0.19,0.05,0.05,0.0,0.36,0.0,0.2,0.14,0.05,0.16,0.7,0.12,0.39,0.0,0.16,0.44,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.21,0.12,0.02,0.3,0.0,0.11,0.0,0.11,0.04,0.11,0.04,0.05,0.34,0.02,0.05,0.05,0.05,0.05,0.06,0.0,0.11,0.02,0.0,0.02,0.14,0.0
thout.csv,0.56,0.63,0.51,0.48,0.05,0.47,0.47,0.54,0.52,0.54,0.2,0.67,0.35,0.52,0.27,0.35,0.32,0.13,0.43,0.33,0.34,0.27,0.28,0.51,0.6,0.0,0.48,0.58,0.0,0.25,0.6,0.26,0.58,0.43,0.21,0.59,0.38,0.54,0.23,0.36,0.56,0.33,0.38,0.0,0.48,0.52,0.4,0.3,0.09,0.0,0.69,0.57,0.52,0.46,0.44,0.27,0.09,0.76,0.65,0.48,0.69,0.26,0.7,0.6
tigermud.csv,0.43,0.51,0.65,0.3,0.06,0.69,0.56,0.61,0.37,0.01,0.69,0.66,0.52,0.27,0.68,0.07,0.55,0.13,0.57,0.36,0.48,0.27,0.29,0.55,0.0,0.41,0.31,0.18,0.13,0.16,0.25,0.53,0.48,0.62,0.64,0.77,0.25,0.55,0.3,0.0,0.39,0.25,0.28,0.63,0.6,0.66,0.53,0.4,0.46,0.0,0.53,0.66,0.64,0.57,0.35,0.22,0.58,0.53,0.55,0.44,0.64,0.51,0.68,0.59
triplea.csv,0.59,0.63,0.63,0.61,0.35,0.61,0.72,0.43,0.47,0.19,0.6,0.56,0.5,0.69,0.42,0.61,0.29,0.57,0.62,0.43,0.53,0.57,0.49,0.54,0.29,0.6,0.11,0.23,0.68,0.56,0.43,0.65,0.4,0.45,0.63,0.43,0.59,0.7,0.51,0.69,0.39,0.67,0.47,0.54,0.89,0.53,0.55,0.62,0.63,0.88,0.72,0.6,0.67,0.58,0.52,0.64,0.62,0.28,0.57,0.5,0.45,0.65,0.62,0.59
uface.csv,0.42,0.65,0.49,0.5,0.47,0.41,0.72,0.55,0.43,0.0,0.0,0.47,0.76,0.69,0.62,0.0,0.56,0.59,0.51,0.65,0.62,0.42,0.58,0.65,0.0,0.23,0.36,0.61,0.2,0.57,0.47,0.61,0.49,0.49,0.63,0.54,0.67,0.4,0.64,0.7,0.73,0.52,0.45,0.63,0.64,0.74,0.69,0.42,0.09,0.58,0.0,0.63,0.57,0.67,0.43,0.27,0.54,0.51,0.68,0.65,0.69,0.72,0.69,0.94
unbvision.csv,0.7,0.38,0.3,0.64,0.43,0.4,0.54,0.44,0.5,0.42,0.6,0.52,0.29,0.8,0.52,0.23,0.26,0.2,0.29,0.97,0.16,0.63,0.51,0.37,0.48,0.37,0.14,0.24,0.85,0.78,0.37,0.59,0.1,0.24,0.63,0.43,0.59,0.36,0.6,0.36,0.72,0.55,0.54,0.34,0.97,0.4,0.61,0.57,0.68,0.11,0.0,0.42,0.48,0.61,0.28,0.6,0.65,0.0,0.72,0.35,0.61,0.6,0.56,0.13
v8.csv,0.09,0.5,0.48,0.42,0.37,0.46,0.55,0.27,0.82,0.09,0.25,0.43,0.29,0.57,0.36,0.62,0.41,0.51,0.54,0.43,0.19,0.47,0.38,0.39,0.48,0.47,0.13,0.58,0.06,0.0,0.21,0.32,0.0,0.45,0.36,0.0,0.43,0.57,0.48,0.49,0.32,0.57,0.65,0.68,0.41,0.62,0.56,0.49,0.41,0.57,0.41,0.21,0.6,0.29,0.42,0.37,0.32,0.0,0.18,0.4,0.35,0.44,0.54,0.52
x-ray-mule.csv,0.45,0.29,0.26,0.3,0.19,0.34,0.29,0.43,0.09,0.42,0.09,0.19,0.23,0.28,0.2,0.22,0.44,0.2,0.31,0.0,0.53,0.21,0.17,0.14,0.81,0.48,0.0,0.07,0.06,0.47,0.56,0.0,0.5,0.3,0.04,0.44,0.32,0.29,0.11,0.43,0.37,0.25,0.2,0.11,0.43,0.11,0.35,0.19,0.45,0.22,0.0,0.16,0.05,0.17,0.3,0.36,0.06,0.25,0.33,0.41,0.23,0.35,0.07,0.29
xamj.csv,0.5,0.46,0.49,0.59,0.47,0.38,0.48,0.55,0.54,0.49,0.65,0.67,0.59,0.65,0.56,0.52,0.54,0.55,0.41,0.75,0.54,0.65,0.65,0.61,0.2,0.58,0.19,0.52,0.92,0.65,0.42,0.51,0.54,0.2,0.53,0.54,0.42,0.53,0.6,0.37,0.74,0.54,0.56,0.49,0.68,0.3,0.24,0.63,0.31,0.46,0.58,0.73,0.6,0.21,0.56,0.52,0.32,0.65,0.41,0.58,0.63,0.54,0.32,0.37
