,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,megameknet.csv,fityk.csv,ondex.csv,fleet-simulator.csv,duplicati.csv,xamj.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv,fido.csv,poormans.csv,hibernate.csv,ninject.csv,geogebra.csv,fluent-nhibernate.csv,uface.csv
smartgwt.csv,10.0,24.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,13.0,7.0,37.0,7.0,0.0,0.0,5.0,1.0,7.0,62.0,3.0,1.0,0.0,18.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,13.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,28.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,9.0,12.0,1.0,29.0,1.0,50.0,0.0
smbopensoft.csv,4.0,20.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,10.0,19.0,19.0,13.0,13.0,1.0,3.0,1.0,0.0,34.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,23.0,3.0,1.0,0.0,0.0,14.0,1.0,1.0,9.0,69.0,2.0,11.0,0.0,2.0,2.0,0.0,3.0,1.0,5.0,0.0,5.0,21.0,14.0,28.0,1.0,17.0,1.0,12.0,0.0
somap.csv,12.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,8.0,1.0,12.0,13.0,19.0,2.0,3.0,1.0,4.0,21.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,4.0,1.0,6.0,0.0,0.0,3.0,16.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,10.0,57.0,5.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,57.0,38.0,27.0,26.0,24.0,14.0,46.0,0.0
sqlpower-library.csv,39.0,23.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,1.0,13.0,2.0,48.0,0.0,0.0,2.0,6.0,1.0,2.0,16.0,3.0,3.0,0.0,18.0,1.0,2.0,1.0,10.0,1.0,4.0,2.0,7.0,0.0,0.0,3.0,22.0,3.0,2.0,1.0,3.0,37.0,0.0,1.0,10.0,81.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,23.0,20.0,41.0,12.0,33.0,9.0,45.0,0.0
stuproa-cims.csv,27.0,10.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,10.0,2.0,2.0,15.0,4.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,3.0,0.0,2.0,3.0,21.0,2.0,3.0,0.0,9.0,7.0,0.0,0.0,6.0,8.0,3.0,0.0,2.0,1.0,23.0,1.0,3.0,0.0,30.0,0.0,4.0,1.0,20.0,0.0,0.0,9.0,4.0,1.0,1.0,1.0,7.0,16.0,12.0,0.0,10.0,2.0,15.0,6.0
taverna.csv,375.0,8.0,0.0,240.0,1.0,64.0,1.0,3.0,0.0,199.0,0.0,18.0,161.0,65.0,82.0,0.0,4.0,0.0,104.0,20.0,70.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,169.0,0.0,0.0,66.0,77.0,55.0,51.0,56.0,0.0,1.0,3.0,2.0,5.0,0.0,54.0,0.0,125.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,106.0,36.0,9.0,59.0,11.0,23.0,161.0
thout.csv,75.0,5.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,1.0,5.0,5.0,0.0,2.0,5.0,1.0,1.0,32.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,2.0,7.0,0.0,0.0,3.0,9.0,3.0,1.0,1.0,1.0,14.0,0.0,1.0,10.0,85.0,6.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,23.0,13.0,28.0,54.0,18.0,9.0,12.0,9.0
tigermud.csv,53.0,1.0,0.0,4.0,4.0,0.0,17.0,0.0,0.0,0.0,12.0,1.0,16.0,13.0,8.0,0.0,8.0,1.0,2.0,17.0,1.0,0.0,1.0,1.0,49.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,6.0,1.0,4.0,2.0,1.0,5.0,30.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,18.0,14.0,4.0,5.0,1.0,41.0,0.0
triplea.csv,25.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,1.0,20.0,6.0,11.0,0.0,2.0,0.0,4.0,19.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,7.0,0.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,3.0,28.0,19.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,35.0,35.0,8.0,7.0,17.0,7.0,1.0
uface.csv,14.0,18.0,0.0,2.0,0.0,7.0,4.0,1.0,0.0,1.0,13.0,8.0,9.0,0.0,12.0,2.0,5.0,0.0,6.0,12.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,0.0,3.0,0.0,6.0,6.0,2.0,3.0,62.0,1.0,2.0,1.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,9.0,3.0,12.0,5.0,1.0,13.0,0.0,12.0,0.0
unbvision.csv,12.0,14.0,3.0,3.0,1.0,11.0,5.0,0.0,1.0,1.0,26.0,2.0,4.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,18.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,3.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,106.0,19.0,6.0,12.0,0.0,15.0,0.0
v8.csv,9.0,15.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,19.0,18.0,12.0,12.0,9.0,2.0,3.0,4.0,1.0,22.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,8.0,2.0,4.0,1.0,9.0,0.0,0.0,3.0,56.0,0.0,2.0,1.0,0.0,48.0,0.0,0.0,4.0,64.0,100.0,2.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,5.0,14.0,106.0,16.0,17.0,32.0,8.0,22.0,8.0
x-ray-mule.csv,44.0,24.0,3.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,14.0,1.0,42.0,6.0,0.0,1.0,6.0,4.0,1.0,62.0,2.0,2.0,0.0,18.0,0.0,2.0,96.0,6.0,0.0,4.0,1.0,66.0,0.0,0.0,0.0,11.0,3.0,2.0,2.0,4.0,65.0,0.0,1.0,4.0,38.0,2.0,3.0,0.0,1.0,2.0,1.0,27.0,1.0,1.0,0.0,4.0,1.0,34.0,21.0,41.0,25.0,9.0,29.0,15.0
xamj.csv,29.0,15.0,1.0,4.0,6.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,33.0,7.0,0.0,0.0,3.0,0.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,15.0,16.0,0.0,3.0,1.0,9.0,0.0,0.0,7.0,46.0,1.0,5.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,23.0,10.0,30.0,11.0,12.0,2.0,26.0,0.0
