,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
rcp-company-uibindings.csv,0.17,0.21,0.19,0.13,0.22,0.18,0.18,0.19,0.13,0.19,0.16,0.29,0.22,0.23,0.16,0.21,0.1,0.14,0.16,0.19,0.21,0.27,0.18,0.17,0.18,0.22,0.18,0.26,0.27,0.12,0.23,0.15,0.23,0.21,0.27,0.17,0.28,0.16,0.2,0.17,0.14,0.14,0.14,0.14,0.17,0.16,0.2,0.21,0.18,0.35,0.2,0.17,0.21,0.18,0.18,0.13,0.19,0.18,0.12,0.11,0.16,0.19,0.28,0.18,0.15,0.18,0.19,0.16,0.17,0.25,0.15,0.16,0.25,0.21,0.5,0.19,0.21,0.13,0.17,0.17,0.15,0.18,0.14,0.18,0.17,0.21,0.17
reaper3d.csv,0.26,0.14,0.28,0.15,0.28,0.28,0.31,0.35,0.44,0.28,0.29,0.38,0.37,0.24,0.32,0.25,0.43,0.3,0.23,0.19,0.31,0.26,0.25,0.11,0.31,0.3,0.31,0.31,0.27,0.38,0.35,0.34,0.35,0.32,0.12,0.14,0.37,0.4,0.3,0.31,0.33,0.19,0.2,0.34,0.28,0.41,0.24,0.14,0.26,0.33,0.38,0.31,0.31,0.39,0.42,0.26,0.34,0.37,0.37,0.31,0.19,0.16,0.29,0.16,0.35,0.31,0.15,0.33,0.41,0.29,0.13,0.32,0.29,0.14,0.19,0.31,0.33,0.33,0.34,0.17,0.26,0.25,0.13,0.32,0.31,0.27,0.38
sblim.csv,0.19,0.35,0.2,0.4,0.19,0.2,0.13,0.3,0.14,0.19,0.31,0.16,0.12,0.2,0.21,0.33,0.14,0.18,0.27,0.27,0.16,0.13,0.26,0.44,0.25,0.14,0.28,0.27,0.14,0.29,0.13,0.19,0.17,0.26,0.15,0.42,0.11,0.24,0.29,0.19,0.15,0.21,0.28,0.18,0.18,0.37,0.32,0.39,0.35,0.17,0.28,0.19,0.17,0.21,0.15,0.18,0.16,0.27,0.28,0.15,0.21,0.36,0.15,0.4,0.18,0.2,0.35,0.14,0.11,0.22,0.35,0.21,0.19,0.37,0.15,0.24,0.19,0.24,0.28,0.2,0.26,0.22,0.1,0.16,0.19,0.15,0.22
scenemonitor.csv,0.17,0.25,0.21,0.22,0.28,0.26,0.21,0.19,0.12,0.22,0.13,0.15,0.24,0.31,0.17,0.18,0.09,0.25,0.16,0.25,0.19,0.26,0.17,0.2,0.29,0.24,0.22,0.13,0.19,0.21,0.4,0.24,0.18,0.21,0.36,0.18,0.15,0.16,0.27,0.19,0.17,0.26,0.17,0.2,0.17,0.32,0.22,0.29,0.21,0.2,0.2,0.18,0.2,0.17,0.21,0.18,0.13,0.22,0.37,0.14,0.23,0.24,0.12,0.24,0.21,0.18,0.33,0.19,0.17,0.26,0.29,0.29,0.21,0.25,0.5,0.16,0.32,0.2,0.23,0.22,0.19,0.2,0.22,0.23,0.19,0.24,0.12
servicestack.csv,0.34,0.39,0.3,0.42,0.22,0.31,0.13,0.18,0.41,0.25,0.3,0.45,0.42,0.17,0.16,0.35,0.17,0.2,0.2,0.35,0.16,0.24,0.2,0.44,0.25,0.2,0.18,0.34,0.32,0.37,0.13,0.18,0.38,0.2,0.27,0.44,0.23,0.33,0.14,0.25,0.39,0.21,0.25,0.32,0.23,0.19,0.35,0.13,0.36,0.28,0.32,0.14,0.23,0.28,0.22,0.14,0.16,0.33,0.32,0.46,0.35,0.45,0.36,0.43,0.32,0.26,0.41,0.33,0.4,0.16,0.41,0.21,0.28,0.4,0.5,0.33,0.34,0.25,0.28,0.37,0.18,0.24,0.13,0.18,0.13,0.27,0.28
sidekar.csv,0.36,0.33,0.34,0.42,0.33,0.36,0.19,0.36,0.46,0.33,0.37,0.46,0.29,0.35,0.36,0.37,0.43,0.41,0.34,0.35,0.34,0.4,0.32,0.44,0.31,0.36,0.38,0.46,0.36,0.4,0.37,0.36,0.39,0.35,0.36,0.44,0.26,0.45,0.4,0.31,0.46,0.33,0.4,0.42,0.41,0.41,0.35,0.45,0.38,0.39,0.33,0.42,0.36,0.41,0.46,0.38,0.35,0.39,0.4,0.18,0.37,0.45,0.42,0.4,0.36,0.34,0.41,0.38,0.48,0.32,0.44,0.34,0.31,0.39,0.5,0.33,0.28,0.15,0.41,0.39,0.35,0.34,0.43,0.27,0.37,0.39,0.45
springside.csv,0.17,0.35,0.22,0.28,0.2,0.19,0.16,0.18,0.41,0.23,0.2,0.21,0.18,0.28,0.21,0.3,0.19,0.17,0.3,0.23,0.15,0.25,0.17,0.23,0.29,0.2,0.26,0.18,0.16,0.25,0.22,0.18,0.37,0.24,0.33,0.2,0.16,0.17,0.23,0.17,0.14,0.27,0.26,0.15,0.22,0.22,0.22,0.29,0.21,0.25,0.18,0.12,0.15,0.23,0.21,0.36,0.13,0.22,0.25,0.25,0.28,0.24,0.19,0.43,0.21,0.23,0.4,0.2,0.17,0.32,0.19,0.2,0.19,0.35,0.09,0.22,0.22,0.22,0.22,0.26,0.23,0.22,0.17,0.24,0.23,0.2,0.19
swtfox.csv,0.17,0.21,0.25,0.42,0.28,0.33,0.22,0.18,0.21,0.23,0.28,0.35,0.28,0.27,0.21,0.21,0.14,0.31,0.23,0.31,0.22,0.29,0.22,0.41,0.18,0.23,0.18,0.42,0.28,0.31,0.42,0.27,0.35,0.29,0.21,0.44,0.21,0.16,0.32,0.23,0.35,0.26,0.37,0.35,0.27,0.19,0.32,0.43,0.38,0.21,0.18,0.41,0.28,0.18,0.44,0.33,0.32,0.3,0.2,0.21,0.28,0.43,0.26,0.2,0.32,0.23,0.38,0.28,0.43,0.3,0.41,0.32,0.28,0.14,0.5,0.28,0.31,0.23,0.35,0.26,0.31,0.34,0.29,0.31,0.31,0.31,0.19
synecdoche.csv,0.32,0.39,0.26,0.28,0.24,0.29,0.24,0.2,0.35,0.26,0.19,0.26,0.32,0.25,0.27,0.37,0.31,0.33,0.28,0.33,0.22,0.24,0.31,0.36,0.24,0.28,0.26,0.21,0.26,0.29,0.38,0.26,0.27,0.21,0.24,0.24,0.3,0.24,0.24,0.27,0.28,0.18,0.26,0.41,0.22,0.3,0.24,0.17,0.22,0.26,0.22,0.28,0.33,0.3,0.22,0.27,0.21,0.3,0.31,0.38,0.18,0.26,0.33,0.42,0.29,0.2,0.28,0.25,0.43,0.25,0.26,0.3,0.28,0.37,0.24,0.24,0.29,0.32,0.29,0.24,0.26,0.24,0.25,0.23,0.15,0.18,0.31
thedata.csv,0.32,0.23,0.32,0.25,0.22,0.29,0.33,0.35,0.44,0.32,0.35,0.34,0.4,0.2,0.34,0.28,0.43,0.29,0.31,0.25,0.29,0.34,0.32,0.2,0.18,0.21,0.31,0.46,0.2,0.4,0.38,0.34,0.35,0.3,0.23,0.27,0.32,0.43,0.32,0.31,0.36,0.19,0.23,0.39,0.31,0.4,0.28,0.27,0.22,0.34,0.38,0.39,0.36,0.38,0.45,0.34,0.25,0.37,0.37,0.42,0.26,0.23,0.34,0.25,0.26,0.31,0.26,0.3,0.17,0.32,0.18,0.32,0.3,0.23,0.28,0.31,0.36,0.33,0.39,0.2,0.31,0.23,0.17,0.32,0.33,0.29,0.4
tmva.csv,0.36,0.33,0.34,0.27,0.29,0.32,0.31,0.35,0.41,0.33,0.26,0.36,0.37,0.34,0.33,0.35,0.43,0.37,0.3,0.27,0.34,0.4,0.31,0.25,0.25,0.19,0.29,0.3,0.33,0.38,0.42,0.36,0.39,0.3,0.35,0.2,0.3,0.4,0.35,0.29,0.43,0.33,0.35,0.42,0.41,0.41,0.23,0.23,0.22,0.39,0.35,0.39,0.36,0.4,0.31,0.33,0.35,0.37,0.36,0.48,0.25,0.32,0.4,0.25,0.35,0.28,0.26,0.38,0.36,0.29,0.28,0.34,0.31,0.23,0.32,0.24,0.32,0.36,0.34,0.31,0.26,0.32,0.36,0.29,0.35,0.38,0.4
twostep.csv,0.19,0.21,0.29,0.15,0.23,0.28,0.27,0.27,0.37,0.27,0.26,0.26,0.25,0.27,0.26,0.25,0.26,0.33,0.27,0.19,0.22,0.24,0.28,0.27,0.22,0.31,0.33,0.39,0.24,0.33,0.23,0.31,0.37,0.29,0.33,0.15,0.23,0.26,0.31,0.25,0.27,0.26,0.32,0.2,0.29,0.35,0.23,0.21,0.18,0.24,0.28,0.36,0.34,0.28,0.43,0.19,0.21,0.24,0.22,0.2,0.25,0.24,0.22,0.27,0.17,0.3,0.19,0.2,0.22,0.32,0.22,0.34,0.28,0.19,0.16,0.25,0.28,0.31,0.3,0.3,0.3,0.22,0.19,0.31,0.33,0.25,0.21
wheat.csv,0.26,0.33,0.22,0.2,0.3,0.2,0.24,0.31,0.16,0.24,0.22,0.21,0.26,0.31,0.22,0.14,0.34,0.23,0.32,0.23,0.26,0.25,0.14,0.24,0.24,0.34,0.24,0.27,0.18,0.13,0.23,0.21,0.2,0.21,0.24,0.19,0.22,0.29,0.21,0.17,0.13,0.26,0.31,0.17,0.25,0.41,0.26,0.19,0.19,0.2,0.2,0.19,0.2,0.18,0.13,0.15,0.18,0.27,0.21,0.24,0.28,0.17,0.21,0.27,0.14,0.28,0.24,0.22,0.3,0.25,0.17,0.28,0.22,0.18,0.09,0.3,0.19,0.18,0.19,0.19,0.23,0.2,0.21,0.31,0.21,0.35,0.29
wsmt.csv,0.34,0.39,0.3,0.42,0.24,0.31,0.31,0.29,0.45,0.29,0.31,0.45,0.43,0.35,0.27,0.37,0.28,0.22,0.28,0.33,0.29,0.26,0.32,0.41,0.31,0.21,0.38,0.37,0.36,0.33,0.28,0.27,0.33,0.2,0.29,0.44,0.33,0.34,0.38,0.27,0.39,0.33,0.38,0.42,0.36,0.35,0.34,0.45,0.38,0.38,0.38,0.19,0.25,0.27,0.37,0.35,0.34,0.27,0.39,0.42,0.37,0.45,0.37,0.41,0.35,0.2,0.37,0.38,0.45,0.32,0.42,0.26,0.31,0.39,0.49,0.27,0.34,0.33,0.35,0.24,0.34,0.33,0.39,0.29,0.27,0.37,0.36
yarp0.csv,0.25,0.3,0.28,0.27,0.27,0.25,0.33,0.18,0.41,0.29,0.27,0.41,0.35,0.31,0.26,0.32,0.41,0.3,0.26,0.29,0.28,0.29,0.29,0.16,0.24,0.35,0.31,0.27,0.29,0.37,0.23,0.16,0.24,0.2,0.3,0.35,0.35,0.22,0.14,0.29,0.16,0.29,0.29,0.31,0.34,0.38,0.26,0.31,0.19,0.24,0.34,0.31,0.24,0.16,0.28,0.21,0.26,0.21,0.4,0.21,0.31,0.32,0.25,0.39,0.3,0.34,0.31,0.35,0.26,0.29,0.31,0.26,0.17,0.33,0.1,0.24,0.29,0.31,0.15,0.19,0.3,0.24,0.36,0.27,0.19,0.32,0.4
