,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
javaprofiler.csv,0.79,0.93,0.56,0.73,0.7,0.88,0.8,0.89,0.81,0.64,0.45,0.95,0.64,0.67,0.68,0.64,0.52,0.84,0.94,0.68,0.5,0.74,0.97,0.77,0.74,0.39,0.75,0.86,0.45,0.75,0.5,0.65,0.52,1.0,0.76,0.7,0.76,1.0,0.78,0.5,0.88,0.92,0.67,0.85,0.89,0.65,0.63,0.3,0.62,0.96,0.88,0.73,0.69,0.98,0.67,0.61,0.72,0.83,1.0,1.0,0.38,0.73,1.0,0.57,1.0,0.85,0.7,0.54,0.91,0.69,0.61,1.0,1.0,0.88,1.0,1.0,0.73,0.85,0.72,0.81,0.55,0.41,0.83,0.59,1.0,0.75,0.71
jbasic.csv,0.97,0.7,1.0,0.91,0.8,0.96,0.8,1.0,0.67,0.91,0.69,0.82,0.97,0.86,0.92,0.82,0.87,1.0,1.0,0.21,1.0,0.48,0.37,1.0,1.0,0.67,0.67,0.57,0.82,1.0,0.98,0.9,0.9,0.85,1.0,1.0,0.97,1.0,0.59,0.95,0.88,1.0,1.0,1.0,0.86,1.0,0.0,0.98,0.21,0.87,0.69,0.23,1.0,0.62,0.33,1.0,1.0,0.8,0.8,1.0,0.5,1.0,0.88,0.96,1.0,0.95,0.96,0.83,0.92,1.0,0.92,0.85,1.0,1.0,0.0,0.88,0.75,0.85,0.88,0.69,0.91,0.93,0.95,0.52,0.8,1.0,0.86
jbpm.csv,0.21,0.0,0.11,0.0,0.08,0.07,0.0,0.02,0.0,0.08,0.0,0.0,0.02,0.08,0.13,0.0,0.03,0.0,0.01,0.0,0.06,0.09,0.14,0.0,0.21,0.02,0.05,0.0,0.05,0.0,0.04,0.02,0.0,0.31,0.12,0.0,0.04,0.24,0.11,0.0,0.0,0.1,0.0,0.23,0.15,0.0,0.01,0.0,0.0,0.24,0.12,0.09,0.0,0.79,0.0,0.26,0.17,0.17,0.0,0.09,0.0,0.02,0.12,0.0,0.0,0.15,0.04,0.05,0.12,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.03,0.03,0.12,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.29
jchassis.csv,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
jedit.csv,1.0,1.0,0.74,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.89,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.99,0.8,1.0,1.0,0.75,0.94,1.0,0.7,1.0,1.0,1.0,0.7,0.92,0.98,0.77,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.85,0.98,0.93,1.0,1.0,0.68,1.0,0.98,1.0,1.0,0.67,1.0,1.0,1.0,1.0,0.97,1.0,0.99,1.0,1.0,0.96,0.93,0.84,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.98,1.0,0.88,0.97,0.9,0.93,0.86
jgnash.csv,0.82,0.77,0.54,0.64,0.85,0.8,0.8,0.11,0.26,0.61,0.41,0.79,0.73,0.33,0.5,0.59,0.24,0.52,0.24,0.46,0.43,0.66,0.97,0.18,0.79,0.81,0.79,0.76,0.48,0.0,0.79,0.85,0.54,0.65,0.26,0.33,0.3,0.53,0.49,0.45,0.62,0.4,1.0,0.85,0.56,0.82,0.61,0.57,0.55,0.63,0.75,0.68,0.46,0.73,1.0,0.7,0.5,0.8,0.4,1.0,0.88,0.67,0.75,0.57,0.25,0.4,0.85,0.54,0.53,0.56,0.4,0.1,0.37,1.0,0.0,0.6,0.4,0.67,0.68,0.56,0.51,0.69,0.49,0.79,0.3,0.52,0.57
jgossipforum.csv,0.27,0.4,0.1,0.45,0.28,0.52,0.2,0.22,0.04,0.23,0.24,0.08,0.2,0.03,0.38,0.41,0.52,0.2,0.61,0.29,0.22,0.18,0.34,0.18,0.68,0.25,0.42,0.22,0.3,0.25,0.27,0.32,0.06,0.62,0.02,0.27,0.0,0.12,0.32,0.25,0.0,0.22,0.33,0.08,0.16,0.35,0.37,0.55,0.48,0.12,0.5,0.59,0.15,0.12,0.0,0.57,0.22,0.4,1.0,0.27,0.88,0.57,0.0,0.36,0.5,0.05,0.74,0.36,0.42,0.33,0.17,0.23,0.02,0.88,0.0,0.3,0.24,0.33,0.36,0.69,0.26,0.62,0.41,0.14,0.0,0.62,0.14
jmoney.csv,1.0,0.73,0.98,0.64,0.62,0.87,1.0,0.44,0.74,0.77,0.47,0.72,0.75,0.33,0.52,0.59,0.79,0.8,0.41,0.36,0.33,0.56,0.8,0.18,0.74,0.33,0.61,0.45,0.42,0.5,0.52,0.7,0.71,0.69,0.18,0.35,0.13,0.82,0.41,0.6,0.62,0.87,1.0,0.96,0.55,0.59,0.44,0.6,0.59,0.51,0.56,0.73,0.92,0.81,0.33,0.61,0.44,0.8,0.6,0.82,0.62,0.58,0.5,0.61,0.25,0.9,0.85,0.73,0.51,0.56,0.37,0.19,0.38,0.88,0.0,0.2,0.35,0.79,0.76,0.56,0.72,0.69,0.49,0.55,0.1,0.71,0.57
jmonkeyengine.csv,0.42,0.77,0.08,0.82,0.52,0.22,0.4,0.29,0.44,0.33,0.69,0.56,0.3,0.22,0.45,0.55,0.25,0.36,0.62,0.71,0.15,0.22,0.94,0.95,0.58,0.67,0.66,0.51,0.62,0.25,0.12,0.4,0.12,0.69,0.06,0.92,0.32,0.47,0.76,0.15,0.38,0.4,1.0,0.58,0.45,0.18,0.86,0.95,0.83,0.31,0.44,0.86,0.15,0.75,0.33,0.83,0.44,0.57,0.4,0.27,0.75,0.8,0.38,0.84,0.25,0.2,0.93,0.29,0.92,0.33,0.75,0.12,0.0,0.88,1.0,0.48,0.63,0.33,0.44,0.56,0.38,0.1,0.76,0.52,0.2,0.12,0.71
joustsim.csv,0.39,0.77,0.77,0.36,0.85,0.23,1.0,0.6,0.07,0.67,0.69,0.54,0.62,0.5,0.64,0.55,0.73,0.56,0.92,0.54,0.44,0.52,0.46,0.5,0.84,0.89,0.7,0.39,0.45,0.5,0.5,0.68,0.6,0.88,0.7,0.65,0.7,0.06,0.7,0.35,0.38,0.35,0.67,0.65,0.64,0.88,0.7,0.95,0.69,0.31,0.25,0.82,0.23,0.83,0.33,0.96,0.78,0.3,1.0,0.91,0.88,0.82,0.62,0.66,1.0,0.35,0.93,0.22,0.58,0.13,0.61,0.1,0.15,0.88,1.0,0.65,0.63,0.79,0.64,0.81,0.55,0.72,0.56,0.55,0.2,0.57,0.14
jpaul.csv,0.64,0.0,0.49,0.0,0.28,0.17,0.4,0.58,0.26,0.38,0.16,0.44,0.28,0.25,0.35,0.0,0.16,0.08,0.22,0.0,0.39,0.54,0.51,0.05,0.42,0.42,0.43,0.49,0.38,0.25,0.21,0.3,0.35,0.69,0.78,0.0,0.09,1.0,0.35,0.3,0.88,0.38,1.0,0.46,0.51,0.47,0.0,0.02,0.0,0.17,0.62,0.14,0.46,0.54,0.0,0.09,0.39,0.2,0.2,0.64,0.0,0.22,0.88,0.0,0.0,0.8,0.07,0.12,0.57,0.51,0.09,0.77,0.01,0.0,1.0,0.2,0.55,0.15,0.4,0.06,0.23,0.0,0.49,0.31,0.4,0.57,0.43
jrefactory.csv,0.91,0.77,0.56,0.55,0.08,0.75,0.6,0.31,0.89,0.58,0.71,0.69,0.5,0.25,0.4,0.59,0.38,0.44,0.08,0.64,0.26,0.45,0.97,0.55,0.47,0.97,0.61,0.8,0.78,0.5,0.8,0.57,0.72,0.58,0.7,0.33,0.75,0.94,0.78,0.85,0.88,0.68,0.0,0.85,0.55,0.65,0.61,0.75,0.55,0.71,0.81,0.86,0.46,0.81,0.67,0.39,0.11,0.63,0.2,0.73,0.5,0.69,0.38,0.65,0.75,0.85,0.78,0.49,0.47,0.64,0.36,0.7,0.42,1.0,1.0,0.75,0.8,0.55,0.4,0.81,0.51,0.83,0.49,0.79,0.7,0.59,0.71
jsecurity.csv,0.36,0.23,0.21,0.36,0.38,0.2,0.6,0.73,0.04,0.27,0.35,0.72,0.22,0.53,0.34,0.32,0.11,0.12,0.45,0.25,0.22,0.25,0.14,0.09,0.05,0.55,0.14,0.02,0.22,0.25,0.2,0.6,0.25,0.81,0.38,0.07,0.18,0.24,0.38,0.3,0.62,0.25,0.67,0.81,0.26,0.18,0.32,0.62,0.41,0.2,0.06,0.23,0.62,0.27,0.67,0.22,0.22,0.07,0.6,0.45,0.0,0.3,0.62,0.39,0.25,0.45,0.41,0.0,0.19,0.64,0.35,0.51,0.27,0.12,0.0,0.48,0.49,0.55,0.68,0.19,0.45,0.52,0.24,0.21,0.3,0.21,0.14
jsidplay2.csv,1.0,0.03,1.0,0.36,0.57,0.85,0.6,0.67,0.93,0.73,0.43,0.28,0.7,0.72,0.59,0.36,0.78,0.48,0.42,0.39,0.85,0.59,0.83,0.32,0.63,0.16,0.23,0.14,0.55,0.5,0.98,0.62,0.91,0.58,0.76,0.27,0.72,0.76,0.27,0.9,0.88,0.73,0.0,0.92,0.47,0.53,0.15,0.15,0.28,0.39,0.38,0.36,1.0,0.9,0.67,0.17,0.89,0.4,0.0,0.91,0.12,0.26,0.12,0.29,0.25,0.95,0.33,0.78,0.31,0.64,0.33,0.59,1.0,0.25,0.5,0.22,0.64,0.67,0.72,0.38,0.72,0.14,0.27,0.55,0.7,1.0,0.29
libopenmetaverse.csv,0.82,0.43,0.46,0.64,0.82,0.68,1.0,1.0,0.63,0.94,0.96,0.95,0.66,0.58,0.82,0.5,0.92,0.48,0.2,0.86,0.24,0.93,0.54,0.23,0.79,0.27,0.79,0.9,0.57,0.75,0.59,0.6,0.48,1.0,0.08,0.45,0.24,0.88,0.81,0.55,0.75,0.2,1.0,0.81,0.88,0.41,0.8,0.75,0.69,0.82,0.75,0.91,0.69,0.85,0.67,0.52,0.28,0.8,1.0,0.73,0.88,0.68,1.0,0.36,0.25,0.9,0.93,0.47,0.51,0.97,0.52,0.97,0.48,0.88,1.0,0.95,0.67,0.52,0.8,0.56,0.83,0.79,0.49,0.52,0.8,0.23,0.86
log4net.csv,0.58,0.47,0.34,0.27,0.3,0.62,0.2,0.27,0.3,0.29,0.16,0.38,0.34,0.61,0.18,0.09,0.11,0.24,0.11,0.54,0.3,0.16,0.2,0.05,0.32,0.2,0.57,0.12,0.22,0.25,0.55,0.35,0.15,0.27,0.8,0.1,0.1,0.41,0.27,0.55,0.38,0.7,0.0,0.65,0.31,0.41,0.35,0.12,0.1,0.48,0.56,0.23,0.69,0.27,1.0,0.17,0.0,0.5,0.0,0.73,0.38,0.18,0.0,0.34,0.25,0.65,0.22,0.24,0.08,0.64,0.14,0.52,0.3,0.5,0.0,0.42,0.09,0.24,0.28,0.31,0.47,0.24,0.12,0.24,0.5,0.66,0.29
logicmail.csv,0.88,1.0,1.0,0.91,1.0,0.88,0.8,0.98,0.85,0.98,0.96,0.97,0.98,0.97,0.96,1.0,1.0,0.96,1.0,0.96,1.0,0.99,0.46,1.0,0.95,1.0,1.0,1.0,0.8,0.75,0.98,1.0,0.85,1.0,1.0,1.0,0.82,0.71,1.0,0.65,1.0,0.98,1.0,0.85,0.94,1.0,0.96,0.95,1.0,0.49,0.94,1.0,1.0,0.9,1.0,0.96,1.0,0.93,1.0,0.82,1.0,1.0,1.0,1.0,0.5,0.45,1.0,0.93,1.0,0.97,1.0,0.59,1.0,1.0,1.0,0.57,0.91,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.8,0.98,1.0
madman.csv,0.55,0.37,0.07,0.45,0.2,0.34,0.6,0.22,0.33,0.38,0.16,0.51,0.2,0.14,0.2,0.32,0.21,0.76,0.02,0.11,0.06,0.12,0.26,0.27,0.26,0.2,0.27,0.27,0.4,0.25,0.25,0.08,0.1,0.31,0.02,0.28,0.24,0.59,0.41,0.15,0.0,0.38,0.0,0.15,0.4,0.18,0.14,0.25,0.31,0.33,0.5,0.95,0.08,0.37,0.33,0.09,0.17,0.3,0.2,0.73,0.62,0.41,0.12,0.24,0.0,0.0,0.26,0.29,0.34,0.26,0.22,0.08,0.35,0.88,0.0,0.52,0.16,0.33,0.36,0.12,0.06,0.17,0.27,0.07,0.3,0.18,0.14
matrex.csv,0.73,0.63,0.74,0.64,0.25,0.7,0.4,0.62,0.19,0.42,0.25,0.31,0.56,0.25,0.28,0.5,0.33,0.56,0.14,0.43,0.52,0.25,0.29,0.23,0.26,0.09,0.79,0.45,0.28,0.25,0.34,0.3,0.24,0.46,0.42,0.33,0.1,0.53,0.35,0.8,0.5,0.42,1.0,0.62,0.52,0.06,0.32,0.68,0.45,0.43,0.56,0.77,0.77,0.75,0.67,0.0,0.22,0.7,0.4,0.64,0.38,0.64,0.38,0.55,0.25,0.85,0.56,0.46,0.19,0.62,0.36,0.85,0.57,0.88,0.0,0.05,0.47,0.42,0.56,0.31,0.64,0.69,0.12,0.41,0.5,0.62,0.43
mclient-mume.csv,0.09,0.87,0.11,0.64,0.65,0.2,0.4,0.44,0.07,0.14,0.22,0.23,0.17,0.56,0.31,0.45,0.14,0.04,0.58,0.54,0.2,0.47,0.37,0.41,0.53,0.16,0.64,0.33,0.02,0.25,0.09,0.3,0.01,0.65,0.3,0.58,0.1,0.12,0.41,0.15,0.12,0.2,1.0,0.19,0.49,0.12,0.65,0.8,0.62,0.23,0.31,0.32,0.0,0.58,0.33,0.61,0.28,0.43,0.8,0.09,0.62,0.64,0.75,0.24,0.25,0.3,0.56,0.03,0.64,0.18,0.47,0.4,0.0,0.62,1.0,0.25,0.05,0.15,0.48,0.62,0.34,0.48,0.44,0.45,0.2,0.14,0.14
mediate.csv,0.12,0.07,0.21,0.18,0.4,0.66,0.4,0.62,0.04,0.24,0.43,0.1,0.28,0.39,0.57,0.09,0.43,0.16,0.44,0.0,0.26,0.55,0.11,0.05,0.11,0.12,0.65,0.37,0.18,0.0,0.32,0.68,0.06,0.77,0.26,0.05,0.2,0.53,0.78,0.2,0.38,0.47,0.33,0.15,0.28,0.06,0.08,0.5,0.45,0.51,0.69,0.23,0.69,0.75,0.67,0.43,0.33,0.4,0.6,0.36,0.25,0.25,0.5,0.19,0.0,0.2,0.26,0.08,0.39,0.77,0.23,0.56,0.44,0.12,1.0,0.4,0.63,0.24,0.56,0.06,0.32,0.07,0.34,0.17,0.7,0.39,0.57
mobicents.csv,0.94,0.6,0.82,0.73,0.65,0.57,0.6,0.58,0.56,0.71,0.49,0.44,0.55,0.94,0.67,0.82,0.97,0.68,0.96,0.61,0.67,0.72,0.54,0.86,0.79,0.25,0.28,0.45,0.5,1.0,0.36,0.62,0.14,0.85,0.96,0.77,0.52,0.53,0.35,0.65,0.88,0.92,1.0,0.73,0.76,0.76,0.65,0.98,0.83,0.54,0.31,0.27,0.85,0.94,0.33,1.0,0.78,0.63,1.0,0.55,0.5,0.95,0.88,0.99,0.75,0.85,0.93,0.56,0.76,0.9,0.78,0.68,0.58,0.25,0.5,0.72,0.37,0.61,0.72,0.94,0.74,0.93,0.78,0.59,0.3,0.75,0.57
mp-rechnungs-und-kundenverwaltung.csv,0.97,0.27,0.75,0.27,0.28,0.34,0.6,0.4,0.67,0.68,0.57,0.49,0.34,0.17,0.43,0.41,0.98,0.96,0.11,0.04,0.28,0.52,0.34,0.14,0.26,0.23,0.1,0.18,0.28,0.25,0.05,0.3,0.51,0.5,0.14,0.12,0.66,0.94,0.24,0.1,0.5,0.13,0.67,0.92,0.49,0.12,0.17,0.42,0.41,0.27,0.06,0.64,0.77,0.75,0.0,0.09,0.61,0.57,1.0,0.64,0.12,0.35,1.0,0.25,0.25,0.5,0.52,0.46,0.32,0.15,0.32,0.29,0.32,0.5,1.0,0.0,0.73,0.42,0.32,0.19,0.66,0.59,0.34,0.45,0.0,0.11,1.0
mule.csv,0.76,0.3,0.9,0.55,0.18,0.42,0.0,0.71,0.04,0.5,0.29,0.1,0.23,0.69,0.29,0.55,0.13,0.24,0.7,0.14,0.46,0.26,0.2,0.73,0.68,0.27,0.68,0.04,0.12,0.5,0.48,0.48,0.31,0.92,1.0,0.27,0.39,0.59,0.41,0.7,0.5,0.87,0.0,0.58,0.47,0.41,0.0,0.32,0.21,0.32,0.38,0.14,0.54,0.5,0.33,0.74,0.44,0.37,0.4,0.55,0.38,0.75,0.25,0.64,0.5,0.9,0.41,0.34,0.32,0.54,0.37,0.25,0.87,0.38,0.0,0.25,0.08,0.09,0.76,0.44,0.64,0.24,0.37,0.21,0.6,0.91,0.29
mycila.csv,0.79,1.0,0.87,1.0,0.65,0.86,0.6,0.76,0.93,0.77,0.67,0.85,0.7,0.92,0.61,1.0,0.76,0.8,0.71,1.0,0.87,0.71,1.0,0.86,0.89,0.58,0.64,0.47,0.68,0.75,0.93,0.55,0.91,0.35,0.96,1.0,0.95,0.65,0.46,0.8,0.88,0.65,0.67,0.77,0.73,0.41,0.96,0.7,1.0,0.83,0.94,0.45,0.85,0.56,0.67,0.87,0.61,0.87,0.6,0.73,0.75,0.68,0.88,1.0,1.0,0.95,0.52,0.68,0.42,0.36,0.81,0.59,0.99,1.0,0.0,0.85,0.4,0.79,0.64,0.75,0.66,1.0,0.44,0.97,0.8,0.64,0.71
neodatis-odb.csv,0.42,0.5,0.7,0.82,0.38,0.83,0.6,0.8,0.0,0.45,0.78,0.38,0.39,0.33,0.77,0.68,0.33,0.08,0.46,0.43,0.57,0.64,0.2,0.14,0.42,0.17,0.74,0.53,0.32,0.5,0.82,0.88,0.82,0.92,0.54,0.27,0.42,0.65,0.78,0.7,0.88,0.47,1.0,0.42,0.36,0.24,0.66,0.62,0.93,0.88,0.88,0.5,0.85,0.98,0.33,0.91,0.72,0.83,0.6,0.64,0.5,0.44,0.62,0.51,0.5,0.85,0.37,0.47,0.41,0.54,0.27,0.79,0.99,0.5,1.0,0.62,0.65,0.36,0.8,0.25,0.77,0.83,0.29,0.72,0.6,0.71,0.71
ngl.csv,0.88,0.87,0.84,0.91,0.65,0.7,1.0,0.78,0.67,0.68,0.67,0.87,0.53,0.94,0.85,0.77,0.67,0.28,0.86,0.89,0.56,0.76,1.0,0.82,0.84,0.47,0.99,0.63,0.38,0.5,0.45,0.78,0.78,0.96,0.9,0.78,0.76,0.76,0.7,0.9,0.75,0.77,0.67,0.77,0.78,0.88,0.83,0.82,0.72,0.53,0.69,0.91,0.85,0.96,0.67,0.96,0.56,0.8,0.8,0.73,0.88,0.71,0.88,0.6,1.0,0.95,0.89,0.83,0.99,0.87,0.6,0.75,0.76,0.88,0.0,0.42,0.68,0.61,0.88,0.94,0.85,0.76,0.9,0.79,0.8,0.95,0.71
nunit.csv,0.42,0.37,0.51,0.64,0.4,0.52,0.8,0.24,0.37,0.38,0.27,0.21,0.27,0.78,0.59,0.55,0.75,0.12,0.89,0.61,0.11,0.63,0.71,0.82,0.42,0.17,0.38,0.63,0.22,0.5,0.23,0.7,0.2,0.42,0.64,0.8,0.1,0.35,0.59,0.3,0.5,0.7,1.0,0.31,0.48,0.65,0.68,0.8,0.59,0.52,0.44,0.45,0.54,0.88,0.33,0.7,0.5,0.73,1.0,0.18,0.62,0.45,0.38,0.86,0.5,0.45,0.59,0.54,0.66,0.82,0.54,0.14,0.37,0.25,1.0,0.45,0.29,0.42,0.72,0.75,0.4,0.38,0.54,0.52,0.4,0.3,0.29
octet.csv,0.42,0.27,0.54,0.64,0.85,0.6,0.4,0.69,0.33,0.71,0.24,0.54,0.69,0.67,0.71,0.32,0.27,0.52,0.82,0.57,0.89,0.59,0.2,0.09,0.68,0.3,0.73,0.37,0.38,0.25,0.62,0.45,0.24,0.54,0.44,0.27,0.33,0.29,0.46,0.4,0.38,0.32,0.33,0.85,0.48,0.12,0.52,0.52,0.48,0.6,0.31,0.27,0.77,0.85,0.33,0.61,0.94,0.57,1.0,0.45,0.62,0.13,0.62,0.39,0.25,0.9,0.59,0.8,0.32,0.9,0.43,0.58,0.96,0.12,0.0,0.1,0.24,0.12,0.6,0.25,0.77,0.55,0.46,0.55,0.2,0.46,0.71
open-media-library.csv,0.61,0.53,0.82,0.55,0.75,0.77,1.0,0.87,0.04,0.8,0.49,0.54,0.73,0.5,0.71,0.5,0.86,0.92,0.76,0.61,0.69,0.73,0.51,0.41,0.47,0.38,0.51,0.53,0.52,0.75,0.48,0.65,0.16,0.85,0.76,0.4,0.46,0.53,0.62,0.75,0.62,0.48,0.33,0.62,0.84,0.88,0.54,0.75,0.62,0.81,0.56,0.64,0.85,0.73,1.0,0.7,0.5,0.73,1.0,0.55,0.38,0.73,0.62,0.69,0.75,0.9,0.67,0.49,0.5,1.0,0.48,0.96,0.76,0.88,0.0,0.85,0.77,0.76,0.64,0.75,0.72,0.79,0.49,0.48,0.7,0.77,0.29
opendvr.csv,0.33,0.2,0.79,0.36,0.8,0.46,1.0,0.69,0.19,0.65,0.41,0.33,0.38,0.92,0.56,0.23,0.62,0.4,0.97,0.39,0.81,0.63,0.2,0.73,0.53,0.34,0.57,0.18,0.15,0.25,0.48,0.6,0.22,0.92,1.0,0.22,0.42,0.12,0.32,0.2,0.5,0.48,1.0,0.85,0.62,0.65,0.25,0.48,0.31,0.27,0.12,0.23,0.69,0.75,0.33,0.48,0.72,0.57,0.8,0.45,0.38,0.29,0.62,0.18,0.25,0.65,0.26,0.42,0.19,0.41,0.37,0.25,0.99,0.0,0.0,0.05,0.21,0.58,0.76,0.31,0.77,0.59,0.32,0.62,0.2,0.3,0.14
openefm.csv,0.24,0.43,0.02,0.45,0.2,0.08,0.0,0.29,0.04,0.61,0.47,0.67,0.09,0.42,0.73,0.5,0.06,0.68,0.6,0.57,0.15,0.06,0.2,0.36,0.84,0.69,0.63,0.33,0.05,0.5,0.68,0.28,0.01,0.15,0.38,0.37,0.09,0.06,0.68,0.45,0.5,0.58,0.0,0.42,0.68,0.12,0.27,0.48,0.21,0.14,0.0,0.23,0.46,0.31,0.33,0.48,0.11,0.1,0.4,0.27,0.12,0.71,0.38,0.86,0.0,0.4,0.63,0.07,0.45,0.97,0.51,0.23,0.07,0.88,1.0,0.38,0.59,0.67,0.48,0.19,0.49,0.41,0.39,0.1,0.7,0.32,0.0
piccolo2d.csv,0.61,0.2,0.44,0.45,0.32,0.77,0.2,0.4,0.15,0.39,0.16,0.13,0.2,0.28,0.26,0.32,0.19,0.48,0.28,0.14,0.37,0.2,0.29,0.14,0.37,0.11,0.23,0.0,0.22,0.5,0.39,0.3,0.0,0.58,0.5,0.08,0.14,0.47,0.27,0.6,0.5,0.53,0.0,0.31,0.35,0.35,0.18,0.25,0.17,0.53,0.5,0.5,0.85,0.46,0.67,0.09,0.28,0.5,0.0,0.36,0.12,0.29,0.0,0.12,0.25,0.55,0.26,0.36,0.28,0.62,0.27,0.73,0.46,0.62,0.0,0.42,0.17,0.3,0.24,0.12,0.43,0.52,0.24,0.34,0.6,0.66,0.29
pokenetonline.csv,0.7,0.97,0.97,0.91,1.0,0.96,1.0,1.0,0.93,1.0,1.0,0.95,0.98,0.86,0.98,0.91,0.97,0.88,1.0,0.89,0.98,0.94,0.23,0.95,1.0,0.72,1.0,0.88,0.9,0.75,1.0,0.9,0.56,0.92,1.0,0.98,0.92,0.88,0.95,0.85,0.88,0.77,1.0,1.0,0.98,0.94,0.99,0.92,0.93,0.97,0.88,0.59,1.0,0.85,1.0,0.96,1.0,1.0,1.0,0.91,0.75,0.95,0.88,0.99,1.0,0.9,0.78,0.98,0.92,0.92,0.99,0.97,0.87,1.0,0.0,0.95,0.81,0.82,0.96,0.75,1.0,1.0,0.93,0.9,0.9,0.91,1.0
power-architect.csv,0.64,1.0,0.3,1.0,0.9,0.7,0.8,0.42,0.93,0.64,0.73,0.82,0.72,0.89,0.84,0.95,0.3,0.8,0.95,1.0,0.76,0.68,0.8,1.0,1.0,1.0,0.79,0.71,0.78,0.5,0.75,0.95,0.61,0.73,0.86,1.0,0.3,0.71,0.89,0.4,0.88,0.93,1.0,0.88,0.87,0.65,1.0,1.0,1.0,0.31,0.75,0.95,0.85,0.79,0.67,1.0,0.61,0.73,0.4,0.64,0.88,0.98,0.5,0.99,0.5,0.5,1.0,0.41,0.99,0.97,1.0,0.56,0.49,1.0,1.0,0.38,0.8,0.88,0.72,1.0,0.87,0.79,1.0,0.97,0.5,0.61,0.71
primefaces.csv,1.0,0.8,0.59,0.91,0.55,0.5,0.4,0.6,0.67,0.56,0.71,0.67,0.7,0.44,0.63,0.86,0.27,0.68,0.4,1.0,0.41,0.57,1.0,0.55,1.0,0.67,0.75,0.57,1.0,0.75,0.34,0.48,0.69,0.54,0.76,0.92,0.28,0.94,0.49,0.7,1.0,0.78,0.33,0.85,0.54,0.41,0.89,1.0,0.97,0.41,0.62,0.86,0.54,0.75,0.67,1.0,0.61,0.63,0.4,0.91,0.88,0.92,0.38,0.96,0.75,0.95,1.0,0.42,1.0,0.79,0.86,0.78,0.02,1.0,1.0,0.75,0.55,0.48,0.72,1.0,0.74,0.76,0.8,0.38,0.3,0.93,0.57
pustefix.csv,0.88,0.7,0.75,0.36,0.6,0.62,1.0,0.71,0.52,0.82,0.76,0.74,0.62,0.42,0.73,0.55,0.98,0.36,0.83,0.46,0.46,0.8,0.94,0.23,0.42,0.59,0.69,0.31,0.35,0.5,0.45,0.57,0.52,0.85,0.12,0.43,0.67,0.76,1.0,0.25,0.25,0.35,1.0,0.81,0.79,0.76,0.59,0.7,0.66,0.61,0.62,0.86,0.85,0.75,0.33,0.52,0.83,0.83,1.0,0.73,0.38,0.67,1.0,0.65,0.0,0.4,0.74,0.56,0.58,0.59,0.54,0.62,0.88,0.75,1.0,0.62,0.67,0.79,0.8,0.38,0.49,0.66,0.51,0.76,0.6,0.12,0.71
