max_NPRM,NFix,total_NIV,total_NPRM,total_CBO,max_DeletedLOC,MNL,avg_NOC,max_NIV,avg_FANIN,total_ModifiedLOC,total_NPM,Buggy
9.0,8.0,6.0,9.0,6.0,7.0,10.0,9.0,7.0,6.0,5.0,9.0,False
10.0,8.0,10.0,10.0,10.0,7.0,10.0,9.0,10.0,9.0,5.0,10.0,False
9.0,8.0,8.0,9.0,4.0,7.0,7.0,9.0,10.0,9.0,5.0,9.0,False
9.0,8.0,6.0,9.0,9.0,7.0,9.0,9.0,7.0,10.0,5.0,9.0,False
9.0,8.0,9.0,9.0,4.0,7.0,7.0,9.0,10.0,9.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,3.0,5.0,9.0,False
10.0,8.0,7.0,10.0,10.0,7.0,10.0,9.0,9.0,10.0,5.0,9.0,False
9.0,8.0,6.0,9.0,9.0,7.0,9.0,9.0,7.0,5.0,7.0,9.0,False
10.0,8.0,6.0,10.0,9.0,7.0,10.0,9.0,7.0,7.0,5.0,9.0,False
9.0,8.0,8.0,9.0,6.0,7.0,9.0,10.0,10.0,9.0,5.0,9.0,False
10.0,8.0,7.0,10.0,9.0,7.0,10.0,9.0,8.0,8.0,7.0,9.0,False
10.0,8.0,9.0,10.0,8.0,7.0,10.0,9.0,10.0,9.0,5.0,10.0,False
9.0,8.0,7.0,9.0,9.0,7.0,10.0,10.0,9.0,5.0,5.0,10.0,False
10.0,8.0,6.0,10.0,9.0,7.0,10.0,9.0,7.0,6.0,5.0,9.0,False
9.0,8.0,6.0,9.0,8.0,7.0,10.0,9.0,7.0,5.0,7.0,9.0,False
9.0,8.0,6.0,9.0,3.0,7.0,7.0,9.0,7.0,10.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,10.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,5.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,10.0,5.0,9.0,False
9.0,8.0,8.0,9.0,4.0,7.0,10.0,9.0,10.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,8.0,9.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,3.0,5.0,9.0,False
9.0,8.0,7.0,9.0,8.0,7.0,9.0,9.0,9.0,8.0,5.0,9.0,False
9.0,8.0,9.0,9.0,10.0,7.0,10.0,10.0,10.0,8.0,5.0,10.0,False
9.0,8.0,8.0,9.0,6.0,7.0,9.0,10.0,9.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,10.0,8.0,6.0,5.0,9.0,False
9.0,8.0,6.0,9.0,6.0,7.0,7.0,9.0,7.0,8.0,5.0,9.0,False
9.0,8.0,6.0,9.0,8.0,7.0,9.0,9.0,7.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,8.0,7.0,9.0,9.0,9.0,10.0,5.0,9.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,8.0,6.0,5.0,9.0,False
9.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,9.0,7.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,5.0,5.0,9.0,False
9.0,8.0,7.0,9.0,8.0,7.0,9.0,9.0,8.0,8.0,5.0,9.0,False
10.0,8.0,6.0,10.0,7.0,7.0,9.0,9.0,7.0,4.0,7.0,9.0,False
10.0,8.0,7.0,10.0,10.0,7.0,9.0,9.0,8.0,4.0,8.0,10.0,False
9.0,8.0,6.0,9.0,7.0,7.0,7.0,9.0,7.0,8.0,5.0,9.0,False
9.0,8.0,6.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,5.0,9.0,False
9.0,8.0,9.0,9.0,8.0,7.0,9.0,9.0,10.0,10.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,5.0,5.0,9.0,False
9.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,8.0,5.0,9.0,False
9.0,8.0,6.0,9.0,2.0,7.0,7.0,9.0,7.0,2.0,5.0,9.0,False
9.0,8.0,6.0,9.0,9.0,7.0,9.0,9.0,7.0,10.0,5.0,10.0,False
9.0,8.0,7.0,9.0,10.0,7.0,10.0,9.0,8.0,10.0,5.0,10.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,5.0,5.0,9.0,False
9.0,8.0,9.0,9.0,10.0,7.0,10.0,9.0,9.0,9.0,5.0,9.0,False
10.0,8.0,9.0,10.0,9.0,7.0,10.0,9.0,9.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,10.0,7.0,10.0,9.0,8.0,5.0,7.0,10.0,False
9.0,8.0,7.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,False
9.0,8.0,7.0,9.0,3.0,7.0,7.0,9.0,9.0,6.0,5.0,9.0,False
9.0,8.0,7.0,9.0,6.0,7.0,9.0,10.0,8.0,9.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,8.0,5.0,9.0,False
9.0,8.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,10.0,5.0,9.0,False
9.0,8.0,7.0,9.0,7.0,7.0,10.0,9.0,8.0,7.0,5.0,9.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,8.0,7.0,5.0,9.0,False
10.0,8.0,7.0,10.0,8.0,7.0,10.0,9.0,9.0,9.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,5.0,5.0,9.0,False
9.0,8.0,8.0,9.0,10.0,7.0,9.0,10.0,9.0,6.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,8.0,5.0,9.0,False
9.0,8.0,8.0,9.0,6.0,7.0,9.0,9.0,9.0,7.0,5.0,10.0,False
9.0,8.0,7.0,9.0,6.0,7.0,7.0,9.0,9.0,6.0,5.0,9.0,False
9.0,8.0,8.0,9.0,8.0,7.0,10.0,9.0,9.0,7.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,4.0,5.0,9.0,False
9.0,8.0,9.0,9.0,10.0,7.0,10.0,9.0,9.0,9.0,5.0,9.0,False
10.0,8.0,6.0,10.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,9.0,False
9.0,8.0,8.0,9.0,10.0,7.0,9.0,9.0,9.0,6.0,8.0,10.0,False
9.0,8.0,7.0,9.0,5.0,7.0,7.0,9.0,8.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,9.0,7.0,10.0,9.0,8.0,10.0,5.0,9.0,False
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,4.0,5.0,9.0,False
10.0,8.0,9.0,10.0,7.0,7.0,10.0,9.0,10.0,6.0,5.0,9.0,False
9.0,8.0,6.0,9.0,2.0,7.0,7.0,9.0,7.0,2.0,5.0,9.0,False
9.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,7.0,5.0,9.0,False
9.0,8.0,7.0,9.0,7.0,7.0,7.0,10.0,8.0,3.0,7.0,10.0,False
9.0,8.0,6.0,9.0,8.0,9.0,7.0,9.0,7.0,3.0,8.0,10.0,False
9.0,8.0,6.0,9.0,8.0,7.0,7.0,9.0,7.0,8.0,5.0,10.0,False
9.0,8.0,7.0,9.0,6.0,7.0,9.0,9.0,8.0,3.0,5.0,9.0,False
9.0,8.0,7.0,9.0,7.0,7.0,7.0,9.0,9.0,5.0,5.0,9.0,False
9.0,8.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,6.0,8.0,9.0,False
9.0,8.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,7.0,5.0,9.0,False
9.0,8.0,10.0,9.0,8.0,7.0,7.0,9.0,10.0,5.0,5.0,9.0,False
9.0,8.0,6.0,9.0,9.0,7.0,7.0,10.0,7.0,2.0,7.0,10.0,False
10.0,8.0,6.0,10.0,8.0,9.0,7.0,9.0,7.0,4.0,8.0,10.0,False
9.0,8.0,6.0,9.0,9.0,7.0,7.0,9.0,7.0,2.0,5.0,10.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,8.0,9.0,6.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,3.0,7.0,7.0,9.0,8.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,4.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,3.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,8.0,9.0,4.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,8.0,9.0,4.0,7.0,7.0,9.0,9.0,4.0,5.0,9.0,False
9.0,8.0,7.0,9.0,3.0,7.0,7.0,9.0,8.0,4.0,5.0,9.0,False
9.0,8.0,6.0,9.0,7.674253772062701,7.0,7.0,8.891964271337736,7.0,4.5082308847307395,8.177370013752837,10.776504220751207,True
9.0,8.0,13.778578965771201,9.0,13.643891616195194,12.828209806170722,10.190331784299511,8.430631128253234,11.212465174882288,8.285511299965037,9.954635389091475,9.0,True
10.0,9.487271485281713,9.0,10.0,10.0,10.510990414204283,10.530949366785093,9.0,10.0,11.386620659020506,10.882844577195263,9.0,True
10.184556868712846,8.0,7.596084964413846,10.757621202599143,9.073879430920956,7.0,10.117355363163908,8.579881796682459,10.428580402494354,2.969834983737036,8.379368322434612,9.0,True
8.428389422227808,8.0,6.129906825553911,8.788894987870151,4.757826080801311,6.2009298877798855,9.0,9.0,7.07161060527272,6.0,6.165895524585469,9.0,True
9.0,8.0,12.08718390131828,9.0,15.354128780289996,7.0,11.192617379859264,8.91875478436789,10.735670478368041,8.08033781629441,8.059401462817984,9.0,True
9.0,8.0,6.0,9.0,5.045162535079563,7.0,7.0,10.0,7.0,2.3371142282708606,4.7992059224480625,9.0,True
10.657482642123277,8.0,10.601083867099454,10.984416791033736,13.238413407840667,7.0,10.147868792002093,8.81662053158954,12.953029981569243,7.211535180411841,7.0,9.0,True
10.0,9.661292780986141,6.297336578642235,10.0,8.190697877895587,10.408629531442113,10.368047028309181,9.0,8.60366852142514,7.5986434579601,8.0,9.0,True
10.745085543645445,10.51258799765111,9.043432507129346,10.492224297229612,12.631587948982784,12.433920712015393,10.615279419698123,8.63845239236064,9.524074842971823,8.852524393784295,8.302802795260245,9.0,True
10.753530642364982,8.0,7.959234372517165,10.49237225436225,9.589609739872182,7.0,9.17864950648417,8.029577696699828,9.870951690211193,2.431338730426225,8.842304167291744,9.0,True
8.64771013595525,8.0,5.0375445835223935,8.177838638182163,1.0270764441214641,6.661999233092744,5.501858004648616,10.045736616851258,4.20294144637136,6.0,2.6596217050686586,9.0,True
10.28436884185689,9.12958152978084,11.36026448369304,10.0138992759726,13.633411417580868,11.518375455365794,11.671477561598769,8.97815201806228,12.146042771851262,10.289223448220314,12.837535508854627,9.0,True
9.0,9.50693687951412,11.956048494708874,9.0,8.021677706639228,10.897402156847825,11.420260509431598,8.8297797543689,11.904276080043457,10.193609266609984,8.87405209571153,9.0,True
8.102894023647758,8.0,3.064020537637793,8.669201265556927,0.16731753036391428,5.457924737550656,6.474650311416875,10.281255195672195,5.464406065716747,6.0,3.4017490377032966,9.0,True
8.688514167250414,8.0,7.704687575986222,8.238085884028038,10.0,9.0,5.9687762521417875,9.0,7.622645864653018,2.7493236418831373,9.197217983950274,9.0,True
8.001773874663964,8.0,4.937764650342319,8.53638211333128,4.198971604383073,9.0,6.635200345034771,9.0,4.982802794631769,4.482422649076358,8.0,10.243918723604411,True
9.0,8.0,6.0,9.0,5.374732946073419,7.0,7.0,10.0,7.0,2.820798195096774,3.938919097900048,9.0,True
10.33491390380713,8.0,7.945362520728517,10.87752343709943,13.5695850252603,7.0,9.995459128132628,8.23359793004308,10.811008673378764,4.695182606543087,8.317901192560718,9.0,True
8.10253099742816,8.0,10.634510660993861,8.922321376197624,8.220573510854972,10.934793034527644,10.797224106741906,9.0,10.0,9.756753586813817,9.317241446090671,9.0,True
8.369241487937815,8.0,7.087944360151668,8.024082280343272,7.018554857437042,5.026182380742401,10.253874156315957,9.0,8.97476984440588,4.576037820899971,6.017327971361977,9.0,True
8.410743913871405,8.0,7.2874475309019076,8.595805881338848,6.442202723760019,5.044407257564346,10.622112293803541,9.0,8.310620576317847,4.463178676500174,6.266026371280732,9.0,True
10.58036617726238,8.0,9.156345334981122,10.666126036261064,11.349592700407618,7.0,10.475109845541482,8.05148751311808,11.761740776800409,6.0,8.256611315358038,9.0,True
9.0,8.0,6.0,9.0,8.0326375951488,9.515654035865218,7.0,8.753974155551827,7.0,4.926241714118676,8.49685765014307,10.181056665378746,True
10.897689157923406,8.0,10.217640239826622,10.544317357814903,12.821089150702546,10.545622303569292,9.193662381285089,8.182922926035296,12.625289982813186,6.0,8.569659944606807,9.0,True
10.257817228546193,8.0,7.477369517938898,10.201350249029103,11.728166660260753,7.0,10.092384073742979,8.973424078314409,10.599386207624995,4.1841874499936225,8.06147740895641,9.0,True
9.0,8.0,8.099591510303922,9.0,12.119738555086458,10.06943589340022,7.0,8.547902779084776,8.557505305825948,3.763987598586206,10.461208012496737,9.0,True
8.262580710894952,8.0,10.00294324352555,8.057920515644346,10.0,5.425198620914745,10.890948747980389,9.0,10.0,9.599895933932626,8.0,9.0,True
10.0,10.44551897070507,10.487486937181437,10.0,10.0,10.274778418941757,10.900966546605458,9.0,10.0,11.507664295172162,11.171886970800673,9.0,True
8.173966378015903,8.0,9.0,8.80795702345149,10.0,6.301868897164987,9.0,9.0,10.0,2.2516499675906516,6.149559606330019,10.253465724473129,True
10.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,6.0,8.0,9.0,True
8.926801805636407,9.438177957823287,9.0,8.311058872370182,7.038576119772117,9.0,10.80456811661176,9.0,10.0,9.414810068745911,8.0,9.0,True
8.336648250410322,11.8409545236177,10.266467551403746,8.65591386313766,10.0,10.773554096433836,10.338180931922771,9.0,10.0,6.0,10.14944091997188,9.0,True
8.9233772259467,8.0,10.196909538016275,8.012845724724365,8.518471027779452,10.324700789294232,10.509821624035197,9.0,10.0,9.349478774393933,9.848438738726756,9.0,True
8.397826784814576,8.0,5.782063481376959,8.364426480332943,10.0,9.0,6.684242643110954,9.0,7.361883441677705,3.684271135357175,9.002532397426226,9.0,True
8.057573849553249,8.0,9.0,8.014590481177741,10.0,6.045862089190783,9.0,9.0,10.0,3.1109136268024473,6.728797741104301,10.147394110085461,True
10.346786508238985,8.0,10.055029228074366,10.592297651513146,12.008530404450969,7.0,10.022143427910237,8.300478642547134,11.911753115151438,7.803209890333333,7.0,9.0,True
10.605148333510623,9.993764062694934,11.40491461226901,10.604831052296666,11.182655943938304,8.837178540486867,10.16313730483803,8.145008173645202,12.162135860061333,6.0,8.70214561199165,9.0,True
9.0,8.0,6.0,9.0,9.626144985212802,7.0,7.0,8.945828401531497,7.0,4.198608084540395,8.595039804695118,10.132142040799907,True
10.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,6.0,8.0,9.0,True
9.0,8.0,13.933822611308218,9.0,9.971274415241389,12.012821031497262,12.647384093222241,8.803672352235814,11.579967651944514,8.214936472640558,9.568972767851445,9.0,True
9.0,8.0,8.785879957650394,9.0,9.347232565784745,7.0,12.237044729731506,8.440751495163875,9.952188939073512,4.4280480692827355,7.0,9.0,True
10.154326739051957,10.095396873865633,13.065099351366412,10.812135319512924,11.160960694973518,11.703751724108248,11.407134409468227,10.0,11.672718621580696,8.176985611945504,10.290164672659284,10.901242301202986,True
8.569524914542805,8.0,5.532145308497624,8.082702173614287,6.123917103190149,6.159087835005667,6.74620953441366,10.816660093081161,4.333098493139283,10.752305073885307,8.0,9.0,True
10.215306101658687,10.126511726030802,12.857862119075456,10.49393644607457,14.968443181691438,10.926542380161441,12.899935004168817,8.499234787020647,10.868199933583945,7.858070856656663,11.01733437542996,9.0,True
9.0,8.0,7.9613338232782915,9.0,5.009107804805324,7.0,9.698658720612116,8.91129395932316,8.61716552259036,6.0,7.0,9.0,True
8.876893138915293,8.0,10.570915243363034,8.162707669129482,10.0,5.1462269354798105,10.861991437160437,9.0,10.0,8.36839517108307,8.0,9.0,True
9.0,11.360029083692675,9.799134979992143,9.0,10.410570378274588,10.677967801079301,10.502750424377565,10.0,12.55222936305904,10.394442131197595,12.648217560296258,10.823075254008325,True
8.331509459872269,8.0,5.318126176108531,8.925239330926102,0.0,6.667596435987985,5.642555555454774,10.02710203778536,6.780829399253466,6.0,6.258094849326787,9.0,True
10.0,8.0,9.0,10.0,8.378849896778577,5.762772941492543,10.56546066747492,9.0,10.0,7.729317364307356,6.965281732431874,9.0,True
10.675007727555077,8.0,8.114983313882721,10.323461286323885,10.429089732184375,7.0,10.29259796190139,8.717716255888329,11.319650126108273,6.0,8.144779093486516,9.0,True
8.905577888573077,8.0,10.677531399976228,8.97755945728631,8.740258241223538,10.868926628742082,10.276776454433202,9.0,10.0,9.181552887923498,9.835019636872234,9.0,True
10.0,11.856005515079461,10.295324104387378,10.0,10.0,10.791872962057873,10.487871022324168,9.0,10.0,7.843205164951818,10.75754968147181,9.0,True
8.600958701888791,8.0,6.942255302911567,8.671203644776305,8.93391091038439,5.916309991490624,9.0,9.0,8.675693871786102,4.69802351522226,8.0,9.0,True
9.0,11.580594306815316,13.515555139872456,9.0,15.186833333121228,10.4912897134269,10.550701595015793,8.223560424795082,11.904943084293414,6.0,12.041102649808165,9.0,True
9.0,8.0,7.320724032589143,9.0,14.03573538113373,9.180275360176674,7.0,8.492495801843873,8.429633905506641,3.698961327307109,9.62299286844892,9.0,True
10.946847307102432,9.057933067046042,11.889982350248665,10.867843970512242,10.40703623768529,10.127376061361115,12.376706385315613,8.602306539859649,12.766309251333976,11.754983869655332,12.042962880938354,9.0,True
10.0,11.576337102450761,10.165728049876897,10.0,10.0,10.211523886196698,10.462642899436016,9.0,10.0,7.936798701121004,11.730143525478276,9.0,True
8.803156238438227,8.0,6.345727943576741,8.871632055938639,3.743112772124779,9.0,6.785029102486467,9.0,6.622041602264401,7.279230337593132,8.0,9.0,True
8.430840686067137,9.366518022480905,5.035224977697007,8.819702856594127,7.700553088629395,6.757358263525857,5.881235620097834,9.0,8.72336497869857,0.9672515716865955,8.0,9.0,True
9.0,8.0,7.707655998954463,9.0,12.513361571159255,9.05180158773491,7.0,8.86882252020456,8.131692206432184,3.2845646100494763,10.878812913449709,9.0,True
8.46625777904231,8.0,4.299428778085289,8.896977648585652,0.06110451191282795,6.331985899972316,5.106459034228521,10.635270822972084,6.634028135624357,6.0,3.6877714916224664,9.0,True
8.46342380371516,8.0,6.035359302537625,8.305903765747434,8.364929022215517,5.8197971319849415,9.0,9.0,8.25460740629432,4.865563266948107,8.0,9.0,True
8.744876251644849,8.0,10.388736743330307,8.286952071119972,8.861527428656782,10.648577963371348,10.584044427860052,9.0,10.0,8.06978996002372,9.27342013049141,9.0,True
9.0,11.790350653074409,11.965983105048776,9.0,14.170417314226404,10.12844917745932,12.328911876772676,10.0,12.21479508767251,10.506708514962266,11.999834293616804,10.526574006518752,True
8.956728037754417,8.0,4.672245450993067,8.599764839305536,4.164864261126103,9.0,6.754528103884931,9.0,4.107889269444364,4.150468303213825,8.0,10.972420796989732,True
9.0,8.0,6.0,9.0,7.813375931306298,7.0,7.0,8.148927063893849,7.0,4.683652022811392,8.930596649828896,10.146004467387394,True
8.48065229172888,8.0,5.3800815576515255,8.95087821724587,7.197485846103411,5.9993843903678705,6.736095970586473,10.900608651010558,6.102779995691837,10.293441555409421,8.0,9.0,True
10.0,9.267796922790403,9.0,10.0,10.0,10.436667270891816,10.362900561956206,9.0,10.0,9.061495652710546,11.587531004606182,9.0,True
8.656468794244152,8.0,5.850557279743003,8.157744155621977,0.0,9.0,5.74400699545552,9.0,6.195616453442402,7.726049963777677,8.0,9.0,True
10.0,11.356480899278823,10.677702009819695,10.0,10.0,10.058996150043194,10.630648250013339,9.0,10.0,7.305900610840469,11.057037971008084,9.0,True
10.486127671053682,11.386707174304423,10.849401820870211,10.770783646334062,14.964155859973722,12.442210036888955,11.320145914181683,8.04604089810112,10.42464978647696,7.047848288281614,12.623439358144658,9.0,True
10.559602101836491,9.653682659694155,9.22048560742476,10.276197228121855,14.634504677151494,11.162592003395794,12.693271885635905,8.14723643129992,10.84412428724863,9.528535810974196,11.427903363780633,9.0,True
9.0,9.268118906438623,7.632347643608204,9.0,11.15505382186406,7.0,7.0,8.214006800596428,10.80884741302342,0.8423365527537068,8.255182849712401,9.0,True
9.0,8.0,7.9773375604853305,9.0,4.0,9.482389992235872,7.0,8.711545934930228,8.24008458906553,7.526505249320717,8.243554103525806,9.0,True
8.245097483887236,8.0,5.56583242100085,8.155399322038003,2.557801981783824,9.0,6.961037773633816,9.0,7.099153689381242,7.119067022426766,8.0,9.0,True
10.012480220767515,11.131997185319914,10.63188366147387,10.761314819579882,12.919641523981149,11.61664457747638,10.036836923424516,10.0,12.497652635459689,9.230576597985053,11.904704735751341,10.16037579333446,True
10.093319331888845,8.0,10.76636903036177,10.072112643392353,11.658436433504564,7.0,12.191792513456694,8.834290209964774,11.15173536056384,7.817167075818956,7.0,9.0,True
8.238996911574109,8.0,5.112879794753833,8.634169196676893,4.6449377136968915,5.946324665384687,10.028470575830577,9.0,8.028538954845176,1.3367341761134863,6.298626315965586,9.0,True
10.392070858893058,8.0,7.044104922914259,10.165044420924307,5.3882479469697255,7.0,10.378536764415115,8.407835343009374,9.967735772608696,8.21260045704547,7.0,9.0,True
9.0,11.481094141061572,12.704668377550332,9.0,11.13937902964801,10.070029453969404,10.01934665807156,8.498493270085437,11.188441378006276,6.0,10.125545902868557,9.0,True
9.0,8.0,7.349478523483749,9.0,4.0,10.635772531711329,7.0,8.78669947154337,8.649604537017433,7.093956452776284,8.665683060463397,9.0,True
10.179886499707628,2.454254783393308,10.7725523572888,10.029837881365957,15.430423026080067,4.419425407152205,9.273464273218911,8.783180340885105,11.060430954676526,4.418770024873236,5.733842196337698,10.940307574548054,True
10.499115366646658,10.609386840652018,10.265726301196542,10.276619127270534,15.111149953665219,12.243360313533303,12.32552190171993,10.0,11.926324738295527,9.247051756426725,12.786375212425906,10.713864646207183,True
10.0,8.0,7.437865545913325,10.0,8.189109758246412,6.108897995929135,9.0,9.0,10.0,6.0,8.0,9.0,True
10.0,9.043453518172573,9.0,10.0,10.0,10.65122343873706,10.606795803510511,9.0,10.0,9.340307250418318,10.663481852667369,9.0,True
8.96790647360885,8.0,10.517843679155554,8.271311162607585,8.898257146244276,10.904127890259455,10.652436794618431,9.0,10.0,9.846030069134285,9.414557842892549,9.0,True
10.0,3.7747446602308123,9.0,10.0,10.0,3.8248065042150445,9.0,9.0,10.0,4.8539361885066885,4.476319103176264,10.806410348997915,True
8.773697814797808,8.0,3.77294539048554,8.46715518430075,4.579893529180623,5.943440729282915,6.900836216772953,9.0,5.5034330482579925,4.554407571633968,8.0,10.383964513381757,True
8.35863832612353,8.0,6.295139298551009,8.339232186904061,0.0,9.0,6.942738756839531,9.0,6.073003632659143,7.306565743827237,8.0,9.0,True
10.0,11.162215230071604,10.720723439884127,10.0,10.0,10.390534253944995,10.07268847321614,9.0,10.0,7.399170504983754,11.165451290133532,9.0,True
8.587039366715626,9.585005249783771,6.171209143724745,8.52596086073981,7.405458632695109,5.118314621229564,5.325205398885274,9.0,8.202168951677473,1.6405286312366312,8.0,9.0,True
10.809894610720438,8.0,9.769677530632544,10.434155244277452,14.615971878220536,9.919311097444162,9.557014774765987,8.37401546742718,11.139176371313528,6.0,8.124245187375744,9.0,True
9.0,8.0,9.93960457156747,9.0,9.237308378202634,7.0,10.804877316150288,8.824245662984668,10.877916996358245,4.515676392751745,7.0,9.0,True
9.0,8.0,7.909240834509981,9.0,7.066159753321247,7.0,7.0,8.677998415615845,8.013185250399175,7.843990854680754,7.0,9.0,True
9.0,11.409289892886786,10.873003761795923,9.0,10.752410557404442,9.333306864164603,11.689995590620015,10.0,11.270862066163957,13.042360246645,12.367380403620475,10.97063029072979,True
10.0,8.0,5.481096693623513,10.0,0.06322722564378225,5.249699109426149,9.0,9.0,8.764601602815812,8.33746139376447,6.547103664240406,9.0,True
9.0,8.0,9.335461324945436,9.0,14.006729013032011,10.755926822273333,7.0,8.3451465564031,8.626298704067692,3.8795007481362114,9.599655976525016,9.0,True
8.73527948640889,9.545142936341627,9.0,8.857955288386007,6.761988786418994,9.0,10.608162380841172,9.0,10.0,9.733265479684091,8.0,9.0,True
10.544012241763813,8.0,11.671365759651545,10.409700654582863,11.578846111905566,10.335344484952415,9.151370566320818,8.549210585192142,12.669771617930188,6.0,8.249402658453006,9.0,True
9.0,8.0,12.034440764883437,9.0,11.555675495930037,7.0,12.438182834955043,8.987598094726911,12.519782467099727,8.198765242045592,8.866188786220972,9.0,True
10.197985129587174,8.0,9.950544611683434,10.420290291181106,10.451994293588562,7.0,10.681039195535261,8.675609699256789,12.88698261317356,6.0,8.35681411489933,9.0,True
10.016247806630606,11.483825687332779,11.592047504620544,10.468843349193014,12.081288464308317,10.656505560534235,10.386628295621342,8.554199274213426,10.488084216058748,9.063815875810299,12.845401951500639,9.0,True
8.531528424934152,8.0,10.560049585346748,8.009259967833767,8.86068586291932,10.85922436463819,10.051871240926133,9.0,10.0,9.489378491058508,9.425259323707227,9.0,True
9.0,8.0,6.0,9.0,8.289798166848737,7.0,7.0,10.0,7.0,10.487040558214083,8.938590889267902,9.0,True
8.51058664972203,10.25971316896611,10.07847081464971,8.425741694556322,10.0,10.820746591804154,10.121520911030514,9.0,10.0,6.0,10.903283554536932,9.0,True
9.0,8.0,9.239036032833457,9.0,15.522831219792272,9.214477432232224,7.0,8.104993818863688,8.550988853613054,3.038313963722377,9.546779238735608,9.0,True
9.0,8.0,11.281511513495534,9.0,14.631938695547934,7.0,9.59750762307992,8.923361026769927,10.562460418188511,3.5254823001420172,7.0,10.218531963126944,True
10.0,8.0,9.0,10.0,8.869947038668334,6.2307675729062995,10.670433190463298,9.0,10.0,7.773957781346775,6.139953090685755,9.0,True
9.0,8.0,8.21837942040544,9.0,10.042722305975904,9.657165761162739,7.0,8.437000983091716,8.078177335391057,2.4134671857692287,10.393650505353056,9.0,True
10.0,11.119238799025856,10.455915169569758,10.0,10.0,10.865698088818485,10.677490912107164,9.0,10.0,7.800853960754674,11.452426445991835,9.0,True
10.0,2.0131024023422874,9.0,10.0,10.0,4.204319608618514,9.0,9.0,10.0,4.355227357741149,4.600720495255722,10.032304626142349,True
9.0,8.0,6.0,9.0,8.173021910384813,7.0,7.0,8.231781783721061,7.0,4.7496010346388875,8.599546564869506,10.527996965228684,True
8.190154793068173,10.952366726430549,10.41303092851701,8.563059293434787,10.0,10.00554432339222,10.017509480078344,9.0,10.0,6.0,11.43628395175633,9.0,True
8.425859420865859,11.400675165537223,9.0,8.026272280130359,10.0,9.0,10.128947923011658,10.680534423692116,10.0,12.535596024967166,10.356717374213067,10.957641673806902,True
10.574024340560817,8.0,7.348634175541677,10.790995171566525,8.529521002730554,7.0,9.479209872434588,8.876136467961588,9.415252587580458,2.280572106231355,8.287972095405067,9.0,True
