,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,megameknet.csv,fityk.csv,ondex.csv,fleet-simulator.csv,duplicati.csv,xamj.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv,fido.csv,poormans.csv,hibernate.csv,ninject.csv,geogebra.csv,fluent-nhibernate.csv,uface.csv
smartgwt.csv,0.18,0.1,0.31,0.39,0.45,0.22,0.26,0.77,0.93,0.47,0.1,0.23,0.09,0.3,0.11,0.85,0.26,0.22,0.37,0.0,0.46,0.73,0.92,0.46,0.6,0.34,0.85,0.49,0.08,0.22,0.38,0.05,0.87,0.59,0.65,0.14,0.56,0.7,0.61,0.72,0.23,0.74,0.59,0.48,0.1,0.46,0.21,0.76,0.15,0.43,0.98,0.31,0.73,0.65,0.81,0.35,0.22,0.04,0.26,0.37,0.09,0.23,0.1,0.82
smbopensoft.csv,0.17,0.13,0.42,0.49,0.46,0.22,0.3,0.76,0.95,0.83,0.1,0.22,0.15,0.34,0.18,0.79,0.27,0.3,0.33,0.04,0.45,0.64,0.89,0.5,0.57,0.35,0.52,0.52,0.12,0.61,0.55,0.15,0.94,0.62,0.61,0.09,0.48,0.63,0.56,0.76,0.18,0.72,0.66,0.53,0.04,0.53,0.3,0.65,0.17,0.88,0.98,0.39,0.78,0.66,0.82,0.54,0.18,0.03,0.23,0.32,0.14,0.25,0.18,0.9
somap.csv,0.13,0.16,0.42,0.4,0.39,0.23,0.3,0.77,0.94,0.44,0.1,0.24,0.15,0.33,0.14,0.77,0.27,0.27,0.37,0.04,0.46,0.63,0.87,0.45,0.63,0.38,0.57,0.51,0.12,0.26,0.46,0.13,1.0,0.64,0.63,0.11,0.48,0.61,0.52,0.74,0.15,0.71,0.65,0.53,0.05,0.43,0.23,0.67,0.16,0.87,1.0,0.33,0.73,0.67,0.77,0.5,0.19,0.04,0.25,0.27,0.1,0.24,0.1,0.74
sqlpower-library.csv,0.12,0.13,0.37,0.39,0.42,0.19,0.29,0.74,0.94,0.49,0.1,0.23,0.13,0.49,0.17,0.74,0.25,0.26,0.37,0.06,0.45,0.64,0.87,0.49,0.6,0.34,0.71,0.52,0.13,0.26,0.46,0.12,0.89,0.62,0.63,0.09,0.48,0.59,0.52,0.8,0.14,0.71,0.64,0.52,0.05,0.19,0.23,0.67,0.17,0.83,0.98,0.34,0.85,0.66,0.84,0.5,0.19,0.04,0.21,0.29,0.08,0.23,0.1,0.62
stuproa-cims.csv,0.1,0.17,0.53,0.46,0.6,0.19,0.47,0.85,0.99,0.25,0.21,0.36,0.16,0.41,0.25,0.71,0.41,0.26,0.38,0.07,0.5,0.84,0.75,0.54,0.23,0.26,0.14,0.12,0.13,0.8,0.42,0.14,0.91,0.61,0.61,0.09,0.58,0.62,0.5,0.82,0.19,0.89,0.61,0.79,0.08,0.42,0.48,0.61,0.13,1.0,1.0,0.36,0.73,0.73,0.82,0.63,0.24,0.06,0.39,0.39,0.12,0.34,0.23,0.76
taverna.csv,0.0,0.08,0.47,0.0,0.63,0.0,0.5,0.25,1.0,0.0,0.38,0.09,0.0,0.0,0.0,0.71,0.33,1.0,0.0,0.03,0.0,0.92,0.83,0.47,0.4,0.53,0.78,0.44,0.0,0.44,0.5,0.0,0.0,0.0,0.0,0.0,0.85,0.5,0.67,0.8,0.12,0.94,0.0,1.0,0.0,0.89,1.0,0.8,0.08,0.22,1.0,1.0,0.5,0.41,1.0,0.33,0.14,0.0,0.06,0.19,0.0,0.08,0.05,0.0
thout.csv,0.12,0.17,0.37,0.35,0.39,0.16,0.29,0.79,0.98,0.51,0.08,0.47,0.33,0.34,0.15,0.75,0.25,0.27,0.28,0.02,0.42,0.57,0.84,0.46,0.81,0.34,0.7,0.64,0.1,0.22,0.52,0.08,0.98,0.63,0.63,0.12,0.41,0.61,0.46,0.73,0.14,0.62,0.67,0.53,0.03,0.37,0.21,0.62,0.16,0.86,1.0,0.32,0.74,0.65,0.77,0.52,0.17,0.06,0.25,0.26,0.12,0.21,0.13,0.72
tigermud.csv,0.15,0.15,0.52,0.69,0.44,0.27,0.33,0.79,0.96,1.0,0.14,0.37,0.15,0.24,0.2,0.86,0.34,0.26,0.35,0.04,0.43,0.53,0.84,0.47,0.0,0.4,0.52,0.33,0.09,0.25,0.5,0.19,1.0,0.67,0.7,0.19,0.41,0.64,0.47,0.71,0.17,0.59,0.53,0.59,0.06,0.59,0.36,0.56,0.14,0.82,1.0,0.37,0.79,0.7,0.82,0.45,0.2,0.06,0.28,0.3,0.33,0.36,0.12,0.73
triplea.csv,0.13,0.16,0.47,0.5,0.67,0.22,0.54,0.73,0.95,0.67,0.2,0.3,0.13,0.4,0.11,0.81,0.27,0.28,0.38,0.05,0.47,0.9,0.92,0.5,0.42,0.38,0.24,0.26,0.44,0.41,0.49,0.29,0.96,0.6,0.72,0.1,0.68,0.81,0.73,0.81,0.14,0.79,0.73,0.74,0.1,0.28,0.42,0.77,0.2,1.0,1.0,0.39,0.82,0.68,0.83,0.58,0.22,0.02,0.23,0.34,0.22,0.35,0.2,0.72
uface.csv,0.13,0.16,0.38,0.42,0.43,0.15,0.39,0.78,0.94,0.49,0.1,0.24,0.21,0.4,0.17,0.73,0.27,0.31,0.38,0.06,0.49,0.66,0.88,0.54,0.6,0.32,0.71,0.52,0.12,0.3,0.45,0.15,0.91,0.73,0.7,0.11,0.57,0.57,0.58,0.81,0.2,0.72,0.65,0.58,0.05,0.32,0.29,0.67,0.17,1.0,0.98,0.35,0.83,0.72,0.78,0.51,0.21,0.04,0.28,0.36,0.12,0.3,0.13,0.96
unbvision.csv,0.16,0.14,0.56,0.51,0.51,0.16,0.39,0.88,0.93,0.52,0.12,0.35,0.16,0.61,0.19,0.63,0.86,0.25,0.56,0.3,0.57,0.77,0.93,0.59,0.55,0.36,0.27,0.29,0.4,0.49,0.52,0.14,0.86,0.64,0.95,0.1,0.64,0.83,0.65,0.92,0.2,0.78,0.66,0.91,0.25,0.32,0.36,0.74,0.22,1.0,0.98,0.54,0.87,0.81,0.78,0.62,0.23,0.0,0.29,0.43,0.14,0.28,0.18,1.0
v8.csv,0.03,0.19,0.36,0.32,0.39,0.17,0.29,0.76,0.99,0.44,0.14,0.18,0.14,0.33,0.11,0.77,0.2,0.24,0.34,0.05,0.36,0.6,0.8,0.36,0.61,0.4,0.67,0.64,0.14,0.25,0.49,0.06,0.9,0.59,0.55,0.0,0.52,0.62,0.52,0.71,0.08,0.71,0.74,0.62,0.03,0.28,0.24,0.63,0.12,0.97,1.0,0.16,0.77,0.56,0.83,0.5,0.13,0.0,0.13,0.28,0.06,0.2,0.12,0.65
x-ray-mule.csv,0.15,0.09,0.27,0.25,0.34,0.14,0.2,0.73,0.88,0.39,0.05,0.23,0.06,0.33,0.07,0.75,0.21,0.19,0.26,0.0,0.45,0.59,1.0,0.34,0.83,0.32,0.0,0.13,1.0,0.24,0.48,0.0,0.92,0.75,0.5,0.14,0.63,0.57,0.33,0.67,0.1,0.62,0.86,0.3,0.04,0.04,0.13,0.58,0.19,0.68,0.91,0.15,0.4,0.53,0.83,0.41,0.11,0.01,0.19,0.23,0.04,0.15,0.03,0.46
xamj.csv,0.13,0.14,0.47,0.43,0.44,0.19,0.31,0.78,0.94,0.67,0.18,0.29,0.14,0.39,0.17,0.73,0.28,0.29,0.35,0.08,0.43,0.8,0.93,0.56,0.42,0.39,0.44,0.46,0.45,0.31,0.54,0.14,0.97,0.62,0.65,0.11,0.46,0.6,0.55,0.75,0.2,0.71,0.66,0.56,0.05,0.21,0.23,0.72,0.17,1.0,1.0,0.56,0.82,0.65,0.83,0.53,0.19,0.05,0.23,0.33,0.19,0.37,0.07,0.72
